policy,trade_id,asset,first_day,last_day,log_growth
aggressive_1.5__growth,2023/35,LTC,2023-05-31,2023-06-01,-0.027710356632649286
aggressive_1.5__growth,2023/36,XRP,2023-06-01,2023-06-06,-0.03717650786261178
aggressive_1.5__growth,2023/37,XRP,2023-06-14,2023-06-16,-0.08496812329664041
aggressive_1.5__growth,2023/38,BTC,2023-06-22,2023-07-02,0.008330748110186421
aggressive_1.5__growth,2023/39,LTC,2023-07-02,2023-07-05,-0.025638694445206712
aggressive_1.5__growth,2023/4,AVAX,2023-01-29,2023-02-01,-0.01659436322098663
aggressive_1.5__growth,2023/40,SOL,2023-07-13,2023-07-14,0.12421954364683412
aggressive_1.5__growth,2023/41,LTC,2023-07-14,2023-07-15,-0.030031336018120105
aggressive_1.5__growth,2023/42,XRP,2023-07-15,2023-07-16,-0.0015152199132486385
aggressive_1.5__growth,2023/43,SOL,2023-07-16,2023-07-20,-0.02644071356066611
aggressive_1.5__growth,2023/44,XRP,2023-07-20,2023-08-04,-0.04255453569813411
aggressive_1.5__growth,2023/45,LINK,2023-08-05,2023-08-07,-0.005010435211766887
aggressive_1.5__growth,2023/46,DOGE,2023-08-07,2023-08-08,-0.011724252748197096
aggressive_1.5__growth,2023/47,LINK,2023-08-08,2023-08-12,-0.0011896605920040041
aggressive_1.5__growth,2023/48,DOGE,2023-08-12,2023-08-15,-0.0161490112705134
aggressive_1.5__growth,2023/49,SOL,2023-08-16,2023-08-17,-0.1906676125253259
aggressive_1.5__growth,2023/5,BTC,2023-02-01,2023-02-04,0.006978234458671268
aggressive_1.5__growth,2023/50,TRX,2023-08-31,2023-09-01,0.015283992171165602
aggressive_1.5__growth,2023/51,LINK,2023-09-21,2023-09-23,0.004921746660151001
aggressive_1.5__growth,2023/52,LINK,2023-09-30,2023-10-01,0.0249144163584349
aggressive_1.5__growth,2023/53,LINK,2023-10-02,2023-10-04,-0.0847885035043007
aggressive_1.5__growth,2023/54,SOL,2023-10-04,2023-10-06,-0.039793389380972995
aggressive_1.5__growth,2023/55,LINK,2023-10-06,2023-10-08,0.0030783782774250062
aggressive_1.5__growth,2023/56,SOL,2023-10-08,2023-10-10,-0.05028218682007491
aggressive_1.5__growth,2023/57,LINK,2023-10-10,2023-10-11,-0.0049562723730936
aggressive_1.5__growth,2023/58,SOL,2023-10-11,2023-10-13,-0.0357517399757776
aggressive_1.5__growth,2023/59,SOL,2023-10-17,2023-10-24,0.1617321338541963
aggressive_1.5__growth,2023/6,AVAX,2023-02-04,2023-02-07,-0.0500194342913751
aggressive_1.5__growth,2023/60,LINK,2023-10-24,2023-11-01,0.03789746802661234
aggressive_1.5__growth,2023/61,SOL,2023-11-01,2023-11-03,0.06448438463661707
aggressive_1.5__growth,2023/62,LINK,2023-11-10,2023-11-13,0.047378834058007586
aggressive_1.5__growth,2023/63,SOL,2023-11-13,2023-11-17,0.0042599449072847385
aggressive_1.5__growth,2023/64,AVAX,2023-11-18,2023-12-09,0.11475303360580623
aggressive_1.5__growth,2023/65,ADA,2023-12-09,2023-12-11,0.08823595860643094
aggressive_1.5__growth,2023/66,AVAX,2023-12-12,2023-12-18,-0.009612154859507829
aggressive_1.5__growth,2023/67,SOL,2023-12-28,2023-12-31,-0.0259497860368052
aggressive_1.5__growth,2023/7,LTC,2023-02-07,2023-02-09,0.027722730634837222
aggressive_1.5__growth,2023/8,AVAX,2023-02-09,2023-02-10,-0.06735982218170451
aggressive_1.5__growth,2023/9,LTC,2023-02-10,2023-02-15,0.03255490471214692
aggressive_1.5__growth,2024/1,SOL,2024-01-01,2024-01-23,-0.08590685690312987
aggressive_1.5__growth,2024/10,SOL,2024-03-22,2024-04-12,-0.05400146631400004
aggressive_1.5__growth,2024/11,BNB,2024-04-13,2024-05-22,0.010450416408897933
aggressive_1.5__growth,2024/12,DOGE,2024-05-22,2024-06-05,-0.023526784288445762
aggressive_1.5__growth,2024/13,BNB,2024-06-05,2024-06-10,-0.06163005360801187
aggressive_1.5__growth,2024/14,ETH,2024-06-30,2024-07-01,0.014839598781830004
aggressive_1.5__growth,2024/15,BNB,2024-07-01,2024-07-05,-0.11431332034676141
aggressive_1.5__growth,2024/16,TRX,2024-07-14,2024-07-17,-0.02159523334317291
aggressive_1.5__growth,2024/17,BNB,2024-07-17,2024-07-19,-0.0062175714667969135
aggressive_1.5__growth,2024/18,TRX,2024-07-19,2024-08-01,-0.06172566092744017
aggressive_1.5__growth,2024/19,XRP,2024-08-09,2024-08-10,-0.024321511059364097
aggressive_1.5__growth,2024/2,SOL,2024-01-29,2024-02-25,0.01769879249747669
aggressive_1.5__growth,2024/20,TRX,2024-08-10,2024-09-06,0.06548018623457469
aggressive_1.5__growth,2024/21,TRX,2024-09-10,2024-09-16,-0.0210285939988228
aggressive_1.5__growth,2024/22,XRP,2024-09-16,2024-09-17,0.019862493918579693
aggressive_1.5__growth,2024/23,TRX,2024-09-17,2024-10-31,0.11154344660727912
aggressive_1.5__growth,2024/24,DOGE,2024-10-31,2024-11-02,-0.027907542596225007
aggressive_1.5__growth,2024/25,TRX,2024-11-02,2024-11-07,-0.045767857939592364
aggressive_1.5__growth,2024/26,DOGE,2024-11-07,2024-12-03,0.2600732127012822
aggressive_1.5__growth,2024/27,XRP,2024-12-03,2024-12-10,-0.07110669472537295
aggressive_1.5__growth,2024/28,DOGE,2024-12-13,2024-12-15,-0.009446987777034118
aggressive_1.5__growth,2024/29,XRP,2024-12-15,2024-12-31,-0.03420136758530902
aggressive_1.5__growth,2024/3,AVAX,2024-02-25,2024-03-05,0.09593932517157137
aggressive_1.5__growth,2024/4,SOL,2024-03-05,2024-03-07,-0.012592080985908066
aggressive_1.5__growth,2024/5,AVAX,2024-03-07,2024-03-10,0.018525415896553214
aggressive_1.5__growth,2024/6,SOL,2024-03-10,2024-03-13,0.020699529173965177
aggressive_1.5__growth,2024/7,AVAX,2024-03-13,2024-03-19,0.030256057163568436
aggressive_1.5__growth,2024/8,SOL,2024-03-19,2024-03-21,-0.011646628352038148
aggressive_1.5__growth,2024/9,AVAX,2024-03-21,2024-03-22,-0.017811029929431683
aggressive_1.5__growth,2025/1,XRP,2025-01-01,2025-04-07,0.09473979014235306
aggressive_1.5__growth,2025/10,TRX,2025-05-16,2025-07-04,0.026100334926521092
aggressive_1.5__growth,2025/11,BTC,2025-07-04,2025-07-08,-0.0221524940642514
aggressive_1.5__growth,2025/12,TRX,2025-07-08,2025-07-09,-0.0005946907078710007
aggressive_1.5__growth,2025/13,BTC,2025-07-09,2025-07-12,0.09646628701967461
aggressive_1.5__growth,2025/14,ETH,2025-07-12,2025-07-14,0.000964625856611289
aggressive_1.5__growth,2025/15,BTC,2025-07-14,2025-07-16,-0.020004066123869672
aggressive_1.5__growth,2025/16,ETH,2025-07-16,2025-10-08,0.3041560832392044
aggressive_1.5__growth,2025/17,BNB,2025-10-08,2025-10-10,-0.12224570358090112
aggressive_1.5__growth,2025/18,BNB,2025-10-25,2025-11-22,-0.14245362493000452
aggressive_1.5__growth,2025/19,BNB,2025-12-05,2025-12-14,-0.004641905767034552
aggressive_1.5__growth,2025/2,TRX,2025-04-07,2025-04-10,0.0161415204499089
aggressive_1.5__growth,2025/3,TRX,2025-04-28,2025-04-29,0.0114830893034442
aggressive_1.5__growth,2025/4,XRP,2025-04-29,2025-05-01,-0.036644588608988726
aggressive_1.5__growth,2025/5,XRP,2025-05-03,2025-05-05,-0.03588686959682774
aggressive_1.5__growth,2025/6,BTC,2025-05-05,2025-05-06,0.002156102062148299
aggressive_1.5__growth,2025/7,XRP,2025-05-06,2025-05-09,0.11235263279414408
aggressive_1.5__growth,2025/8,BTC,2025-05-09,2025-05-14,0.004832537303946699
aggressive_1.5__growth,2025/9,XRP,2025-05-14,2025-05-16,-0.07754343591574521
aggressive_1.5__growth,2026/1,BTC,2026-05-12,2026-05-13,-0.025090255064291005
aggressive_1.5__growth,2026/2,ETH,2026-08-22,2026-08-23,-0.030746628564145496
aggressive_1.5__growth,2026/3,LINK,2026-08-23,2026-09-09,0.036395108747705116
aggressive_1.5__growth,2026/4,SOL,2026-09-20,2026-09-21,-0.0018984092182096001
aggressive_1.5__growth,2026/5,AVAX,2026-09-21,2026-09-25,-0.032999896156589444
aggressive_1.5__calmar,2021/1,LTC,2021-01-01,2021-01-03,0.04268746872906422
aggressive_1.5__calmar,2021/10,ADA,2021-01-24,2021-01-25,0.005353823047481746
aggressive_1.5__calmar,2021/11,LINK,2021-01-25,2021-01-30,-0.024755654990417042
aggressive_1.5__calmar,2021/12,DOGE,2021-01-30,2021-01-30,-0.00989801920909893
aggressive_1.5__calmar,2021/13,DOGE,2021-02-06,2021-02-20,0.012606998654313141
aggressive_1.5__calmar,2021/14,BNB,2021-02-20,2021-02-20,-0.055277372210994255
aggressive_1.5__calmar,2021/15,BNB,2021-03-09,2021-03-14,0.023924767200701785
aggressive_1.5__calmar,2021/16,ADA,2021-03-14,2021-03-15,-0.022951041466136492
aggressive_1.5__calmar,2021/17,DOGE,2021-03-15,2021-03-18,-0.0034785595783716184
aggressive_1.5__calmar,2021/18,ADA,2021-03-18,2021-03-20,-0.02720407065729172
aggressive_1.5__calmar,2021/19,BTC,2021-03-20,2021-03-21,-0.001620072182596917
aggressive_1.5__calmar,2021/2,DOGE,2021-01-03,2021-01-04,-0.042297544101553064
aggressive_1.5__calmar,2021/20,TRX,2021-03-21,2021-03-25,-0.07422213562199584
aggressive_1.5__calmar,2021/21,XRP,2021-03-25,2021-03-26,0.04118401357857068
aggressive_1.5__calmar,2021/22,TRX,2021-03-26,2021-04-11,0.4133714982933104
aggressive_1.5__calmar,2021/23,XRP,2021-04-11,2021-04-18,0.02952866320488022
aggressive_1.5__calmar,2021/24,DOGE,2021-04-18,2021-05-12,0.07928248412759507
aggressive_1.5__calmar,2021/25,ETH,2021-05-12,2021-05-15,-0.017474199757689803
aggressive_1.5__calmar,2021/26,DOGE,2021-05-15,2021-05-17,-0.01866556796478401
aggressive_1.5__calmar,2021/27,ADA,2021-05-17,2021-05-19,-0.05099207185352179
aggressive_1.5__calmar,2021/28,DOGE,2021-05-19,2021-05-21,-0.0358323635610038
aggressive_1.5__calmar,2021/29,ADA,2021-05-21,2021-05-25,-0.04201611736740528
aggressive_1.5__calmar,2021/3,DOGE,2021-01-08,2021-01-14,-0.017591018806233524
aggressive_1.5__calmar,2021/30,ADA,2021-05-26,2021-05-30,-0.02187577192269986
aggressive_1.5__calmar,2021/31,ADA,2021-06-02,2021-06-03,0.0015557071736539865
aggressive_1.5__calmar,2021/32,ADA,2021-06-04,2021-06-05,-0.020284125871041815
aggressive_1.5__calmar,2021/33,SOL,2021-06-11,2021-06-12,-0.02997851808312884
aggressive_1.5__calmar,2021/34,BNB,2021-06-13,2021-06-14,0.01837675767316425
aggressive_1.5__calmar,2021/35,SOL,2021-06-14,2021-06-23,-0.10908137879463552
aggressive_1.5__calmar,2021/36,BNB,2021-07-14,2021-07-21,-0.07743289490054335
aggressive_1.5__calmar,2021/37,BNB,2021-07-26,2021-07-27,0.0007611299193585969
aggressive_1.5__calmar,2021/38,ETH,2021-07-28,2021-07-29,-0.001303685567762699
aggressive_1.5__calmar,2021/39,BTC,2021-07-29,2021-08-03,-0.02482808656248944
aggressive_1.5__calmar,2021/4,ADA,2021-01-14,2021-01-17,0.03687662671757999
aggressive_1.5__calmar,2021/40,ETH,2021-08-03,2021-08-05,0.03487772460235688
aggressive_1.5__calmar,2021/41,LINK,2021-08-05,2021-08-09,-0.026419913805724025
aggressive_1.5__calmar,2021/42,ETH,2021-08-09,2021-08-13,0.006600846077424156
aggressive_1.5__calmar,2021/43,XRP,2021-08-13,2021-08-18,0.08969249124291301
aggressive_1.5__calmar,2021/44,SOL,2021-08-18,2021-08-21,0.09109291230140906
aggressive_1.5__calmar,2021/45,AVAX,2021-08-21,2021-09-01,0.0300974004393868
aggressive_1.5__calmar,2021/46,SOL,2021-09-01,2021-09-22,0.07344956333626934
aggressive_1.5__calmar,2021/47,AVAX,2021-09-22,2021-10-08,0.01586113320603311
aggressive_1.5__calmar,2021/48,BTC,2021-10-08,2021-10-19,0.09269137279486271
aggressive_1.5__calmar,2021/49,DOT,2021-10-19,2021-10-30,0.033402584835206875
aggressive_1.5__calmar,2021/5,DOGE,2021-01-17,2021-01-18,-0.0028461228073107434
aggressive_1.5__calmar,2021/50,SOL,2021-10-30,2021-10-31,-0.015835885317842625
aggressive_1.5__calmar,2021/51,DOT,2021-10-31,2021-11-01,-0.0010833631205392985
aggressive_1.5__calmar,2021/52,BNB,2021-11-01,2021-11-02,0.0356526854993894
aggressive_1.5__calmar,2021/53,SOL,2021-11-02,2021-11-03,0.04854709904803653
aggressive_1.5__calmar,2021/54,DOT,2021-11-03,2021-11-05,0.01802855970840127
aggressive_1.5__calmar,2021/55,SOL,2021-11-05,2021-11-10,-0.021142163941736212
aggressive_1.5__calmar,2021/56,AVAX,2021-11-10,2021-11-14,0.0534997459484559
aggressive_1.5__calmar,2021/57,LTC,2021-11-14,2021-11-15,0.045241022479291494
aggressive_1.5__calmar,2021/58,AVAX,2021-11-15,2021-12-06,-0.005210420099385707
aggressive_1.5__calmar,2021/59,ETH,2021-12-09,2021-12-10,-0.051260611589647204
aggressive_1.5__calmar,2021/6,ADA,2021-01-18,2021-01-21,-0.005510292458691065
aggressive_1.5__calmar,2021/60,BNB,2021-12-10,2021-12-12,-0.013134948208385963
aggressive_1.5__calmar,2021/61,AVAX,2021-12-19,2021-12-21,-0.009097111924373966
aggressive_1.5__calmar,2021/62,AVAX,2021-12-23,2021-12-24,0.013602854217126198
aggressive_1.5__calmar,2021/63,AVAX,2021-12-25,2021-12-31,-0.01999263874630215
aggressive_1.5__calmar,2021/7,DOGE,2021-01-21,2021-01-22,-0.016067516689486413
aggressive_1.5__calmar,2021/8,ADA,2021-01-22,2021-01-23,0.04003101992852581
aggressive_1.5__calmar,2021/9,DOGE,2021-01-23,2021-01-24,0.0008358090267846307
aggressive_1.5__calmar,2023/1,ETH,2023-01-18,2023-01-20,-0.017873387834998564
aggressive_1.5__calmar,2023/10,TRX,2023-02-15,2023-02-18,0.05690822714822162
aggressive_1.5__calmar,2023/11,LTC,2023-02-18,2023-02-20,-0.024605688158563902
aggressive_1.5__calmar,2023/12,DOT,2023-02-20,2023-02-25,-0.0712677798202645
aggressive_1.5__calmar,2023/13,LINK,2023-02-25,2023-02-26,-0.013512666816775699
aggressive_1.5__calmar,2023/14,TRX,2023-02-26,2023-03-03,0.02215399951824189
aggressive_1.5__calmar,2023/15,LINK,2023-03-03,2023-03-04,-0.038616060203247406
aggressive_1.5__calmar,2023/16,TRX,2023-03-04,2023-03-08,-0.0194529833967936
aggressive_1.5__calmar,2023/17,ETH,2023-03-08,2023-03-10,-0.1001397889092007
aggressive_1.5__calmar,2023/18,ETH,2023-03-16,2023-03-18,0.07354828223920218
aggressive_1.5__calmar,2023/19,BNB,2023-03-18,2023-03-19,-0.029892942065327995
aggressive_1.5__calmar,2023/2,ETH,2023-01-21,2023-01-25,-0.08622907527358398
aggressive_1.5__calmar,2023/20,BTC,2023-03-19,2023-03-23,0.006873684781780275
aggressive_1.5__calmar,2023/21,XRP,2023-03-23,2023-03-24,0.024726942873746105
aggressive_1.5__calmar,2023/22,BTC,2023-03-24,2023-03-29,-0.030662393407767927
aggressive_1.5__calmar,2023/23,XRP,2023-03-29,2023-04-01,-0.004035179010737025
aggressive_1.5__calmar,2023/24,XRP,2023-04-12,2023-04-13,-0.0187701637824161
aggressive_1.5__calmar,2023/25,LTC,2023-04-13,2023-04-14,0.024354008671483802
aggressive_1.5__calmar,2023/26,XRP,2023-04-14,2023-04-17,0.011198511035077616
aggressive_1.5__calmar,2023/27,ADA,2023-04-17,2023-04-20,-0.09748343677985861
aggressive_1.5__calmar,2023/28,DOGE,2023-04-20,2023-04-23,-0.04986989388882168
aggressive_1.5__calmar,2023/29,ETH,2023-04-23,2023-04-24,-0.01010164544805525
aggressive_1.5__calmar,2023/3,BTC,2023-01-25,2023-01-29,0.012849517887967227
aggressive_1.5__calmar,2023/30,BNB,2023-04-24,2023-04-28,-0.04577642205857488
aggressive_1.5__calmar,2023/31,ADA,2023-04-29,2023-05-02,-0.05010655154921403
aggressive_1.5__calmar,2023/32,BNB,2023-05-02,2023-05-04,-0.014631956362330853
aggressive_1.5__calmar,2023/33,TRX,2023-05-04,2023-05-08,-0.0342168954391393
aggressive_1.5__calmar,2023/34,TRX,2023-05-16,2023-05-26,0.09001854368022544
aggressive_1.5__calmar,2023/35,LTC,2023-05-31,2023-06-01,-0.027710356632649286
aggressive_1.5__calmar,2023/36,XRP,2023-06-01,2023-06-06,-0.03717650786261178
aggressive_1.5__calmar,2023/37,XRP,2023-06-14,2023-06-16,-0.08496812329664041
aggressive_1.5__calmar,2023/38,BTC,2023-06-22,2023-07-02,0.008330748110186421
aggressive_1.5__calmar,2023/39,LTC,2023-07-02,2023-07-05,-0.025638694445206712
aggressive_1.5__calmar,2023/4,AVAX,2023-01-29,2023-02-01,-0.01659436322098663
aggressive_1.5__calmar,2023/40,SOL,2023-07-13,2023-07-14,0.12421954364683412
aggressive_1.5__calmar,2023/41,LTC,2023-07-14,2023-07-15,-0.030031336018120105
aggressive_1.5__calmar,2023/42,XRP,2023-07-15,2023-07-16,-0.0015152199132486385
aggressive_1.5__calmar,2023/43,SOL,2023-07-16,2023-07-20,-0.02644071356066611
aggressive_1.5__calmar,2023/44,XRP,2023-07-20,2023-08-04,-0.04255453569813411
aggressive_1.5__calmar,2023/45,LINK,2023-08-05,2023-08-07,-0.005010435211766887
aggressive_1.5__calmar,2023/46,DOGE,2023-08-07,2023-08-08,-0.011724252748197096
aggressive_1.5__calmar,2023/47,LINK,2023-08-08,2023-08-12,-0.0011896605920040041
aggressive_1.5__calmar,2023/48,DOGE,2023-08-12,2023-08-15,-0.0161490112705134
aggressive_1.5__calmar,2023/49,SOL,2023-08-16,2023-08-17,-0.1906676125253259
aggressive_1.5__calmar,2023/5,BTC,2023-02-01,2023-02-04,0.006978234458671268
aggressive_1.5__calmar,2023/50,TRX,2023-08-31,2023-09-01,0.015283992171165602
aggressive_1.5__calmar,2023/51,LINK,2023-09-21,2023-09-23,0.004921746660151001
aggressive_1.5__calmar,2023/52,LINK,2023-09-30,2023-10-01,0.0249144163584349
aggressive_1.5__calmar,2023/53,LINK,2023-10-02,2023-10-04,-0.0847885035043007
aggressive_1.5__calmar,2023/54,SOL,2023-10-04,2023-10-06,-0.039793389380972995
aggressive_1.5__calmar,2023/55,LINK,2023-10-06,2023-10-08,0.0030783782774250062
aggressive_1.5__calmar,2023/56,SOL,2023-10-08,2023-10-10,-0.05028218682007491
aggressive_1.5__calmar,2023/57,LINK,2023-10-10,2023-10-11,-0.0049562723730936
aggressive_1.5__calmar,2023/58,SOL,2023-10-11,2023-10-13,-0.0357517399757776
aggressive_1.5__calmar,2023/59,SOL,2023-10-17,2023-10-24,0.1617321338541963
aggressive_1.5__calmar,2023/6,AVAX,2023-02-04,2023-02-07,-0.0500194342913751
aggressive_1.5__calmar,2023/60,LINK,2023-10-24,2023-11-01,0.03789746802661234
aggressive_1.5__calmar,2023/61,SOL,2023-11-01,2023-11-03,0.06448438463661707
aggressive_1.5__calmar,2023/62,LINK,2023-11-10,2023-11-13,0.047378834058007586
aggressive_1.5__calmar,2023/63,SOL,2023-11-13,2023-11-17,0.0042599449072847385
aggressive_1.5__calmar,2023/64,AVAX,2023-11-18,2023-12-09,0.11475303360580623
aggressive_1.5__calmar,2023/65,ADA,2023-12-09,2023-12-11,0.08823595860643094
aggressive_1.5__calmar,2023/66,AVAX,2023-12-12,2023-12-18,-0.009612154859507829
aggressive_1.5__calmar,2023/67,SOL,2023-12-28,2023-12-31,-0.0259497860368052
aggressive_1.5__calmar,2023/7,LTC,2023-02-07,2023-02-09,0.027722730634837222
aggressive_1.5__calmar,2023/8,AVAX,2023-02-09,2023-02-10,-0.06735982218170451
aggressive_1.5__calmar,2023/9,LTC,2023-02-10,2023-02-15,0.03255490471214692
aggressive_1.5__calmar,2024/1,SOL,2024-01-01,2024-01-23,-0.08590685690312987
aggressive_1.5__calmar,2024/10,SOL,2024-03-22,2024-04-12,-0.05400146631400004
aggressive_1.5__calmar,2024/11,BNB,2024-04-13,2024-05-22,0.010450416408897933
aggressive_1.5__calmar,2024/12,DOGE,2024-05-22,2024-06-05,-0.023526784288445762
aggressive_1.5__calmar,2024/13,BNB,2024-06-05,2024-06-10,-0.06163005360801187
aggressive_1.5__calmar,2024/14,ETH,2024-06-30,2024-07-01,0.014839598781830004
aggressive_1.5__calmar,2024/15,BNB,2024-07-01,2024-07-05,-0.11431332034676141
aggressive_1.5__calmar,2024/16,TRX,2024-07-14,2024-07-17,-0.02159523334317291
aggressive_1.5__calmar,2024/17,BNB,2024-07-17,2024-07-19,-0.0062175714667969135
aggressive_1.5__calmar,2024/18,TRX,2024-07-19,2024-08-01,-0.06172566092744017
aggressive_1.5__calmar,2024/19,XRP,2024-08-09,2024-08-10,-0.024321511059364097
aggressive_1.5__calmar,2024/2,SOL,2024-01-29,2024-02-25,0.01769879249747669
aggressive_1.5__calmar,2024/20,TRX,2024-08-10,2024-09-06,0.06548018623457469
aggressive_1.5__calmar,2024/21,TRX,2024-09-10,2024-09-16,-0.0210285939988228
aggressive_1.5__calmar,2024/22,XRP,2024-09-16,2024-09-17,0.019862493918579693
aggressive_1.5__calmar,2024/23,TRX,2024-09-17,2024-10-31,0.11154344660727912
aggressive_1.5__calmar,2024/24,DOGE,2024-10-31,2024-11-02,-0.027907542596225007
aggressive_1.5__calmar,2024/25,TRX,2024-11-02,2024-11-07,-0.045767857939592364
aggressive_1.5__calmar,2024/26,DOGE,2024-11-07,2024-12-03,0.2600732127012822
aggressive_1.5__calmar,2024/27,XRP,2024-12-03,2024-12-10,-0.07110669472537295
aggressive_1.5__calmar,2024/28,DOGE,2024-12-13,2024-12-15,-0.009446987777034118
aggressive_1.5__calmar,2024/29,XRP,2024-12-15,2024-12-31,-0.03420136758530902
aggressive_1.5__calmar,2024/3,AVAX,2024-02-25,2024-03-05,0.09593932517157137
aggressive_1.5__calmar,2024/4,SOL,2024-03-05,2024-03-07,-0.012592080985908066
aggressive_1.5__calmar,2024/5,AVAX,2024-03-07,2024-03-10,0.018525415896553214
aggressive_1.5__calmar,2024/6,SOL,2024-03-10,2024-03-13,0.020699529173965177
aggressive_1.5__calmar,2024/7,AVAX,2024-03-13,2024-03-19,0.030256057163568436
aggressive_1.5__calmar,2024/8,SOL,2024-03-19,2024-03-21,-0.011646628352038148
aggressive_1.5__calmar,2024/9,AVAX,2024-03-21,2024-03-22,-0.017811029929431683
aggressive_1.5__calmar,2025/1,XRP,2025-01-01,2025-04-07,0.03756994151363317
aggressive_1.5__calmar,2025/10,TRX,2025-05-16,2025-07-04,0.01737133074887634
aggressive_1.5__calmar,2025/11,BTC,2025-07-04,2025-07-08,-0.011212597470593718
aggressive_1.5__calmar,2025/12,TRX,2025-07-08,2025-07-09,-0.000344690037627899
aggressive_1.5__calmar,2025/13,BTC,2025-07-09,2025-07-12,0.05091409692493144
aggressive_1.5__calmar,2025/14,ETH,2025-07-12,2025-07-14,0.000321915981133337
aggressive_1.5__calmar,2025/15,BTC,2025-07-14,2025-07-16,-0.009395336095007856
aggressive_1.5__calmar,2025/16,ETH,2025-07-16,2025-10-08,0.11034146032295036
