model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,cooldown_days,source
phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v30_060_cd3,phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,857.7625070295186,30.11386568152925,-46.56140085346462,0.9309529871650299,0.7500761063889191,147,46.60287081339713,15.151515151515152,38.24561403508772,92.5699689599324,13.409876866005654,-46.56140085346462,102.30832305691324,24.557015347136325,-24.24042754121174,55.267884946528945,43.9659512828507,-24.24042754121174,50.0,150.0,20.0,0.12,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm200_rb-03_v20_060_cd3,phase62_btcov_f50_s150_r20_m12_rm200_rb-03_v20_060_cd3,2017-08-17,2026-03-17,3135,855.729305807848,30.081654518249245,-45.33337868012208,0.9331585395807613,0.7459690467769303,157,43.31738437001595,14.992025518341306,41.69059011164274,99.5014869918666,14.182636449749042,-45.33337868012208,102.30832305691324,24.557015347136325,-24.24042754121175,55.26788494652885,43.96595128285063,-24.24042754121175,50.0,150.0,20.0,0.12,200.0,-0.03,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v20_060_cd3,phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,855.729305807848,30.081654518249245,-45.33337868012208,0.9331585395807613,0.7459690467769303,143,46.698564593301434,14.992025518341306,38.30940988835725,99.5014869918666,14.182636449749042,-45.33337868012208,102.30832305691324,24.557015347136325,-24.24042754121175,55.26788494652885,43.96595128285063,-24.24042754121175,50.0,150.0,20.0,0.12,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm200_rb-03_v20_045_cd3,phase62_btcov_f50_s150_r20_m12_rm200_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,898.0954246550217,30.74067312872668,-40.24999426913212,0.990202471213116,0.7740830573222661,160,48.389154704944175,13.046251993620414,38.56459330143541,117.89771780084095,16.133162386795806,-40.24999426913212,102.30832305691311,24.5570153471363,-24.24042754121175,55.26788494652881,43.96595128285059,-24.24042754121175,50.0,150.0,20.0,0.12,200.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v20_045_cd3,phase62_btcov_f50_s150_r20_m12_rm200_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,898.0954246550217,30.74067312872668,-40.24999426913212,0.990202471213116,0.7740830573222661,148,51.61084529505582,13.046251993620414,35.34290271132377,117.89771780084095,16.133162386795806,-40.24999426913212,102.30832305691311,24.5570153471363,-24.24042754121175,55.26788494652881,43.96595128285059,-24.24042754121175,50.0,150.0,20.0,0.12,200.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v20_060_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v20_060_cd3,2017-08-17,2026-03-17,3135,2374.141044584157,45.32621064531852,-52.28246113488626,1.1862725439500066,1.035487054277833,169,43.31738437001595,19.71291866028708,36.96969696969697,123.81484584072639,16.732236994357752,-52.28246113488626,101.38824764982428,24.380199380257082,-28.80326813592915,64.37895696587483,50.92827002833158,-15.335313457207068,50.0,100.0,20.0,0.08,200.0,-0.03,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v20_060_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,2374.141044584157,45.32621064531852,-52.28246113488626,1.1862725439500066,1.035487054277833,154,46.698564593301434,19.71291866028708,33.588516746411486,123.81484584072639,16.732236994357752,-52.28246113488626,101.38824764982428,24.380199380257082,-28.80326813592915,64.37895696587483,50.92827002833158,-15.335313457207068,50.0,100.0,20.0,0.08,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v30_045_cd3,phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v30_045_cd3,2017-08-17,2026-03-17,3135,1370.6860682506108,36.7805849895994,-52.04480381842582,1.1089565212406844,0.8962991365887867,152,49.059011164274324,17.575757575757574,33.365231259968105,102.81167663202497,14.544041823966158,-52.04480381842582,101.38824764982428,24.380199380257082,-28.803268135929116,64.37895696587465,50.92827002833145,-15.335313457207045,50.0,100.0,20.0,0.08,150.0,-0.03,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v30_045_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v30_045_cd3,2017-08-17,2026-03-17,3135,1275.1854259748238,35.71481436141628,-52.04480381842587,1.0942696716626463,0.8829017963062089,157,47.84688995215311,17.448165869218503,34.70494417862839,102.8116766320247,14.544041823966136,-52.04480381842587,101.38824764982424,24.380199380257082,-28.80326813592915,64.37895696587486,50.9282700283316,-15.335313457207,50.0,100.0,20.0,0.08,200.0,-0.03,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v30_045_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1275.1854259748238,35.71481436141628,-52.04480381842587,1.0942696716626463,0.8829017963062089,144,51.100478468899524,17.448165869218503,31.45135566188198,102.8116766320247,14.544041823966136,-52.04480381842587,101.38824764982424,24.380199380257082,-28.80326813592915,64.37895696587486,50.9282700283316,-15.335313457207,50.0,100.0,20.0,0.08,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v20_060_cd3,phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v20_060_cd3,2017-08-17,2026-03-17,3135,2545.959371317203,46.467459723687085,-52.28246113488624,1.1997475942202849,1.0485921098051314,160,44.91228070175438,19.840510366826155,35.24720893141946,123.8148458407263,16.732236994357752,-52.28246113488624,101.38824764982411,24.38019938025706,-28.80326813592915,64.37895696587464,50.928270028331426,-15.335313457207056,50.0,100.0,20.0,0.08,150.0,-0.03,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v30_060_cd3,phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v30_060_cd3,2017-08-17,2026-03-17,3135,2459.93564183984,45.9045350196299,-52.28246113488628,1.175234444267441,1.0261258949223069,163,44.81658692185008,20.318979266347686,34.86443381180223,116.038579793031,15.942222350503442,-52.28246113488628,101.38824764982415,24.38019938025706,-28.803268135929194,64.37895696587486,50.9282700283316,-15.335313457207022,50.0,100.0,20.0,0.08,150.0,-0.03,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v30_060_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v30_060_cd3,2017-08-17,2026-03-17,3135,2293.7033620500506,44.76767215305817,-52.28246113488624,1.1615970720589222,1.0126121642837747,174,43.22169059011164,20.191387559808614,36.58692185007975,116.03857979303078,15.942222350503421,-52.28246113488624,101.38824764982397,24.38019938025704,-28.80326813592915,64.37895696587475,50.92827002833151,-15.335313457207034,50.0,100.0,20.0,0.08,200.0,-0.03,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v30_060_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,2293.7033620500506,44.76767215305817,-52.28246113488624,1.1615970720589222,1.0126121642837747,159,46.60287081339713,20.191387559808614,33.205741626794264,116.03857979303078,15.942222350503421,-52.28246113488624,101.38824764982397,24.38019938025704,-28.80326813592915,64.37895696587475,50.92827002833151,-15.335313457207034,50.0,100.0,20.0,0.08,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v20_060_cd3,phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,1620.5342965506393,39.304019184597536,-47.24151230992685,1.092868245720984,0.9726925420702751,158,47.910685805422645,29.98405103668261,22.105263157894736,161.71081393645957,20.291865167600577,-47.24151230992685,101.15377325835296,24.335050262704172,-24.388510041548074,17.388266561364386,14.199800869686996,-22.353643804615253,20.0,150.0,60.0,0.04,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v30_045_cd3,phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1307.9130364678322,36.08721537083135,-45.47947537173699,1.0849295566473447,0.9343177259365962,151,52.05741626794258,28.102073365231263,19.840510366826155,107.7211496192585,15.071378149458138,-45.47947537173699,101.15377325835264,24.335050262704105,-24.388510041547985,17.38826656136425,14.199800869686886,-22.353643804615263,20.0,150.0,60.0,0.04,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v30_060_cd3,phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,1515.0187705008314,38.280632876238215,-47.24151230992683,1.0631335683646244,0.946110684951764,161,47.81499202551834,30.366826156299844,21.818181818181817,152.61788308513803,19.477759848745492,-47.24151230992683,101.15377325835242,24.335050262704062,-24.388510041548038,17.388266561364162,14.199800869686797,-22.353643804615274,20.0,150.0,60.0,0.04,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v20_045_cd3,phase62_btcov_f50_s100_r20_m08_rm150_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1518.4585632580377,38.31491442880066,-52.13020003668518,1.1096943901000316,0.9228538109726623,164,49.154704944178626,17.48006379585327,33.365231259968105,86.77826352800744,12.7467601846446,-52.13020003668518,100.77967694561498,24.262941238570956,-28.803268135929173,64.37895696587479,50.92827002833153,-15.335313457207056,50.0,100.0,20.0,0.08,150.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v20_045_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1413.3621489894647,37.23718857136935,-52.130200036685224,1.095105515766547,0.9096596926376121,167,48.389154704944175,17.352472089314194,34.25837320574163,86.77826352800717,12.746760184644579,-52.130200036685224,100.77967694561485,24.262941238570935,-28.803268135929184,64.37895696587488,50.9282700283316,-15.335313457207011,50.0,100.0,20.0,0.08,200.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v20_045_cd3,phase62_btcov_f50_s100_r20_m08_rm200_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1413.3621489894647,37.23718857136935,-52.130200036685224,1.095105515766547,0.9096596926376121,154,51.61084529505582,17.352472089314194,31.036682615629985,86.77826352800717,12.746760184644579,-52.130200036685224,100.77967694561485,24.262941238570935,-28.803268135929184,64.37895696587488,50.9282700283316,-15.335313457207011,50.0,100.0,20.0,0.08,200.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v30_045_cd3,phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1389.8145405603125,36.98667421220727,-44.38856346752882,1.101346125941597,0.9044495979523736,138,52.05741626794258,16.299840510366824,31.64274322169059,109.4549884986261,15.25520776055098,-44.38856346752882,100.73346060988993,24.25402638098508,-25.82498264107559,49.82535985667245,39.7736364985972,-16.16602272788964,50.0,200.0,20.0,0.08,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v20_060_cd3,phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,1082.1492232588862,33.34416669548324,-44.66416373242551,0.9659707589253228,0.8168926154832551,146,47.910685805422645,18.213716108452953,33.875598086124405,131.14613882142098,17.456988708456688,-44.66416373242551,100.73346060988997,24.25402638098508,-25.82498264107562,49.82535985667229,39.773636498597064,-16.166022727889718,50.0,200.0,20.0,0.08,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v30_060_cd3,phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,1189.3678267188716,34.699774852166684,-44.66416373242552,0.9879863338132373,0.8384798331309307,148,47.81499202551834,18.50079744816587,33.68421052631579,123.11515292045843,16.662069125897826,-44.66416373242552,100.73346060988943,24.254026380984996,-25.824982641075632,49.82535985667229,39.773636498597064,-16.16602272788963,50.0,200.0,20.0,0.08,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v20_045_cd3,phase62_btcov_f20_s150_r60_m04_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1073.3187578540067,33.227733868254816,-45.47947537173701,1.021016981026825,0.8771139365446863,162,52.121212121212125,27.62360446570973,20.25518341307815,110.23612533210243,15.337626002103978,-45.47947537173701,100.5459111071361,24.217834684879858,-24.388510041548006,17.388266561364276,14.199800869686886,-22.353643804615263,20.0,150.0,60.0,0.04,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v20_045_cd3,phase62_btcov_f50_s200_r20_m08_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,975.6232193512612,31.885124579917147,-44.487593536217574,0.9880375086495734,0.8028583684982041,150,52.121212121212125,16.044657097288674,31.834130781499205,92.89638391991181,13.44676739607895,-44.487593536217574,100.12686859219575,24.136887187584044,-26.049130490196116,49.82535985667236,39.77363649859713,-16.16602272788963,50.0,200.0,20.0,0.08,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_045_cd3,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1364.4152992405504,36.71250846231684,-40.24999426913206,1.1248522549585602,0.894081367170838,133,52.05741626794258,13.301435406698564,34.64114832535885,111.25329998365147,15.444578686064059,-40.24999426913206,98.49327860011863,23.820203889113458,-24.24042754121175,52.33990909841288,41.713759825087294,-24.24042754121175,50.0,150.0,20.0,0.12,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_045_cd3,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1033.1041132825753,32.68749651499823,-40.249994269132095,1.030745526234308,0.8116499934935552,148,52.121212121212125,13.046251993620414,34.83253588516747,113.78869515716895,15.709367602899139,-40.249994269132095,98.49327860011871,23.820203889113458,-24.24042754121173,52.339909098412974,41.71375982508736,-24.24042754121173,50.0,150.0,20.0,0.12,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_060_cd3,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,987.3155105766294,32.05135545058968,-46.56140085346462,0.9695486214677824,0.7861053934510523,141,47.81499202551834,15.151515151515152,37.03349282296651,88.9385662498272,12.996019934269775,-46.56140085346462,98.49327860011851,23.820203889113433,-24.240427541211762,52.339909098412754,41.71375982508718,-24.240427541211762,50.0,150.0,20.0,0.12,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_060_cd3,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,985.0072857210736,32.01866463974119,-45.333378680122095,0.9718997939180561,0.7818930519932699,139,47.910685805422645,14.992025518341306,37.09728867623605,95.73937265781352,13.765959552776108,-45.333378680122095,98.49327860011839,23.82020388911339,-24.240427541211762,52.3399090984128,41.71375982508722,-24.240427541211762,50.0,150.0,20.0,0.12,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v20_060_cd0,phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2591.9206293309976,46.76162636006058,-46.349539967575595,1.213309494336758,1.0840902888047497,225,44.91228070175438,22.711323763955342,32.37639553429027,238.81015751639706,26.406679329925332,-46.349539967575595,98.37758512203794,23.797707938911895,-36.37021240741555,54.539628950958566,43.40646545667297,-18.36535756675094,20.0,150.0,60.0,0.12,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v30_045_cd0,phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1840.4371168902874,41.269869372077196,-43.1847072445986,1.160165642219071,0.9905318836787844,219,49.059011164274324,21.084529505582136,29.856459330143544,147.2228039339651,18.983471976193677,-43.1847072445986,98.37758512203774,23.79770793891187,-36.370212407415515,54.53962895095843,43.40646545667286,-18.36535756675095,20.0,150.0,60.0,0.12,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v30_060_cd0,phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2454.075755837382,45.86558379155061,-46.34953996757564,1.1918171510393958,1.0713345860846162,230,44.81658692185008,22.99840510366826,32.185007974481664,227.03847224407983,25.551190475064534,-46.34953996757564,98.37758512203763,23.79770793891185,-36.3702124074155,54.53962895095845,43.40646545667288,-18.365357566750962,20.0,150.0,60.0,0.12,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v20_060_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2165.381107513766,43.841328121634724,-46.34953996757566,1.1641864209120927,1.0329857000501474,232,43.31738437001595,22.679425837320576,34.00318979266348,238.81015751639637,26.406679329925286,-46.34953996757566,98.3775851220376,23.797707938911827,-36.370212407415536,54.53962895095832,43.40646545667277,-18.36535756675095,20.0,150.0,60.0,0.12,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v30_060_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,1942.3838323595432,42.1151591636026,-46.349539967575616,1.1276943524317542,1.005676882960235,224,46.60287081339713,22.934609250398726,30.462519936204146,227.03847224408028,25.55119047506458,-46.349539967575616,98.37758512203752,23.797707938911827,-36.37021240741556,54.53962895095832,43.40646545667277,-18.365357566750973,20.0,150.0,60.0,0.12,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v20_060_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,2052.612411270536,42.98816312335174,-46.34953996757562,1.1489886359580164,1.0183652974307777,217,46.698564593301434,22.647527910685806,30.65390749601276,238.81015751639595,26.406679329925264,-46.34953996757562,98.37758512203743,23.797707938911806,-36.37021240741555,54.53962895095834,43.40646545667279,-18.36535756675095,20.0,150.0,60.0,0.12,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v30_060_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2049.377994800276,42.963115224267526,-46.34953996757565,1.14282858978104,1.0202964443978424,239,43.22169059011164,22.966507177033492,33.811802232854866,227.0384722440796,25.551190475064512,-46.34953996757565,98.37758512203743,23.797707938911806,-36.37021240741555,54.539628950958274,43.40646545667275,-18.365357566750962,20.0,150.0,60.0,0.12,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v30_045_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1532.9714691529387,38.45884743874299,-43.18470724459864,1.1079894149622518,0.9385370231349971,222,47.84688995215311,21.052631578947366,31.100478468899524,147.22280393396457,18.983471976193634,-43.18470724459864,98.37758512203749,23.797707938911806,-36.370212407415515,54.53962895095825,43.40646545667273,-18.36535756675093,20.0,150.0,60.0,0.12,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v20_045_cd0,phase62_btcov_f20_s150_r60_m12_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,1269.4038616995483,35.64821470544959,-42.50163208073512,1.0502280660451075,0.886431628662614,220,51.61084529505582,20.542264752791066,27.84688995215311,150.97445856631612,19.32810292060625,-42.50163208073512,98.3775851220374,23.797707938911806,-36.37021240741555,54.53962895095839,43.40646545667282,-18.36535756675094,20.0,150.0,60.0,0.12,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v20_045_cd0,phase62_btcov_f20_s150_r60_m12_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1612.4896641373305,39.22797641533757,-42.50163208073512,1.1189334588176727,0.9531397822920071,232,49.154704944178626,20.606060606060606,30.239234449760765,150.9744585663159,19.328102920606227,-42.50163208073512,98.37758512203733,23.797707938911785,-36.370212407415536,54.53962895095819,43.406465456672684,-18.36535756675093,20.0,150.0,60.0,0.12,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
