ts,phase48_current_main,phase48_bnb_trend_loose,phase48_bnb_trend_base,phase48_bnb_trend_strict,phase48_bnb_trend_plus_gap
2025-07-18,133.66534122529168,125.1334811772586,132.2191791520201,139.58897194033366,120.06772565319531
2025-07-19,139.79338886240322,130.87037547328532,138.2809257570559,145.98859552131873,125.57237432081267
2025-07-20,140.00326370253745,131.06685400030491,138.48852990359708,146.20777135928785,125.76089884404172
2025-07-21,139.4034086630048,130.50528771385876,137.89516486064605,145.5813326167236,125.22206634147922
2025-07-22,135.015387182751,126.39735368794504,133.55461859111833,140.998847720745,121.28043304729997
2025-07-23,137.9420992707934,129.13725371455726,136.44966577648427,144.0552625534173,123.909414208996
2025-07-24,138.61265682739256,129.7650095757086,137.11296838653251,144.75553712792149,124.51175674597962
2025-07-25,139.21325610394695,130.32727259452005,137.70706961440035,145.3827530897693,125.05125777522022
2025-07-26,144.088008596427,134.89086958735163,142.52908081952359,150.47353939720824,129.43010751688814
2025-07-27,141.36782228192095,132.3443127921151,139.83832494857316,147.63280291572894,126.98664250836963
2025-07-28,141.1739485377544,132.1628140109498,139.64654877774345,147.43033729235677,126.8124913087201
2025-07-29,141.77715264388493,132.72751559303987,140.24322665282014,148.0602735216971,127.35433218133412
2025-07-30,137.62393794399412,128.8394006283839,136.13494672454684,143.72300130968748,123.62361905410086
2025-07-31,129.80237896388437,121.51709183507654,128.39801134130371,135.55481524891962,116.59773793042773
2025-08-01,126.29478988036401,118.23339219733377,124.92837182836544,131.89178076541432,113.44697169646118
2025-08-02,126.10534769554347,118.05604210903778,124.7409792706229,131.69394309426622,113.27680123891649
2025-08-03,134.00347217733918,125.4500292273037,132.55365177234023,139.94208780077173,120.371458947205
2025-08-04,130.07843114454732,121.77552360232653,128.67107683753326,135.84310120059112,116.84570765234642
2025-08-05,131.05210989846515,122.68705243178363,129.63422109333393,136.8599303577505,117.72033522915936
2025-08-06,131.47949596691552,123.0871584432718,130.05698315441506,137.30625684275947,118.10424382314713
2025-08-07,131.24637629321532,122.8689188006419,129.82638566655262,137.06280603275457,117.89483913551744
2025-08-08,139.07276187184343,130.19574611063658,137.56809542801778,145.23603259182187,124.92505585360439
2025-08-09,138.74471542395273,129.8886388707485,137.24359820483159,144.8934481492882,124.63038117918406
2025-08-10,137.85197210556365,129.05287936717255,136.36051372183235,143.96114123353738,123.82845557267702
2025-08-11,149.8411721364343,140.2768086418877,148.21999930156275,156.48166518802665,134.59800859900392
2025-08-12,155.02397959873116,145.12879745277598,153.3467325450955,161.89415850001632,139.25357524621376
2025-08-13,148.41539414201984,138.9420380709115,146.80964719123705,154.99270116316387,133.3172732976427
2025-08-14,144.91068298679366,135.66103266327153,143.34285446949556,151.33267214875193,130.1690922237611
2025-08-15,144.34011065752705,135.1268799714065,142.77845531911797,150.73681383477296,129.6565635363116
2025-08-16,145.9832806263646,136.66516638493542,144.40384738033123,152.45280396782223,131.1325757860946
2025-08-17,140.78219395901112,131.79606513082948,139.25903269948657,147.0212213734625,126.46058945553395
2025-08-18,133.03311667251864,124.5416115239213,131.5937948104912,138.9287291687368,119.49981654932648
2025-08-19,141.53849606822777,132.50409246895947,140.0071521682651,147.81104043152274,127.13995385417265
2025-08-20,137.9198662957739,129.1164398705524,136.4276733461336,144.0320442823404,123.8894429679799
2025-08-21,157.7257113889712,147.65807767621234,156.01923355635142,164.71562261031605,141.6804630871859
2025-08-22,155.97384543292213,146.01803334140712,154.28632151969438,162.88611942317354,140.10681236319198
2025-08-23,156.030967948724,146.07150972646227,154.342826011294,162.94577343057992,140.1581238736632
2025-08-24,142.84480640102237,133.72702100033467,141.29932917044542,149.17524236089565,128.31337479649122
2025-08-25,150.17117707058108,140.58574935783486,148.54643382160384,156.8262949108143,134.89444252521182
2025-08-26,147.10549325108917,137.71574816676147,145.51391847815628,153.6247495533255,132.14062706038027
2025-08-27,147.25237972029396,137.85325887118896,145.6592157422695,153.77814557237042,132.27257094444906
2025-08-28,142.32254339940533,133.23809405125914,140.7827166758206,148.62983429318035,127.8442409864688
2025-08-29,142.7638556357717,133.65123732322795,141.21925423377854,149.09070411039977,128.24065905593773
2025-08-30,143.355644899479,134.20525267239915,141.80464076675028,149.70871962712968,128.77224630441938
2025-08-31,140.83148252978873,131.8422076116485,139.30778800366684,147.0726942598532,126.50486395885484
2025-09-01,140.74300879380277,131.75938115510266,139.22027148935325,146.9802996440404,126.42539055039686
2025-09-02,144.3532548327351,135.13918515378148,142.791457283881,150.75054051879957,129.66837057026936
2025-09-03,138.13291507897554,129.31588974782218,136.63841709597963,144.25453472262694,124.08081855283773
2025-09-04,138.84296960488567,129.980621486344,137.34078934676955,144.99605664884052,124.71864007960203
2025-09-05,136.65818644823915,127.935293060123,135.1796439597236,142.71445072202948,122.75611230494266
2025-09-06,140.88437636687723,131.89172523459425,139.3601095677906,147.12793218670456,126.55237696904936
2025-09-07,146.182475521745,136.85164666818014,144.60088713137702,152.66082655922128,131.3115068225983
2025-09-08,148.29898420474632,138.83305858108173,146.69449672507778,154.87113230081945,133.21270560429954
2025-09-09,152.98261309680726,143.21773139479296,151.3274521485575,159.76232500642058,137.41987452122552
2025-09-10,156.16420356867374,146.1962409154773,154.47462011844317,163.08491363733913,140.2778055930732
2025-09-11,165.34712027395364,154.79301195693742,163.55818432337065,172.67478854846672,148.52655514593832
2025-09-12,165.48366922124404,154.92084498357622,163.69325591006103,172.8173889188924,148.6492131318545
2025-09-13,163.69487801173972,153.24623233460778,161.92381812441715,170.94932406631588,147.04239351635218
2025-09-14,157.52076138456417,147.46620963260696,155.81650096238587,164.50158986142176,141.4963624020256
2025-09-15,158.48358069309046,148.3675721751789,156.76890326412013,165.5070783164653,142.36123525186096
2025-09-16,165.88672183974674,155.29817074946672,164.09194779147907,173.2383035714037,149.01126368870467
2025-09-17,182.9578313976702,171.27963121602733,180.9783603219979,191.06595142108011,164.34574965348187
2025-09-18,175.47106591848166,164.27074605117713,173.57259621674993,183.24739586420728,157.6206038876105
2025-09-19,172.45556315603073,161.44772285977913,170.5897190076917,180.09825543157797,154.91186462080123
2025-09-20,171.77967460582622,160.8149762823968,169.92114308152347,179.39241361047138,154.3047334058267
2025-09-21,176.0429716148086,164.80614700126986,174.13831430812303,183.84464663591288,158.13433030028125
2025-09-22,172.50075815983834,168.1426540037038,177.66375140894073,187.56658882084844,161.3357661081824
2025-09-23,175.39650668350515,168.55805397373203,178.10267345074905,188.02997603116785,161.7343495182215
2025-09-24,162.1910203255775,156.54455444211834,165.40890810618023,174.6286702155953,150.2071902613533
2025-09-25,164.8319631732591,159.09355635706726,168.10224755203208,177.47213427840381,152.6530014042561
2025-09-26,164.00366185078045,158.29409124974532,167.25751263971034,176.5803145081606,151.88590089468698
2025-09-27,163.56514938593878,157.87084501645722,166.8103000390694,176.10817462979654,151.4797888602092
2025-09-28,164.1011090651897,158.38814596825375,167.35689321763053,176.68523448113038,151.97614801345978
2025-09-29,162.54195363464157,154.63998436956433,165.7668039709072,175.00651491361373,150.53219411309436
2025-09-30,166.39111860380723,157.838102415615,169.69233679875543,179.15085384592052,154.09695530462147
2025-10-01,166.92707828305817,158.34651211592885,170.2389299773166,179.7279136972544,154.59331445787208
2025-10-02,166.58601303262574,172.27664499584372,185.21526816266513,195.53902116389477,168.19326929090303
2025-10-03,165.8551589245563,166.67845067173965,179.1966284161652,189.1849071837497,162.72776579494422
2025-10-04,165.86711074457534,169.08719508596607,181.7862785839348,191.9189024098768,165.07941710510713
2025-10-05,168.6175322956864,177.17090078398022,190.4771009449221,201.09414435636828,172.97151930716302
2025-10-06,155.9358243614309,188.93797211361056,203.12792353239053,214.45011381942092,184.4596824122521
2025-10-07,157.36010590841727,189.36815677447962,203.59041667720567,214.93838596744243,184.87967064984585
2025-10-08,151.32937020339355,181.82906196025925,195.4851075231223,206.3812932723182,177.51927072837995
2025-10-09,143.50879951238667,159.6854151745147,171.6783896849617,181.2476077539592,155.9004822558785
2025-10-10,140.77743078531785,156.16710453721413,167.89584070287012,177.2542224742257,152.4655641421503
2025-10-11,144.4938833155918,160.2898366226431,172.32820545424994,181.93364374183406,156.49057744488516
2025-10-12,144.4938833155918,160.2898366226431,172.32820545424994,181.93364374183406,156.49057744488516
2025-10-13,141.85206766154164,157.35921983902492,169.17748834182333,178.60730814196788,153.629423410411
2025-10-14,142.9267045377654,158.55133514083568,170.4591359807765,179.96039380971,154.79328267867166
2025-10-15,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-16,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-17,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-18,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-19,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-20,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-21,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-22,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-23,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-24,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-25,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-26,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-27,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-28,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-29,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-30,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-31,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-01,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-02,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-03,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-04,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-05,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-06,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-07,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-08,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-09,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-10,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-11,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-12,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-13,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-14,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-15,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-16,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-17,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-18,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-19,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-20,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-21,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-22,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-23,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-24,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-25,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-26,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-27,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-28,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-29,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-11-30,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-12-01,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-12-02,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
2025-12-03,142.71231448095875,158.31350813812443,170.20344727680535,179.69045321899546,154.56109275465366
