asset_concentration,asset_dollar_pnl,asset_log_growth,cagr,calmar,cancelled_orders,candidate,candidate_id,capital_basis,capital_start,costs,ending_nav,entry_fill_ratio,fee,fee_usd,fill_count,fold_count,fold_returns,funding,funding_usd,initial_capital,label,liquidations,mdd,median_holding,partial_fills,positive_profit_asset_share,positive_profit_trade_share,profitable_folds,residual_positions,scope,sharpe,slippage,slippage_usd,stage,status,total_log_growth,trade_concentration,trades,turnover,turnover_usd,unfilled_quantity_by_asset,without_best_day,without_three_trades,worst_fold,year,reason
,{},{},0.0,0.0,0.0,,BTC_SMA200,chronological compounded NAV,100000.0,0.0,100000.0,1.0,0.0,0.0,0.0,1.0,{'2022': 0.0},0.0,0.0,100000,BTC_SMA200,0.0,0.0,0.0,0.0,,,0.0,{},outer_oos,0.0,0.0,0.0,delayed,VALID,0.0,,0.0,0.0,0.0,{},0.0,0.0,0.0,2022,
1.0,{'BTCUSDT': 86421.94144266633},{'BTCUSDT': 0.6228424209382192},0.8650148682875165,3.831252453425806,0.0,,BTC_SMA200,chronological compounded NAV,100000.0,0.011996111940973003,186421.9414426668,0.9999999999999987,0.005998053000695659,787.8224309844119,6.0,1.0,{'2023': 0.8642194144266706},0.0,0.0,100000,BTC_SMA200,0.0,0.22577861386138698,73.0,3.0,1.0,0.6353169162788377,1.0,{},outer_oos,1.719434147131106,0.0059980589402773435,787.9104286586625,delayed,VALID,0.6228424209382244,0.6457688383206559,3.0,5.998053000695659,787822.4309844119,{'BTCUSDT': 1.5987211554602254e-14},0.6913413514726909,-0.01020132592504537,0.8642194144266706,2023,
1.0,{'BTCUSDT': 141438.00545929518},{'BTCUSDT': 0.564573919118597},0.7566647896074041,2.4318405656976956,1.0,,BTC_SMA200,chronological compounded NAV,186421.9414426668,0.023933184700076108,327859.9469019603,0.9999789882346664,0.011966585646582867,2858.3704065655133,12.0,1.0,{'2024': 0.7586982753464879},0.0,0.0,100000,BTC_SMA200,0.0,0.3111490121024101,12.583333333333334,11.0,1.0,0.593538858475143,1.0,{},outer_oos,1.4238870626958082,0.01196659905349324,2858.5175614588115,delayed,VALID,0.5645739191185914,0.6500790683928456,6.0,11.966585646582864,2858370.406565513,{'BTCUSDT': 0.00047436656258659227},0.5929467915440394,-0.05225596409286528,0.7586982753464879,2024,
,{'BTCUSDT': -61015.69023247772},{'BTCUSDT': -0.20592134618915642},-0.18621769571977623,-0.5499870787444234,3.0,,BTC_SMA200,chronological compounded NAV,327859.9469019603,0.03598880324541168,266844.2566694828,0.9997964344293446,0.017994393157853474,5089.384078383231,18.0,1.0,{'2025': -0.1861029101268133},0.0,0.0,100000,BTC_SMA200,0.0,0.33858558303750763,3.1666666666666665,14.0,1.0,1.0,0.0,{},outer_oos,-0.44611074129432626,0.017994410087558203,5089.333241410097,delayed,VALID,-0.2059213461891531,,9.0,17.99439315785347,5089384.078383231,{'BTCUSDT': 0.005973500473086535},-0.2570386913412966,-0.2791146745200454,-0.1861029101268133,2025,
,{},{},0.0,0.0,0.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.0,1000000.0,1.0,0.0,0.0,0.0,1.0,{'2022': 0.0},0.0,0.0,1000000,BTC_SMA200,0.0,0.0,0.0,0.0,,,0.0,{},outer_oos,0.0,0.0,0.0,nominal,VALID,0.0,,0.0,0.0,0.0,{},0.0,0.0,0.0,2022,
1.0,{'BTCUSDT': 774218.2481324194},{'BTCUSDT': 0.573359902325055},0.7749151422241609,3.432190183875921,2.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.011317777957069017,1774218.2481324216,0.9377314455568954,0.005658885981884771,7283.279995458676,6.0,1.0,{'2023': 0.7742182481324187},0.0,0.0,1000000,BTC_SMA200,0.0,0.22577861386138598,73.83333333333333,24.0,1.0,0.6266615484237761,1.0,{},outer_oos,1.6065244488653347,0.005658891975184246,7284.068781055276,nominal,VALID,0.5733599023250564,0.6626058978189152,3.0,5.6588859818847705,7283279.995458677,{'BTCUSDT': 7.795724527151988},0.6162852045334353,-0.03237394557289688,0.7742182481324187,2023,
1.0,{'BTCUSDT': 927748.6939508951},{'BTCUSDT': 0.42062010252793597},0.521593553419502,2.314695835963022,6.0,,BTC_SMA200,chronological compounded NAV,1774218.2481324216,0.016668350555734845,2701966.9420833187,0.6916481263179369,0.008334148842409583,17157.174048046993,12.0,1.0,{'2024': 0.5229056205049536},0.0,0.0,1000000,BTC_SMA200,0.0,0.22533999729709397,13.25,64.0,1.0,0.7167787718723414,1.0,{},outer_oos,1.412367703299875,0.008334201713325261,17158.136112050226,nominal,VALID,0.4206201025279365,0.8219273155877541,6.0,8.334148842409585,17157174.04804699,{'BTCUSDT': 64.0237793787444},0.37978377166390853,-0.059719294007576126,0.5229056205049536,2024,
,{'BTCUSDT': -5975.959756038734},{'BTCUSDT': -0.0022141566426211005},-0.0022132203962965504,-0.011541812627758304,11.0,,BTC_SMA200,chronological compounded NAV,2701966.9420833187,0.024642952404574738,2695990.982327276,0.6841410522377864,0.01232149423053655,32320.132128722304,18.0,1.0,{'2025': -0.002211707205952221},0.0,0.0,1000000,BTC_SMA200,0.0,0.1917567428684216,7.333333333333333,118.0,1.0,0.8851353209550378,0.0,{},outer_oos,0.11986146379033227,0.012321458174038185,32320.19079308374,nominal,VALID,-0.0022141566426266274,,7.0,12.32149423053655,32320132.128722303,{'BTCUSDT': 77.61255485598065},-0.06246249405826761,-0.14665465189657262,-0.002211707205952221,2025,
,{},{},0.0,0.0,0.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.0,1000000.0,1.0,0.0,0.0,0.0,1.0,{'2022': 0.0},0.0,0.0,1000000,BTC_SMA200,0.0,0.0,0.0,0.0,,,0.0,{},outer_oos,0.0,0.0,0.0,double,VALID,0.0,,0.0,0.0,0.0,{},0.0,0.0,0.0,2022,
1.0,{'BTCUSDT': 758702.0637751631},{'BTCUSDT': 0.564576073225783},0.7593822782335113,3.363393304822594,2.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.022714039508882275,1758702.063775166,0.9422516936027564,0.011357002007641545,14546.065164601001,6.0,1.0,{'2023': 0.7587020637751687},0.0,0.0,1000000,BTC_SMA200,0.0,0.22577861386138598,73.83333333333333,24.0,1.0,0.630125693654897,1.0,{},outer_oos,1.5821569454027595,0.01135703750124073,14549.216353982114,double,VALID,0.56457607322579,0.6708908818849875,3.0,5.678501003820771,7273032.582300501,{'BTCUSDT': 7.192063162137438},0.6009696331798988,-0.035889683668476315,0.7587020637751687,2023,
1.0,{'BTCUSDT': 875705.1729501953},{'BTCUSDT': 0.4040821258613013},0.49668713466932174,2.0915295487794734,6.0,,BTC_SMA200,chronological compounded NAV,1758702.063775166,0.03367309373225528,2634407.236725365,0.6986566487725244,0.016836428696938074,34074.43649174164,12.0,1.0,{'2024': 0.49792696044857226},0.0,0.0,1000000,BTC_SMA200,0.0,0.23747555226229866,13.25,64.0,1.0,0.719795805278057,1.0,{},outer_oos,1.3588367099917529,0.016836665035317205,34078.21192302705,double,VALID,0.40408212586130443,0.8459968870264323,6.0,8.418214348469037,17037218.245870817,{'BTCUSDT': 61.70705892656212},0.3571985863333482,-0.06826061926331987,0.49792696044857226,2024,
,{'BTCUSDT': -86788.576503589},{'BTCUSDT': -0.03349913497104096},-0.03296644070305544,-0.1702458549714057,11.0,,BTC_SMA200,chronological compounded NAV,2634407.236725365,0.05091410902946238,2547618.660221779,0.7075001774607442,0.025457102347265306,64121.82075152959,18.0,1.0,{'2025': -0.032944252237731786},0.0,0.0,1000000,BTC_SMA200,0.0,0.19364019587197845,7.333333333333333,118.0,1.0,0.9112278747322199,0.0,{},outer_oos,-0.0003057774236585981,0.025457006682197077,64121.98657245288,double,VALID,-0.033499134971042316,,7.0,12.72855117363265,32060910.37576479,{'BTCUSDT': 68.9796332456157},-0.09135874529696116,-0.16524547097346456,-0.032944252237731786,2025,
,{},{},0.0,0.0,0.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.0,1000000.0,1.0,0.0,0.0,0.0,1.0,{'2022': 0.0},0.0,0.0,1000000,BTC_SMA200,0.0,0.0,0.0,0.0,,,0.0,{},outer_oos,0.0,0.0,0.0,delayed,VALID,0.0,,0.0,0.0,0.0,{},0.0,0.0,0.0,2022,
1.0,{'BTCUSDT': 740639.5980076723},{'BTCUSDT': 0.5542526307454804},0.7413005139131372,3.283307046823525,2.0,,BTC_SMA200,chronological compounded NAV,1000000.0,0.010722762067873731,1740639.5980076725,0.8845266787235736,0.005361371852185539,6865.163154453925,6.0,1.0,{'2023': 0.740639598007667},0.0,0.0,1000000,BTC_SMA200,0.0,0.2257786138613863,73.66666666666667,24.0,1.0,0.6153492270744747,1.0,{},outer_oos,1.5728344032992483,0.005361390215688191,6865.9175251322695,delayed,VALID,0.5542526307454816,0.6482134101854338,3.0,5.36137185218554,6865163.154453925,{'BTCUSDT': 14.404707748096222},0.5883716928365332,-0.02918703420556798,0.740639598007667,2023,
1.0,{'BTCUSDT': 901718.3535361006},{'BTCUSDT': 0.4174190512431537},0.5167405908623659,2.0474569289396305,6.0,,BTC_SMA200,chronological compounded NAV,1740639.5980076725,0.01624699139548127,2642357.9515437703,0.6721079258523396,0.008123472000691556,16435.410164311204,12.0,1.0,{'2024': 0.5180385155940399},0.0,0.0,1000000,BTC_SMA200,0.0,0.25238166603581924,13.083333333333334,58.0,1.0,0.6940198221961419,1.0,{},outer_oos,1.3455835236041556,0.008123519394789716,16436.34475441876,delayed,VALID,0.41741905124315304,0.8193199609075961,6.0,8.123472000691557,16435410.164311204,{'BTCUSDT': 65.18478683678174},0.3753830964863739,-0.07244898931596844,0.5180385155940399,2024,
1.0,{'BTCUSDT': 24174.29397528735},{'BTCUSDT': 0.009107161822217064},0.009155053069201603,0.04794596224267554,10.0,,BTC_SMA200,chronological compounded NAV,2642357.9515437703,0.024084720104650303,2666532.2455190583,0.6748916491632128,0.012042375822111104,31248.148073863395,18.0,1.0,{'2025': 0.009148758199537081},0.0,0.0,1000000,BTC_SMA200,0.0,0.19094523586499035,7.333333333333333,115.0,1.0,0.8544840970693581,1.0,{},outer_oos,0.16213573007567664,0.012042344282539197,31248.234744538484,delayed,VALID,0.009107161822222876,15.069500091504848,7.0,12.042375822111103,31248148.073863395,{'BTCUSDT': 80.39567180234258},-0.05146581155490874,-0.1406754288072723,0.009148758199537081,2025,
,"{'CHZUSDT': -3.9928967843092398, 'ETCUSDT': -1.1433490711204133, 'FTMUSDT': -2.7366574181352092, 'LUNAUSDT@original': -25.6979037997965, 'MATICUSDT': -3.0132209590964933, 'NEARUSDT': -0.7765734135723577, 'SANDUSDT': -21.55786754002531, 'WAVESUSDT': -15.670743245145722}","{'CHZUSDT': -0.13130918186348867, 'ETCUSDT': -0.03479911984282031, 'FTMUSDT': -0.06541498741446444, 'LUNAUSDT@original': -0.5417539255606103, 'MATICUSDT': -0.11206036661393522, 'NEARUSDT': -0.015487667859882918, 'SANDUSDT': -0.2652201109377942, 'WAVESUSDT': -0.20395102672958895}",-0.7461304535396194,-0.9817142858262485,4.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 180, 'top_k': 2, 'vol_adjusted': False}",B_b2f20e47cac8,chronological compounded NAV,100.0,0.019505890088301052,25.410787768798563,0.9655690374499628,0.009753163364941277,0.5340163874235984,22.0,1.0,{'2022': -0.7458921223120141},0.0,0.0,100,B_deterministic,0.0,0.760028110329114,26.5,4.0,1.0,1.0,0.0,{},outer_oos,-1.3757701227686858,0.009752726723359776,0.5339428661705881,nominal,VALID,-1.369996386822587,,10.0,9.753163364941276,534.0163874235984,"{'CHZUSDT': 3.5904473215890533, 'ETCUSDT': 0.0, 'FTMUSDT': 3.0397400386037248, 'LUNAUSDT@original': 0.0, 'MATICUSDT': 0.0, 'NEARUSDT': 0.34533953473958334, 'SANDUSDT': 0.005392387958387701, 'WAVESUSDT': 0.0}",-0.7929969640415975,-0.748364974719649,-0.7458921223120141,2022,
,,,,,,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 30, 'top_k': 1, 'vol_adjusted': False}",B_a449bd971465,chronological compounded NAV,25.410787768798563,,,,,,,,,,,100,B_deterministic,,,,,,,,,outer_oos,,,,nominal,UNSAFE_EXECUTION,,,,,,,,,,2023,"Exit TTL exhausted at 2023-06-19 04:00:00: RNDRUSDT, residual 9.34852692 USD"
0.6444344136754956,"{'ADAUSDT': -3.284703733778578, 'AVAXUSDT': 3.339690199376051, 'BNBUSDT': 18.74190850185591, 'BTCUSDT': 19.46511842285541, 'DOGEUSDT': 16.474369024747492, 'ETHUSDT': 2.76310159728245, 'FETUSDT': -4.668362387039725, 'FLOKIUSDT': -8.197973774537868, 'NEARUSDT': 7.473600480450994, 'OPUSDT': 6.033157048586972, 'PEOPLEUSDT': -6.150694515566402, 'PEPEUSDT': -15.840239862914316, 'SHIBUSDT': 3.5394569931816235, 'SOLUSDT': 1.337027988675196, 'SUIUSDT': 50.51655627906743, 'TRXUSDT': -2.146542441447643, 'XRPUSDT': -1.7853675232203514}","{'ADAUSDT': -0.03372987229332774, 'AVAXUSDT': 0.028709474219061396, 'BNBUSDT': 0.13183024607339938, 'BTCUSDT': 0.1423167574216732, 'DOGEUSDT': 0.14735427952332059, 'ETHUSDT': 0.029889597060911162, 'FETUSDT': -0.04367324805172168, 'FLOKIUSDT': -0.06703366971694953, 'NEARUSDT': 0.06139869299701016, 'OPUSDT': 0.06248163385407606, 'PEOPLEUSDT': -0.05983329456745914, 'PEPEUSDT': -0.15159421053776848, 'SHIBUSDT': 0.02917175753377292, 'SOLUSDT': 0.019825646073176936, 'SUIUSDT': 0.40547536158774244, 'TRXUSDT': -0.023031720021328944, 'XRPUSDT': -0.050361731821134514}",0.873683658152022,1.583335913432581,7.0,"{'absolute': False, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4f766480827f,independent initial-capital diagnostic after failed compounding chain,100.0,0.02648082519519768,187.61010229757443,0.9910423451774731,0.013240398148053428,1.5993537228540848,49.0,1.0,{'2024': 0.8761010229757424},0.0,0.0,100,B_deterministic,0.0,0.5517993059716091,31.0,7.0,0.33347416635086885,0.33347416635086885,1.0,{},outer_oos,1.2415865107632138,0.013240427047144253,1.599444531754569,nominal,VALID,0.6291956993344516,0.6444344136754956,19.0,13.240398148053428,1599.353722854085,"{'ADAUSDT': 7.19640957931297, 'AVAXUSDT': 0.0, 'BNBUSDT': 6.252253227165272e-05, 'BTCUSDT': 2.326027352060904e-05, 'DOGEUSDT': 5.290310357250178, 'ETHUSDT': 6.351379451824055e-06, 'FETUSDT': 0.0, 'FLOKIUSDT': 0.0, 'NEARUSDT': 0.0, 'OPUSDT': 0.0, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 0.0, 'SOLUSDT': 0.0, 'SUIUSDT': 0.010624146768623888, 'TRXUSDT': 0.1665430702173012, 'XRPUSDT': 0.0}",0.6274741762248197,-0.15839686810859913,0.8761010229757424,2024,
,"{'ADAUSDT': -15.198084145208423, 'BNBUSDT': -2.320527184582133, 'BTCUSDT': 0.7119070383770136, 'DASHUSDT': -3.802515899952585, 'DOGEUSDT': -12.71753790086597, 'ENAUSDT': 0.3293891600207015, 'ETHUSDT': 5.064743789330095, 'LTCUSDT': 0.31654307479966093, 'PEPEUSDT': -3.235916007580059, 'SOLUSDT': -5.481490674086601, 'SUIUSDT': 8.40426620271701, 'TAOUSDT': 0.18425320588713845, 'TRXUSDT': 11.22217250267698, 'XRPUSDT': -5.389096874508294, 'ZECUSDT': 19.70882852844934}","{'ADAUSDT': -0.14165861958111367, 'BNBUSDT': -0.03216957877368849, 'BTCUSDT': 0.011615157047915277, 'DASHUSDT': -0.039703774349586385, 'DOGEUSDT': -0.11970308280471803, 'ENAUSDT': 0.00928443192847846, 'ETHUSDT': 0.07479244071604453, 'LTCUSDT': 0.00363821007056937, 'PEPEUSDT': -0.042527386258000295, 'SOLUSDT': -0.05205500305829763, 'SUIUSDT': 0.06911923020032043, 'TAOUSDT': 0.001995332597555007, 'TRXUSDT': 0.13300675852663163, 'XRPUSDT': -0.09103537354235988, 'ZECUSDT': 0.19312430648670617}",-0.022045573769124492,-0.04374746943199524,21.0,"{'absolute': True, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_2a32821abc4c,independent initial-capital diagnostic after failed compounding chain,100.0,0.044707362607909036,97.7969348154742,0.8959328095950482,0.022353655910424527,2.066962635099447,78.0,1.0,{'2025': -0.02203065184525678},0.0,0.0,100,B_deterministic,0.0,0.5039279769860515,9.0,16.0,0.30139228451304373,0.30139228451304373,0.0,{},outer_oos,0.1994186516918851,0.02235370669748451,2.066964565961341,nominal,VALID,-0.02227695079354436,,31.0,22.353655910424532,2066.9626350994467,"{'ADAUSDT': 0.0, 'BNBUSDT': 0.028500650057046308, 'BTCUSDT': 0.0004248438079489889, 'DASHUSDT': 0.0012340873169151, 'DOGEUSDT': 37.322606604671336, 'ENAUSDT': 17.31840056172151, 'ETHUSDT': 0.003452392185889894, 'LTCUSDT': 0.01735144392708554, 'PEPEUSDT': 0.0, 'SOLUSDT': 0.03672651859278528, 'SUIUSDT': 0.0, 'TAOUSDT': 0.00519683828216444, 'TRXUSDT': 13.584844187283153, 'XRPUSDT': 0.0, 'ZECUSDT': 0.0}",-0.11885021335876775,-0.32792045829692174,-0.02203065184525678,2025,
,"{'CHZUSDT': -4.0392840519176545, 'ETCUSDT': -1.1902521578115817, 'FTMUSDT': -2.8034547667146583, 'LUNAUSDT@original': -25.752437387786316, 'MATICUSDT': -3.0236583136225192, 'NEARUSDT': -0.8603177421700998, 'SANDUSDT': -21.822226257293362, 'WAVESUSDT': -15.633256626204147}","{'CHZUSDT': -0.13514161617979367, 'ETCUSDT': -0.0366638657015632, 'FTMUSDT': -0.06655817219999127, 'LUNAUSDT@original': -0.5468048387504254, 'MATICUSDT': -0.11471482449383255, 'NEARUSDT': -0.01722447648296012, 'SANDUSDT': -0.269240205294267, 'WAVESUSDT': -0.20495437333911629}",-0.7514858067226777,-0.9833817873454831,4.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 180, 'top_k': 2, 'vol_adjusted': False}",B_b2f20e47cac8,chronological compounded NAV,100.0,0.038976482236884116,24.875112696479835,0.9653113070788197,0.019489092929329332,1.0595356058753542,22.0,1.0,{'2022': -0.7512488730352015},0.0,0.0,100,B_deterministic,0.0,0.764185198864848,26.5,4.0,1.0,1.0,0.0,{},outer_oos,-1.4024124847686623,0.019487389307554788,1.0592435814428969,double,VALID,-1.3913023724419458,,10.0,9.744546464664667,529.7678029376772,"{'CHZUSDT': 3.460988543107689, 'ETCUSDT': 0.0, 'FTMUSDT': 3.022050198192412, 'LUNAUSDT@original': 0.0, 'MATICUSDT': 0.0, 'NEARUSDT': 0.34957487031522394, 'SANDUSDT': 0.010853339631777814, 'WAVESUSDT': 0.0}",-0.7973699722289633,-0.753146295288747,-0.7512488730352015,2022,
,,,,,,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 30, 'top_k': 1, 'vol_adjusted': False}",B_a449bd971465,chronological compounded NAV,24.875112696479835,,,,,,,,,,,100,B_deterministic,,,,,,,,,outer_oos,,,,double,UNSAFE_EXECUTION,,,,,,,,,,2023,"Exit TTL exhausted at 2023-06-19 04:00:00: RNDRUSDT, residual 8.98822831 USD"
0.6691923625394561,"{'ADAUSDT': -3.417078633834521, 'AVAXUSDT': 3.194835433582206, 'BNBUSDT': 18.441235606315004, 'BTCUSDT': 18.800707811311234, 'DOGEUSDT': 15.649064625831567, 'ETHUSDT': 2.5786052886949946, 'FETUSDT': -4.69347979407851, 'FLOKIUSDT': -8.196077409339864, 'NEARUSDT': 7.274721799638133, 'OPUSDT': 5.901861696486751, 'PEOPLEUSDT': -6.127800943375574, 'PEPEUSDT': -15.763280503622642, 'SHIBUSDT': 3.3986972317853414, 'SOLUSDT': 1.2215019918544883, 'SUIUSDT': 49.30388821697395, 'TRXUSDT': -2.295746174646986, 'XRPUSDT': -2.35455741002027}","{'ADAUSDT': -0.0351704169883302, 'AVAXUSDT': 0.027510903731852616, 'BNBUSDT': 0.12990726800469282, 'BTCUSDT': 0.1403681512064949, 'DOGEUSDT': 0.1451464248048981, 'ETHUSDT': 0.028618472239100436, 'FETUSDT': -0.04472800683468535, 'FLOKIUSDT': -0.06771158944406915, 'NEARUSDT': 0.060347035924208314, 'OPUSDT': 0.06133751967072536, 'PEOPLEUSDT': -0.06027422321442542, 'PEPEUSDT': -0.15273392998864954, 'SHIBUSDT': 0.02829082102089753, 'SOLUSDT': 0.018440094729713002, 'SUIUSDT': 0.4041004088299525, 'TRXUSDT': -0.024936571110282156, 'XRPUSDT': -0.05464951020812274}",0.8269089283301614,1.4889267640803203,7.0,"{'absolute': False, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4f766480827f,independent initial-capital diagnostic after failed compounding chain,100.0,0.052933258761271675,182.91709883355585,0.9908319063555675,0.026466542674156594,3.155269875630512,48.0,1.0,{'2024': 0.8291709883355525},0.0,0.0,100,B_deterministic,0.0,0.5553724657780104,31.0,7.0,0.33650691397666244,0.33650691397666244,1.0,{},outer_oos,1.2056711448473123,0.02646671608711508,3.155626787612488,double,VALID,0.603862852373976,0.6691923625394561,19.0,13.233271337078294,1577.6349378152559,"{'ADAUSDT': 7.095545560931711, 'AVAXUSDT': 0.0, 'BNBUSDT': 0.00012535918389153244, 'BTCUSDT': 2.3715019918769432e-05, 'DOGEUSDT': 5.393737755813589, 'ETHUSDT': 1.2734668858370088e-05, 'FETUSDT': 0.0, 'FLOKIUSDT': 0.0, 'NEARUSDT': 0.0, 'OPUSDT': 0.0, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 0.0, 'SOLUSDT': 0.0, 'SUIUSDT': 0.02109542271471554, 'TRXUSDT': 0.3306897525941963, 'XRPUSDT': 0.0}",0.5869368275944211,-0.17550521711385283,0.8291709883355525,2024,
,"{'ADAUSDT': -15.27005197458518, 'BNBUSDT': -2.0265973820973393, 'BTCUSDT': 0.22316317505643468, 'DASHUSDT': -3.7094821787754846, 'DOGEUSDT': -12.784164404489914, 'ENAUSDT': 0.22165282905300288, 'ETHUSDT': 3.4461845447419748, 'LTCUSDT': 0.24305632313450332, 'PEPEUSDT': -3.2215946296196485, 'SOLUSDT': -5.547905456487964, 'SUIUSDT': 8.18586611140912, 'TAOUSDT': 0.04588002537632008, 'TRXUSDT': 10.301836666083396, 'XRPUSDT': -5.622803436333882, 'ZECUSDT': 18.73407356751034}","{'ADAUSDT': -0.14280414233758332, 'BNBUSDT': -0.032187156296079725, 'BTCUSDT': 0.006103227307138676, 'DASHUSDT': -0.040457888545225605, 'DOGEUSDT': -0.12098525902983645, 'ENAUSDT': 0.008263011745222468, 'ETHUSDT': 0.05938139657865694, 'LTCUSDT': 0.0028542306209039065, 'PEPEUSDT': -0.043173390853936774, 'SOLUSDT': -0.05466551210635012, 'SUIUSDT': 0.06687588338607005, 'TAOUSDT': 0.0007597326539247431, 'TRXUSDT': 0.12443744585838701, 'XRPUSDT': -0.09566279214792225, 'ZECUSDT': 0.19104381131947706}",-0.06785369402607812,-0.134593063175784,20.0,"{'absolute': True, 'blend': False, 'cadence': 'weekly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_2a32821abc4c,independent initial-capital diagnostic after failed compounding chain,100.0,0.08931391780936677,93.21911377997598,0.9035421145740495,0.04465680121430213,4.041137813195364,78.0,1.0,{'2025': -0.06780886220023866},0.0,0.0,100,B_deterministic,0.0,0.5041396073842115,9.0,16.0,0.3110757390335604,0.3110757390335604,0.0,{},outer_oos,0.10052756166980692,0.044657116595064654,4.041143018773832,double,VALID,-0.07021740184715147,,31.0,22.328400607151064,2020.5689065976821,"{'ADAUSDT': 0.0, 'BNBUSDT': 0.019190628461406546, 'BTCUSDT': 0.00041754840684162187, 'DASHUSDT': 0.0012903500232933074, 'DOGEUSDT': 36.762548959541206, 'ENAUSDT': 0.0, 'ETHUSDT': 0.005836045088013032, 'LTCUSDT': 0.017389547401747002, 'PEPEUSDT': 0.0, 'SOLUSDT': 0.03539696173213833, 'SUIUSDT': 1.7763568394002505e-15, 'TAOUSDT': 0.0048022628120297645, 'TRXUSDT': 13.646017966353412, 'XRPUSDT': 1.7763568394002505e-15, 'ZECUSDT': 0.0}",-0.16020303407876085,-0.35546967683296016,-0.06780886220023866,2025,
