model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,weak_base_lb,weak_base_threshold,cooldown_days,source
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,14227.650846907667,87.94175711198973,-40.92169292993365,1.392824564576182,1.810892495236095,830,38.62212943632568,9.98608211551844,51.391788448155886,1344.2512628588308,67.03550468050146,-40.92169292993365,1103.896001118896,117.29495059252373,-25.866176348777536,149.90934515543995,113.89699075216501,-20.80923724935969,20.0,100.0,30.0,0.12,200.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,10501.920413420778,80.88453079309144,-46.129325747835125,1.3299543695988914,1.7267960622605603,832,42.76270006958942,8.663883089770355,48.57341684064022,1058.5601216865591,60.10937399310761,-46.129325747835125,1103.896001118896,117.29495059252373,-25.866176348777525,149.90934515544004,113.89699075216507,-20.809237249359725,20.0,100.0,30.0,0.12,200.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,13729.848190405908,87.09902486893553,-40.92169292993366,1.384237218715868,1.801274935588284,830,38.30897703549061,10.020876826722338,51.67014613778706,1294.0719192253757,65.90445743129074,-40.92169292993366,1103.8960011188942,117.29495059252359,-25.866176348777515,149.90934515544004,113.89699075216507,-20.809237249359747,20.0,100.0,30.0,0.12,200.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm200_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,13513.025106416975,86.7236597260385,-40.92169292993362,1.3893878223785652,1.8018581423023765,820,41.823242867084204,9.011830201809325,49.16492693110647,1166.5852988358902,62.87538692416297,-40.92169292993362,1103.896001118894,117.29495059252359,-25.866176348777557,149.90934515543995,113.89699075216501,-20.809237249359725,20.0,100.0,30.0,0.12,200.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v30_045_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v30_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,20286.032469671572,96.5566505292634,-33.45815502995456,1.4767407533028571,1.9533427253220383,820,41.8580375782881,9.916492693110648,48.22546972860125,1162.2262052414553,62.7675345028339,-33.45815502995456,1076.4698404859737,115.73864965085284,-26.201469130225753,149.90934515544012,113.89699075216515,-20.809237249359715,20.0,100.0,30.0,0.08,150.0,-0.03,30.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v20_060_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v20_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,22068.862723196453,98.66213324632291,-33.45815502995456,1.48763593962185,1.9744488472582546,829,38.72651356993737,10.855949895615867,50.41753653444676,1324.9106547322715,66.60338288180145,-33.45815502995456,1076.469840485972,115.73864965085275,-26.201469130225785,149.9093451554399,113.89699075216497,-20.809237249359725,20.0,100.0,30.0,0.08,150.0,-0.03,20.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v30_060_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v30_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,21298.62349325238,97.77133075658755,-33.45815502995454,1.4790923380558132,1.9647471942511112,829,38.413361169102295,10.890744606819764,50.69589422407794,1275.4032849071295,65.4752616582443,-33.45815502995454,1076.4698404859716,115.7386496508527,-26.201469130225764,149.9093451554399,113.89699075216497,-20.809237249359747,20.0,100.0,30.0,0.08,150.0,-0.03,30.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v20_045_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb-03_v20_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,17019.294047682582,92.24211736372266,-39.32368356005861,1.436141663336261,1.9033412981789004,835,42.34516353514266,9.568545581071678,48.086290883785665,1054.5728087042748,60.00335316338763,-39.32368356005861,1076.4698404859705,115.73864965085265,-26.20146913022574,149.90934515543972,113.89699075216484,-20.809237249359736,20.0,100.0,30.0,0.08,150.0,-0.03,20.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,15883.785307106513,90.57263481919564,-38.19264906223746,1.4230790491822092,1.8818192168464376,792,44.85038274182324,10.82115518441197,44.32846207376478,1122.7524957336004,61.77692438298246,-38.19264906223746,1071.912886145747,115.47765308502322,-28.752989114245665,133.8629048325044,102.43231395395172,-20.809237249359704,20.0,100.0,30.0,0.08,150.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,16554.90309229861,91.57138485273617,-38.192649062237486,1.4238488839481978,1.8878365648730218,802,41.718858733472516,11.830201809324983,46.45093945720251,1280.3493003363778,65.5894276259926,-38.192649062237486,1071.9128861457461,115.47765308502318,-28.752989114245686,133.86290483250437,102.43231395395168,-20.809237249359768,20.0,100.0,30.0,0.08,150.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,12348.285256688949,84.61314266146157,-43.64084155613056,1.363934952963377,1.8055456093281441,806,45.3027139874739,10.473208072373,44.224077940153094,1018.4657531961544,59.02956596842925,-43.64084155613056,1071.9128861457457,115.47765308502318,-28.752989114245697,133.86290483250414,102.43231395395149,-20.80923724935979,20.0,100.0,30.0,0.08,150.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm150_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,15976.241936208598,90.71237733177453,-38.19264906223747,1.4152951989060183,1.878061478762718,802,41.405706332637436,11.86499652052888,46.72929714683368,1232.3901787783523,64.46817219605876,-38.19264906223747,1071.9128861457443,115.47765308502309,-28.752989114245743,133.86290483250428,102.43231395395158,-20.809237249359736,20.0,100.0,30.0,0.08,150.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,17228.551801276208,92.53917598182915,-38.19264906223747,1.4412437918048477,1.8878225694934099,817,44.85038274182324,9.394572025052192,45.75504523312456,1150.8637653350474,62.484984582565396,-38.19264906223747,1059.1808864673205,114.74471533684616,-25.866176348777547,133.86290483250463,102.43231395395185,-20.809237249359715,20.0,100.0,30.0,0.12,150.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,17504.55438066196,92.92623188792975,-38.19264906223751,1.4356763000328616,1.8864037458079108,827,41.405706332637436,10.403618649965205,48.19067501739735,1276.7679536726157,65.50679459293436,-38.19264906223751,1059.1808864673196,114.74471533684607,-25.866176348777515,133.86290483250423,102.43231395395158,-20.809237249359736,20.0,100.0,30.0,0.12,150.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,13395.598931230066,86.51818713204536,-43.64084155613056,1.3821614111054448,1.8124983872390028,831,45.3027139874739,9.046624913013222,45.650661099512874,1044.1794544053414,59.725601615346505,-43.64084155613056,1059.180886467319,114.74471533684603,-25.866176348777536,133.86290483250417,102.43231395395154,-20.809237249359736,20.0,100.0,30.0,0.12,150.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s100_r30_m12_rm150_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,18138.226841600605,93.79521106222948,-38.192649062237486,1.4442274279396448,1.8960357962597654,827,41.718858733472516,10.368823938761308,47.91231732776618,1326.324444480671,66.63513079105927,-38.192649062237486,1059.1808864673171,114.74471533684594,-25.86617634877757,133.86290483250428,102.43231395395158,-20.809237249359725,20.0,100.0,30.0,0.12,150.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v20_060_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v20_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,18238.13202357834,93.92980202139567,-33.45815502995458,1.4490830196115079,1.902727586387895,827,35.177453027139876,10.403618649965205,54.41892832289492,1396.0081743142132,68.16932511945318,-33.45815502995458,1056.6096997577497,114.59602938881268,-26.20146913022574,149.90934515543995,113.89699075216501,-20.809237249359747,20.0,100.0,30.0,0.08,200.0,-0.03,20.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v30_060_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v30_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,17600.988437783384,93.06021934022941,-33.45815502995454,1.4404956873909132,1.8930605083462724,827,34.864300626304804,10.438413361169102,54.69728601252609,1344.0305785953265,67.03060043369375,-33.45815502995454,1056.6096997577488,114.59602938881264,-26.20146913022573,149.90934515543995,113.89699075216501,-20.809237249359747,20.0,100.0,30.0,0.08,200.0,-0.03,30.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v30_045_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v30_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,16763.37091503659,91.87447401395615,-33.45815502995452,1.4378441875835464,1.8811196735253022,818,38.3785664578984,9.464161447459986,52.15727209464161,1225.2064012600272,64.29742274872407,-33.45815502995452,1056.6096997577467,114.5960293888125,-26.20146913022574,149.90934515543958,113.89699075216475,-20.809237249359768,20.0,100.0,30.0,0.08,200.0,-0.03,30.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v20_045_wb30_wt+02_cd3,phase63_btcpref_f20_s100_r30_m08_rm200_rb-03_v20_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,14061.117704444707,87.6627173548721,-39.3236835600586,1.3969700380105075,1.831266820849598,829,39.38761308281141,9.116214335421017,51.496172581767574,1112.181517434895,61.50726025429112,-39.3236835600586,1056.6096997577465,114.5960293888125,-26.201469130225753,149.90934515543987,113.89699075216492,-20.809237249359757,20.0,100.0,30.0,0.08,200.0,-0.03,20.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v20_045_wb30_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v20_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,19060.994885318374,95.01464263176938,-43.099241890700426,1.4660843530861685,1.9172633083120076,834,42.34516353514266,8.768267223382047,48.8865692414753,1071.3337747938542,60.44704653932271,-43.099241890700426,1052.3526923329594,114.34935541989316,-29.216515585884363,146.8854138765109,111.74629038233076,-19.48308607763194,20.0,150.0,30.0,0.08,150.0,-0.03,20.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v20_060_wb30_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v20_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,24712.790998820103,101.52724829906342,-37.59869341220132,1.517410899709718,1.9878349697073103,828,38.72651356993737,10.055671537926235,51.217814892136396,1345.596122971776,67.06537830834446,-37.59869341220132,1052.3526923329591,114.3493554198931,-29.216515585884338,146.88541387651134,111.74629038233105,-19.483086077631885,20.0,150.0,30.0,0.08,150.0,-0.03,20.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v30_060_wb30_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v30_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,23850.69061639056,100.6235986120254,-37.5986934122014,1.5088264345619844,1.9782643886368299,828,38.413361169102295,10.090466249130133,51.496172581767574,1295.3700532599125,65.93412877588464,-37.5986934122014,1052.352692332957,114.34935541989302,-29.21651558588443,146.88541387651108,111.74629038233088,-19.483086077631928,20.0,150.0,30.0,0.08,150.0,-0.03,30.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v30_045_wb30_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb-03_v30_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,22717.334803369788,99.39140020674392,-37.59869341220136,1.5068068599399662,1.9665399075187817,819,41.8580375782881,9.116214335421017,49.02574808629088,1180.5499787306023,63.21889302406707,-37.59869341220136,1052.3526923329568,114.34935541989297,-29.216515585884384,146.88541387651125,111.74629038233101,-19.483086077631874,20.0,150.0,30.0,0.08,150.0,-0.03,30.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,19780.375389079596,95.93023246293089,-37.59869341220136,1.4667097067010193,1.9229355794436398,803,41.718858733472516,11.238691718858734,47.04244954766875,1339.9967312151007,66.94084973936127,-37.59869341220136,1047.8891536836134,114.09003959612711,-31.663792962447314,131.0331372923419,100.3968890938069,-19.483086077631885,20.0,150.0,30.0,0.08,150.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,18979.285558297182,94.90875774532424,-37.59869341220134,1.466394933791726,1.9166989608926084,793,44.85038274182324,10.22964509394572,44.919972164231034,1175.5898789620924,63.09723157999587,-37.59869341220134,1047.8891536836118,114.09003959612703,-31.663792962447335,131.0331372923416,100.39688909380669,-19.483086077631906,20.0,150.0,30.0,0.08,150.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,14759.082786723377,88.81366851932393,-43.0992418907004,1.4071631676605574,1.8413967698189526,807,45.3027139874739,9.88169798190675,44.815588030619345,1066.7967145605892,60.32745119703553,-43.0992418907004,1047.8891536836102,114.09003959612693,-31.663792962447367,131.0331372923415,100.39688909380659,-19.48308607763196,20.0,150.0,30.0,0.08,150.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm150_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,19089.647803191165,95.05167983671892,-37.59869341220137,1.4581295699376788,1.9133070920114292,803,41.405706332637436,11.273486430062631,47.32080723729993,1289.9652078472973,65.81044342700405,-37.59869341220137,1047.8891536836084,114.0900395961268,-31.663792962447335,131.0331372923415,100.39688909380659,-19.483086077631928,20.0,150.0,30.0,0.08,150.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,17434.884255713776,92.8290315776177,-39.32445081601378,1.4419380542893354,1.9061531768059221,798,41.8580375782881,12.386917188587335,45.75504523312456,1136.5632417198333,62.1264111801068,-39.32445081601378,1044.4193369788811,113.88797577570746,-29.07171450859314,126.29771159066392,96.98122738994381,-19.48308607763194,20.0,150.0,30.0,0.04,150.0,-0.03,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,23401.05892480152,100.14097312132594,-39.32445081601372,1.492199920673195,1.9982859544396976,810,38.72651356993737,13.569937369519833,47.7035490605428,1669.9320606756312,73.6908884701935,-39.32445081601372,1044.419336978879,113.88797577570733,-29.07171450859316,126.29771159066378,96.9812273899437,-19.483086077631885,20.0,150.0,30.0,0.04,150.0,-0.03,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,22584.53361382245,99.24353950254219,-39.32445081601372,1.4837364229999332,1.9885955891656133,810,38.413361169102295,13.60473208072373,47.98190675017398,1608.4372007682834,72.51477563123183,-39.32445081601372,1044.4193369788777,113.88797577570729,-29.071714508593193,126.29771159066365,96.98122738994361,-19.483086077631917,20.0,150.0,30.0,0.04,150.0,-0.03,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m04_rm150_rb-03_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,14147.707750214477,87.80816132933371,-43.09924189070041,1.3926814266206349,1.8436352999285526,815,42.34516353514266,12.10855949895616,45.546276965901185,1063.2697444535734,60.23422166731835,-43.09924189070041,1044.419336978878,113.88797577570729,-29.07171450859317,126.29771159066388,96.98122738994377,-19.48308607763194,20.0,150.0,30.0,0.04,150.0,-0.03,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,14525.4057164255,88.43368819097523,-37.59869341220137,1.3995002136929007,1.8236192201171244,807,38.62212943632568,11.099512874043144,50.27835768963118,1330.4175446195004,66.72690187920168,-37.59869341220137,1040.2531332983986,113.64480032551327,-31.663792962447314,146.88541387651122,111.74629038233097,-19.48308607763186,20.0,150.0,30.0,0.08,200.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,10831.388873530039,81.58941319429012,-43.09924189070041,1.3390168763607901,1.741263159204828,809,42.76270006958942,9.742519137091161,47.494780793319414,1059.034916769233,60.12197892849256,-43.09924189070041,1040.2531332983983,113.64480032551327,-31.663792962447346,146.88541387651114,111.74629038233093,-19.483086077631906,20.0,150.0,30.0,0.08,200.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,14017.25780747337,87.58875012528755,-37.59869341220134,1.3908919672809628,1.8139479710222273,807,38.30897703549061,11.134307585247043,50.55671537926235,1280.7188423530388,65.5979442716524,-37.59869341220134,1040.2531332983979,113.64480032551323,-31.663792962447324,146.8854138765113,111.74629038233101,-19.483086077631917,20.0,150.0,30.0,0.08,200.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f20_s150_r30_m08_rm200_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,13936.067559514671,87.45129641808293,-37.59869341220137,1.3985786819199608,1.8166352611340753,797,41.823242867084204,10.090466249130133,48.086290883785665,1167.1043642347583,62.88820961952914,-37.59869341220137,1040.2531332983972,113.64480032551319,-31.663792962447335,146.8854138765113,111.74629038233101,-19.483086077631874,20.0,150.0,30.0,0.08,200.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
