asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason,dropped_assets
DOGE,-114.25885429948198,-36.30883664500227,-5.968359746689913,-9.245054670675902,36,-1e+18,False,phase67h_drop_neo_xtz,2025-10-18,2025-10-25,-38.2281914538819,True,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-10-25,2025-11-01,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-83.22531994079691,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-10-25,2025-11-01,0.0,False,False,0,False,0.0,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-99.63152563767551,0.0,-0.9273485157416879,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-10-25,2025-11-01,0.0,False,False,0,False,0.0,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-240.99656855416947,0.0,4.618527782440651e-14,0.0,70,-1e+18,False,phase67h_drop_neo_xtz,2025-10-25,2025-11-01,0.0,True,False,0,False,0.0,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-79.68435888474608,-33.53412277228608,-5.968359746689909,-6.658267209927615,29,-1e+18,False,phase67h_drop_neo_xtz,2025-10-25,2025-11-01,-32.10044187819573,True,False,0,False,0.0,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-11-01,2025-11-08,0.0,False,False,0,False,0.0,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-70.7806528845664,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-01,2025-11-08,0.0,False,False,0,False,0.0,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-84.73364160734525,0.0,-0.9273485157417092,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-01,2025-11-08,0.0,False,False,0,False,0.0,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-204.96039519389865,0.0,-1.0658141036401503e-14,0.0,70,-1e+18,False,phase67h_drop_neo_xtz,2025-11-01,2025-11-08,0.0,False,False,0,False,0.0,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-60.19124764054129,-12.147086977081068,-5.9683597466898775,0.0,22,-1e+18,False,phase67h_drop_neo_xtz,2025-11-01,2025-11-08,-18.73436516417538,True,False,0,False,0.0,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-11-08,2025-11-15,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-70.91391281559146,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-08,2025-11-15,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-84.89317106597332,0.0,-0.9273485157416523,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-08,2025-11-15,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-185.51434960231728,0.0,-5.968359746689853,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-11-08,2025-11-15,0.0,True,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-205.34627759273485,0.0,4.618527782440651e-14,0.0,70,-1e+18,False,phase67h_drop_neo_xtz,2025-11-08,2025-11-15,0.0,False,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-11-15,2025-11-22,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-60.21418523314179,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-15,2025-11-22,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-72.08420639386077,0.0,-0.9273485157417127,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-15,2025-11-22,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-133.17969480406742,0.0,0.0,0.0,67,-1e+18,False,phase67h_drop_neo_xtz,2025-11-15,2025-11-22,0.0,False,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-157.52332605603658,0.0,-5.968359746689913,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-11-15,2025-11-22,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-11-22,2025-11-29,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-55.42946644679262,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-22,2025-11-29,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-66.35627608646962,0.0,-0.9273485157416914,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-22,2025-11-29,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-122.5970159017125,0.0,0.0,0.0,67,-1e+18,False,phase67h_drop_neo_xtz,2025-11-22,2025-11-29,0.0,False,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-145.00626193650686,0.0,-5.968359746689924,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-11-22,2025-11-29,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-11-29,2025-12-06,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-55.828130147485524,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-29,2025-12-06,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-66.83352835470498,0.0,-0.9273485157416879,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-11-29,2025-12-06,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-123.47876676792777,0.0,0.0,0.0,67,-1e+18,False,phase67h_drop_neo_xtz,2025-11-29,2025-12-06,0.0,False,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-146.049186155572,0.0,-5.9683597466898775,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-11-29,2025-12-06,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-12-06,2025-12-13,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-24.16138551188594,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-06,2025-12-13,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-28.92431896665137,0.0,-0.927348515741734,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-06,2025-12-13,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
BCH,-53.43933387220059,0.0,0.0,0.0,67,-1e+18,False,phase67h_drop_neo_xtz,2025-12-06,2025-12-13,0.0,False,False,0,False,CASH,False,2.0,False,338,-1,,,best_passed,"NEO,XTZ"
DOGE,-63.207395287640594,0.0,-5.968359746689913,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-12-06,2025-12-13,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-12-13,2025-12-20,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-24.436375984738376,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-13,2025-12-20,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-29.253518306054517,0.0,-0.9273485157417234,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-13,2025-12-20,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-63.92678414509561,0.0,-5.968359746689924,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-12-13,2025-12-20,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-55.52149024999973,-0.8717948717948731,0.0,-2.119658119658119,71,-1e+18,False,phase67h_drop_neo_xtz,2025-12-13,2025-12-20,-0.8717948717948731,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-12-20,2025-12-27,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-27.616738120015228,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-20,2025-12-27,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-33.06082516703559,0.0,-0.9273485157417234,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-20,2025-12-27,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-72.24677086702455,0.0,-5.968359746689924,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-12-20,2025-12-27,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-83.08774600062308,-11.516993488188875,-5.218161389918187,-11.516993488188875,75,-1e+18,False,phase67h_drop_neo_xtz,2025-12-20,2025-12-27,-11.516993488188875,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-28.04336216410269,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-33.57154960061388,0.0,-0.9273485157417021,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-73.36284074557403,0.0,-5.968359746689913,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-90.05432053735528,-14.446003668279218,-7.666840644554476,-14.446003668279218,78,-1e+18,False,phase67h_drop_neo_xtz,2025-12-27,2026-01-03,-14.446003668279218,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-27.067251185373564,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-32.4030178836837,0.0,-0.9273485157416559,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-70.80928550981231,0.0,-5.9683597466898775,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-78.92682853896353,-10.177910492282216,-11.131746720274304,-18.590582893845387,85,-1e+18,False,phase67h_drop_neo_xtz,2026-01-03,2026-01-10,-10.177910492282216,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-28.942992594123552,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-34.6485241597604,0.0,-0.9273485157417127,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-75.71631903328098,0.0,-5.968359746689924,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-91.34931313168926,-13.650024876614154,-11.131746720274382,-18.590582893845387,89,-1e+18,False,phase67h_drop_neo_xtz,2026-01-10,2026-01-17,-13.650024876614154,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-18.814617452099426,0.0,0.0,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-22.523542623511176,0.0,-0.9273485157416914,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-49.219982103077875,0.0,-5.9683597466898775,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-64.07825141560912,-17.25743958513888,-11.13174672027434,-18.590582893845387,92,-1e+18,False,phase67h_drop_neo_xtz,2026-01-17,2026-01-24,-17.25743958513888,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-18.578393347989007,0.0,-1.701947930632496,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-22.240751666364368,0.0,-3.6466429378422376,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-48.602008008933815,0.0,-8.687654168790438,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-63.273726552313356,-13.300380005921998,-13.851041142374907,-14.697279227833715,92,-1e+18,False,phase67h_drop_neo_xtz,2026-01-24,2026-01-31,-15.715831720888506,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-20.601341244284853,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-24.662483242005663,0.0,-4.204043439727691,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-53.89414108071369,0.0,-9.245054670675913,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-70.16342092051107,-6.329424904032665,-14.40844164426035,-7.881723896267612,92,-1e+18,False,phase67h_drop_neo_xtz,2026-01-31,2026-02-07,-11.395940247677549,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-20.865704060458114,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-24.978959894975645,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-54.58572745571697,0.0,-9.245054670675923,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-71.06377975282992,-3.1307652476014414,-14.408441644260407,-7.881723896267623,92,-1e+18,False,phase67h_drop_neo_xtz,2026-02-07,2026-02-14,-3.2861538179453587,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-20.94051771256005,0.0,-2.2593484325179283,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-25.068521560857263,0.0,-4.204043439727677,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-54.78144371871763,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-71.31857781188667,-5.662006399792141,-14.408441644260371,-6.5539186145492145,92,-1e+18,False,phase67h_drop_neo_xtz,2026-02-14,2026-02-21,1.637578742233381,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-21.185639392567552,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-25.36196407286451,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-55.42269431728906,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-72.15340576833779,-4.945308889231248,-14.408441644260382,-4.945308889231248,92,-1e+18,False,phase67h_drop_neo_xtz,2026-02-21,2026-02-28,-4.177667339649005,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_drop_neo_xtz,2026-02-28,2026-03-07,0.0,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_drop_neo_xtz,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo_xtz,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,"NEO,XTZ"
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,"NEO,XTZ"
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_drop_neo_xtz,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,"NEO,XTZ"
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_drop_neo_xtz,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,"NEO,XTZ"
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_drop_neo_xtz,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,"NEO,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
NEO,-17.736205708177955,-17.736205708177955,-12.732407641013255,-12.732407641013255,7,-1e+18,False,phase67h_drop_bch_xtz,2019-05-04,2019-05-11,-17.736205708177955,True,False,0,False,BTC,False,2.0,False,3,-1,,,best_passed,"BCH,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
NEO,-20.440631736876718,-20.105091070000427,-12.732407641013255,-12.732407641013276,7,-1e+18,False,phase67h_drop_bch_xtz,2019-05-11,2019-05-18,-20.124625225077963,True,False,0,False,0.0601288053556083,False,2.0,False,3,-1,,,best_passed,"BCH,XTZ"
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_bch_xtz,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,"BCH,XTZ"
