ts,always_daily,phase20_btc_3d_neg_k05,phase23_btc1d_pos,phase23_btc2d_pos,phase23_breadth1d_50,phase23_breadth1d_60,phase23_btc1d_and_breadth50,phase23_btc1d_and_breadth60,phase23_btc2d_and_breadth50,phase23_btc1d_or_breadth60
2021-09-23 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-24 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-25 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-26 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-27 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-28 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-29 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-09-30 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-01 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-02 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-03 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-04 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-05 20:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-06 00:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-06 04:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-06 08:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-06 12:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
2021-10-06 16:00:00,5.946487506830499,6.254610738187373,5.5047386887186365,6.467039932930356,5.7878667906137835,5.9248907523021135,5.743273772746583,6.042852075714496,6.158427693070672,5.3972817705904985
