model,overlay_mode,breadth_threshold,kill_multiplier,cooldown_days,kill_days_pct,start_date,end_date,days,years,start_equity,end_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,active_day_fraction,score
phase20_combo_any_2d,combo_any_2d,0.6,0.25,1.0,78.33250124812781,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.215895310755119,321.5895310755119,30.01890270883869,-16.397861086505483,1.472525822959512,1.4924466295011571,0.29955067398901647,42.400403196129695
phase20_combo_any_2d,combo_any_2d,0.5,0.5,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.838908612782229,583.8908612782229,42.01595130048788,-19.21586560344747,1.3310524959916976,1.4206449340660765,0.29955067398901647,42.21713567392895
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.5,2.0,78.53220169745381,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.91901542936393,891.901542936393,51.98414111277807,-18.8654746688532,1.1869013042789567,1.7946904661229914,0.29955067398901647,42.20733959579028
phase20_combo_any_2d,combo_any_2d,0.6,0.5,2.0,89.1163255117324,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.007973775548283,500.7973775548283,38.698937135155575,-18.154800704189388,1.3558130952443581,1.5663032090239808,0.29955067398901647,41.993515167156595
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.25,2.0,79.9301048427359,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.153784956418232,815.3784956418232,49.77415980019695,-17.580209870391972,1.1904515041180599,2.064516669945476,0.29955067398901647,41.90818057190283
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.25,3.0,86.81977034448327,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.04310388930381,804.310388930381,49.44211801471936,-17.580209870391972,1.1916937209215295,2.112688496055367,0.29955067398901647,41.823021367072414
phase20_combo_any_2d,combo_any_2d,0.6,0.5,1.0,78.33250124812781,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.27440991285616,527.440991285616,39.80130887303825,-18.154800704189366,1.33354719546105,1.5217933985718537,0.29955067398901647,41.82269778083283
phase20_combo_any_3d,combo_any_3d,0.6,0.0,3.0,89.26610084872692,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.9123928360133786,291.2392836013379,28.25866542626805,-9.474425421755617,1.3898374293959663,0.8054478615911166,0.040439340988517224,41.79414100756629
phase20_combo_any_2d,combo_any_2d,0.35,0.25,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.5113820693619755,251.13820693619755,25.75301816523283,-9.395513229395302,1.409580551222414,1.571855622679694,0.29955067398901647,41.434416169573254
phase20_combo_any_2d,combo_any_2d,0.4,0.25,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.5113820693619755,251.13820693619755,25.75301816523283,-9.395513229395302,1.409580551222414,1.571855622679694,0.29955067398901647,41.434416169573254
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.0,2.0,85.22216674987519,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5995786555824285,659.9578655582428,44.774972648977275,-9.722863393342095,1.1463548281306348,1.3874353651146902,0.05791313030454318,41.41325211240529
phase20_combo_any_2d,combo_any_2d,0.5,0.25,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.825800774287506,382.5800774287506,33.26378604336882,-19.737611551675183,1.425682088564168,1.3001397166360567,0.29955067398901647,41.363093863780726
phase20_combo_any_2d,combo_any_2d,0.5,0.5,2.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.9055634768977665,490.55634768977666,38.26456501709152,-18.154800704189366,1.3292590305811525,1.5183252647342644,0.29955067398901647,41.177633309254034
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.25,3.0,79.48077883175237,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.593432604481128,859.3432604481128,51.06152099728367,-22.247105416917957,1.1957881045566197,1.9820390001663915,0.29955067398901647,41.092103337889384
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.25,2.0,78.53220169745381,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.675054794666393,767.5054794666393,48.31353442786133,-17.748055902193183,1.172083245029243,1.9644573477891443,0.29955067398901647,40.88740140482459
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.0,2.0,71.14328507239142,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.376244675488529,837.6244675488529,50.43172799513464,-22.55457372959192,1.178038780822664,1.3484278844860162,0.10733899151273091,40.335702199986144
phase20_combo_any_2d,combo_any_2d,0.35,0.0,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.9146354835427,191.46354835427002,21.55139244607782,-10.122992667511122,1.4249017595744031,0.6824482515172592,0.05491762356465302,40.128633545233974
phase20_combo_any_2d,combo_any_2d,0.4,0.0,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.9146354835427,191.46354835427002,21.55139244607782,-10.122992667511122,1.4249017595744031,0.6824482515172592,0.05491762356465302,40.128633545233974
phase20_combo_any_2d,combo_any_2d,0.6,0.0,2.0,89.1163255117324,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.40262413628234,140.262413628234,17.341949011031943,-9.085468544877406,1.4539985303074883,0.5066553279951578,0.036944583125312035,39.694004848085164
phase20_combo_any_2d,combo_any_2d,0.35,0.5,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.568040484936903,456.8040484936903,36.787952876470406,-18.154800704189388,1.2886927583528058,1.5035710157332423,0.29955067398901647,39.64666225432797
phase20_combo_any_2d,combo_any_2d,0.4,0.5,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.568040484936903,456.8040484936903,36.787952876470406,-18.154800704189388,1.2886927583528058,1.5035710157332423,0.29955067398901647,39.64666225432797
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.0,2.0,79.9301048427359,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.88932493905634,688.9324939056339,45.76667358236692,-17.58020987039196,1.1358067329978663,1.1216244000056574,0.07588617074388418,39.13944111765749
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.5,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.54288357035254,754.288357035254,47.89868248455236,-18.86547466885321,1.119384102260848,1.6761331484576885,0.29955067398901647,39.08949902545856
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.5,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.54288357035254,754.288357035254,47.89868248455236,-18.86547466885321,1.119384102260848,1.6761331484576885,0.29955067398901647,39.08949902545856
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.0,3.0,86.81977034448327,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.747751326951187,674.7751326951187,45.285905272286556,-17.58020987039196,1.1343797302509506,0.9310086619915388,0.054418372441337994,38.93549714045647
phase20_combo_any_2d,combo_any_2d,0.5,0.25,3.0,91.71243135297054,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.9805490986694703,198.054909866947,22.048325806763103,-9.395513229395291,1.3368945005337705,1.3813631596187876,0.29955067398901647,38.32062257689276
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.0,3.0,79.48077883175237,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.433866716021562,743.3866716021562,47.55253849314507,-23.72906186819639,1.1501774755166387,1.1412664273130064,0.08287568647029456,38.279106800057825
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.5,3.0,86.17074388417375,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.951674476520225,695.1674476520225,45.9761712494384,-18.8654746688532,1.0988315271376652,1.6626493091771926,0.29955067398901647,37.90280571508911
always_daily,none,,1.0,0.0,0.0,2020-09-22,2026-03-17,2002,5.4811772758384665,2.6332741620160447,30.86787334369708,1072.2240619284594,56.68702459027814,-33.856156706275364,1.122786098057948,1.3002094624366123,0.29955067398901647,37.75326404616344
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.5,3.0,91.61258112830754,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.766266460633717,676.6266460633717,45.34918680199584,-18.865474668853167,1.0992023785666698,1.8531212764925262,0.29955067398901647,37.692632444209345
phase20_combo_any_2d,combo_any_2d,0.5,0.5,3.0,91.71243135297054,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.9993243862646635,399.93243862646636,34.12544261611279,-18.154800704189398,1.2427329870205899,1.414617691299724,0.29955067398901647,37.5657893798974
phase20_combo_any_2d,combo_any_2d,0.6,0.25,3.0,94.25861208187717,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.8175178831510896,181.75178831510897,20.802195628982002,-9.395513229395302,1.3072978284907364,1.3351328636915236,0.29955067398901647,37.14456021359352
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.0,2.0,78.53220169745381,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.333198079384608,633.3198079384607,43.835584911335346,-20.4269990295724,1.1078307752650325,1.0887986346836396,0.08287568647029456,36.91012439172146
phase20_combo_any_2d,combo_any_2d,0.6,0.5,3.0,94.25861208187717,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.8178497344900855,381.78497344900853,33.223700707030176,-18.154800704189388,1.2255093479519916,1.3865903231974317,0.29955067398901647,36.819588735003535
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.25,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.93331009308067,593.331009308067,42.37159752162165,-16.9796973010792,1.0647817222853533,1.7586746794819,0.29955067398901647,36.35569299937765
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.25,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.93331009308067,593.331009308067,42.37159752162165,-16.9796973010792,1.0647817222853533,1.7586746794819,0.29955067398901647,36.35569299937765
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.25,3.0,91.61258112830754,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.967393163199224,496.7393163199224,38.52754446758504,-11.220658768393255,1.0231076570855282,2.2850749210765513,0.29955067398901647,35.696134360274996
soft_kill_4h,reference,,,,,2020-09-22,2026-03-17,2002,5.4811772758384665,2.064549658704981,9.912865733396716,380.14663593099067,33.14093273791221,-18.417249544433545,1.1774531740552434,1.2566289235646413,0.29955067398901647,35.51048094632029
phase20_combo_any_2d,combo_any_2d,0.5,0.0,2.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.3295943496990543,132.95943496990543,16.68299231817565,-10.122992667511143,1.2929833439215606,0.5229384099439071,0.048427358961557664,35.126733109147146
phase20_combo_any_2d,combo_any_2d,0.35,0.0,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.4398060684572527,243.98060684572528,25.281408538666273,-20.446651725895247,1.2924895227164352,0.6602296891552085,0.09286070893659511,35.0267355386755
phase20_combo_any_2d,combo_any_2d,0.4,0.0,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.4398060684572527,243.98060684572528,25.281408538666273,-20.446651725895247,1.2924895227164352,0.6602296891552085,0.09286070893659511,35.0267355386755
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.25,3.0,86.17074388417375,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.205736467763213,520.5736467763213,39.52089144671091,-16.9796973010792,1.0273157064879768,1.7555312763805964,0.29955067398901647,34.42129547822448
phase20_combo_any_2d,combo_any_2d,0.6,0.0,1.0,78.33250124812781,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.6537340030678904,165.37340030678905,19.489467599726673,-16.0357213538599,1.2609149967932678,0.6661981289910475,0.07289066400399401,33.533472173578055
phase20_combo_any_2d,combo_any_2d,0.5,0.0,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.2028900263248024,220.28900263248025,23.660893553783158,-20.446651725895236,1.2359789658908493,0.6080037480104705,0.08637044433349975,33.04679137332677
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.0,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.438796476767666,443.87964767676664,36.203106563110275,-20.180801369937697,0.9620547680449053,0.8869739938244264,0.07039440838741887,30.668216087229922
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.0,3.0,81.7773339990015,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.438796476767666,443.87964767676664,36.203106563110275,-20.180801369937697,0.9620547680449053,0.8869739938244264,0.07039440838741887,30.668216087229922
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.0,3.0,91.61258112830754,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.410815243158677,341.0815243158677,31.095465609779826,-10.274413131650128,0.8871013047073364,0.9528776031126134,0.036944583125312035,29.978621641611316
phase20_combo_any_2d,combo_any_2d,0.35,0.0,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.0694862176848816,106.94862176848817,14.189657231105723,-10.620207512533163,1.119080508962096,0.4302340795813533,0.034947578632051925,29.75733050117946
phase20_combo_any_2d,combo_any_2d,0.4,0.0,3.0,90.06490264603096,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,2.0694862176848816,106.94862176848817,14.189657231105723,-10.620207512533163,1.119080508962096,0.4302340795813533,0.034947578632051925,29.75733050117946
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.0,3.0,86.17074388417375,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.670320250801558,367.03202508015585,32.46993304192385,-20.180801369937683,0.9021766971382851,0.7780406865353141,0.056415376934598103,27.86465358214917
phase20_combo_any_2d,combo_any_2d,0.5,0.0,3.0,91.71243135297054,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,1.6579326831560424,65.79326831560424,9.662551288175813,-10.620207512533163,0.9494895378396531,0.28999542104133647,0.028457314028956564,23.93306914309291
phase20_combo_any_2d,combo_any_2d,0.6,0.0,3.0,94.25861208187717,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,1.5364933681556867,53.649336815568674,8.151148598505964,-9.082126182353289,0.8764233256785472,0.2202462194568071,0.021467798302546182,22.038847296734783
