ts,selected,market_score,best_symbol_raw,best_score_raw,prev_selected,prev_score_raw
2024-07-06,CASH,-18.00717624522945,CASH,,CASH,
2024-07-07,CASH,-25.106763972235353,CASH,,CASH,
2024-07-08,CASH,-23.263731106426633,CASH,,CASH,
2024-07-09,CASH,-20.562252028010093,CASH,,CASH,
2024-07-10,CASH,-20.09073099553295,CASH,,CASH,
2024-07-11,CASH,-21.54101428117733,CASH,,CASH,
2024-07-12,CASH,-18.821750511212134,CASH,,CASH,
2024-07-13,CASH,-16.11423210142497,CASH,,CASH,
2024-07-14,CASH,-14.778681349863765,CASH,,CASH,
2024-07-15,CASH,-7.927073915981786,CASH,,CASH,
2024-07-16,CASH,-7.758213476637891,CASH,,CASH,
2024-07-17,CASH,-10.117698089761562,CASH,,CASH,
2024-07-18,CASH,-11.063860620242423,CASH,,CASH,
2024-07-19,CASH,-5.903482243154755,CASH,,CASH,
2024-07-20,CASH,-3.1214791605248116,CASH,,CASH,
2024-07-21,CASH,0.8753942632439392,CASH,,CASH,
2024-07-22,CASH,-1.3835963668952933,CASH,,CASH,
2024-07-23,CASH,-0.38780010006118815,CASH,,CASH,
2024-07-24,CASH,-1.2349041801088918,CASH,,CASH,
2024-07-25,CASH,-6.402482888898505,CASH,,CASH,
2024-07-26,CASH,-1.7295965869061927,CASH,,CASH,
2024-07-27,CASH,-0.9257168460037167,CASH,,CASH,
2024-07-28,CASH,-4.2454342062623684,CASH,,CASH,
2024-07-29,CASH,-6.801909142133419,CASH,,CASH,
2024-07-30,CASH,-10.84371545663979,CASH,,CASH,
2024-07-31,CASH,-15.94531274258805,CASH,,CASH,
2024-08-01,CASH,-18.388587562469997,CASH,,CASH,
2024-08-02,CASH,-28.566028031325477,CASH,,CASH,
2024-08-03,CASH,-30.97117624979369,CASH,,CASH,
2024-08-04,CASH,-32.76256119647659,CASH,,CASH,
2024-08-05,CASH,-33.740027215028874,CASH,,CASH,
2024-08-06,CASH,-32.55971079928163,CASH,,CASH,
2024-08-07,CASH,-33.35438706351382,CASH,,CASH,
2024-08-08,CASH,-27.92545709929666,CASH,,CASH,
2024-08-09,CASH,-29.693623009853543,CASH,,CASH,
2024-08-10,CASH,-28.62322689086844,CASH,,CASH,
2024-08-11,CASH,-32.08744032381539,CASH,,CASH,
2024-08-12,CASH,-30.36917934312619,CASH,,CASH,
2024-08-13,CASH,-29.202180565977844,CASH,,CASH,
2024-08-14,CASH,-30.36594865371988,CASH,,CASH,
2024-08-15,CASH,-29.990458726040313,CASH,,CASH,
2024-08-16,CASH,-28.232828162475005,CASH,,CASH,
2024-08-17,CASH,-25.66698900894295,CASH,,CASH,
2024-08-18,CASH,-25.70195089851225,CASH,,CASH,
2024-08-19,CASH,-22.222158616963572,CASH,,CASH,
2024-08-20,CASH,-19.740261528796136,CASH,,CASH,
2024-08-21,CASH,-17.26049469646991,CASH,,CASH,
2024-08-22,CASH,-14.577732160742151,CASH,,CASH,
2024-08-23,CASH,-8.209486150252976,CASH,,CASH,
2024-08-24,CASH,-5.165150436694695,CASH,,CASH,
2024-08-25,CASH,-4.1213727981931605,CASH,,CASH,
2024-08-26,CASH,-12.081033647426148,CASH,,CASH,
2024-08-27,CASH,-21.201636352142756,CASH,,CASH,
2024-08-28,CASH,-22.74142082806854,CASH,,CASH,
2024-08-29,CASH,-23.347469965736888,CASH,,CASH,
2024-08-30,CASH,-22.768588808571334,CASH,,CASH,
2024-08-31,CASH,-23.9750005620417,CASH,,CASH,
2024-09-01,CASH,-29.57237396146311,CASH,,CASH,
2024-09-02,CASH,-26.397513160270957,CASH,,CASH,
2024-09-03,CASH,-30.751744534270046,CASH,,CASH,
2024-09-04,CASH,-29.577633826484327,CASH,,CASH,
2024-09-05,CASH,-32.23601686959825,CASH,,CASH,
2024-09-06,CASH,-35.08658494902801,CASH,,CASH,
2024-09-07,CASH,-35.27017547254208,CASH,,CASH,
2024-09-08,CASH,-34.116260625196254,CASH,,CASH,
2024-09-09,CASH,-32.12547778116044,CASH,,CASH,
2024-09-10,CASH,-31.057679276281025,CASH,,CASH,
2024-09-11,CASH,-31.060011412474903,CASH,,CASH,
2024-09-12,CASH,-27.028206461475918,CASH,,CASH,
2024-09-13,CASH,-22.363952411672397,CASH,,CASH,
2024-09-14,CASH,-20.683756039807424,CASH,,CASH,
2024-09-15,CASH,-23.14457782183366,CASH,,CASH,
2024-09-16,CASH,-24.62322028665902,CASH,,CASH,
2024-09-17,CASH,-22.25185961113147,CASH,,CASH,
2024-09-18,CASH,-19.00298515348663,CASH,,CASH,
2024-09-19,CASH,-15.004752257653172,CASH,,CASH,
2024-09-20,CASH,-12.761613511561928,CASH,,CASH,
2024-09-21,CASH,-7.397443002134626,CASH,,CASH,
2024-09-22,CASH,-9.91125033384604,CASH,,CASH,
2024-09-23,CASH,-7.120730387078784,CASH,,CASH,
2024-09-24,CASH,-3.445582615075884,CASH,,CASH,
2024-09-25,CASH,-5.761591294053281,CASH,,CASH,
2024-09-26,TRXUSDT,2.5913500715130406,TRXUSDT,18.205763735408603,CASH,
2024-09-27,TRXUSDT,4.450265012231225,TRXUSDT,13.915961991241662,TRXUSDT,13.915961991241662
2024-09-28,TRXUSDT,3.850946539716958,TRXUSDT,13.358796000194864,TRXUSDT,13.358796000194864
2024-09-29,TRXUSDT,2.3970399228910853,TRXUSDT,14.539411376257277,TRXUSDT,14.539411376257277
2024-09-30,CASH,-7.143549589476791,CASH,,TRXUSDT,
2024-10-01,CASH,-18.142862928464712,CASH,,CASH,
2024-10-02,CASH,-23.52790994203747,CASH,,CASH,
2024-10-03,CASH,-23.749319915496173,CASH,,CASH,
2024-10-04,CASH,-20.612273562081658,CASH,,CASH,
2024-10-05,CASH,-21.221821089592574,CASH,,CASH,
2024-10-06,CASH,-18.67367969613289,CASH,,CASH,
2024-10-07,CASH,-22.372033745987093,CASH,,CASH,
2024-10-08,CASH,-23.92727124547183,CASH,,CASH,
2024-10-09,CASH,-27.35896423838336,CASH,,CASH,
2024-10-10,CASH,-27.91691835882872,CASH,,CASH,
2024-10-11,CASH,-23.47898082991934,CASH,,CASH,
2024-10-12,CASH,-21.61607379371623,CASH,,CASH,
2024-10-13,CASH,-21.85956623397939,CASH,,CASH,
2024-10-14,CASH,-15.486640287391838,CASH,,CASH,
2024-10-15,CASH,-13.729843521842291,CASH,,CASH,
2024-10-16,CASH,-12.849393334692081,CASH,,CASH,
2024-10-17,CASH,-11.880951472248071,CASH,,CASH,
2024-10-18,CASH,-7.70026751180858,CASH,,CASH,
2024-10-19,CASH,-4.093602764842712,CASH,,CASH,
2024-10-20,TRXUSDT,2.3635634170044444,TRXUSDT,37.882684540139,CASH,
2024-10-21,TRXUSDT,2.729617917950288,TRXUSDT,37.099897184505494,TRXUSDT,37.099897184505494
2024-10-22,TRXUSDT,3.7264185306422632,TRXUSDT,31.456346096728396,TRXUSDT,31.456346096728396
2024-10-23,CASH,-1.1019465421732242,CASH,,TRXUSDT,
2024-10-24,TRXUSDT,1.4491686637570609,TRXUSDT,68.32905200685137,CASH,
2024-10-25,CASH,-6.903061590566833,CASH,,TRXUSDT,
2024-10-26,CASH,-3.9138471517882,CASH,,CASH,
2024-10-27,CASH,-0.31466010242120274,CASH,,CASH,
2024-10-28,TRXUSDT,3.3827915256814607,TRXUSDT,55.551936490970164,CASH,
2024-10-29,TRXUSDT,9.393217499439123,TRXUSDT,34.02336257945978,TRXUSDT,34.02336257945978
2024-10-30,TRXUSDT,8.562865966317851,TRXUSDT,60.7167337056775,TRXUSDT,60.7167337056775
2024-10-31,CASH,-0.6686814130895401,CASH,,TRXUSDT,
2024-11-01,CASH,-1.4945984765079494,CASH,,CASH,
2024-11-02,CASH,-3.6188249147666482,CASH,,CASH,
2024-11-03,CASH,-8.239256241900398,CASH,,CASH,
2024-11-04,CASH,-11.013427224023081,CASH,,CASH,
2024-11-05,CASH,-8.463032025738194,CASH,,CASH,
2024-11-06,TRXUSDT,5.005471828523295,TRXUSDT,55.178070309867685,CASH,
2024-11-07,TRXUSDT,10.014996595683977,TRXUSDT,30.690196596016364,TRXUSDT,30.690196596016364
2024-11-08,SOLUSDT,14.674089014913733,SOLUSDT,90.37907622226346,TRXUSDT,32.098268732066266
2024-11-09,SOLUSDT,19.290666340825506,SOLUSDT,90.19807465012964,SOLUSDT,90.19807465012964
2024-11-10,SOLUSDT,26.44582776787674,SOLUSDT,96.48949813375854,SOLUSDT,96.48949813375854
2024-11-11,SOLUSDT,34.958635372233225,SOLUSDT,99.27334611997155,SOLUSDT,99.27334611997155
2024-11-12,BTCUSDT,32.36507639435167,BTCUSDT,85.48032923901728,SOLUSDT,55.96718525182521
2024-11-13,BTCUSDT,29.757507645560157,BTCUSDT,97.39781724104189,BTCUSDT,97.39781724104189
2024-11-14,BTCUSDT,30.586642117023427,BTCUSDT,86.84050414530329,BTCUSDT,86.84050414530329
2024-11-15,BTCUSDT,36.79466265085919,BTCUSDT,91.6178861877429,BTCUSDT,91.6178861877429
2024-11-16,BTCUSDT,41.34407075345945,BTCUSDT,68.00959693731892,BTCUSDT,68.00959693731892
2024-11-17,SOLUSDT,38.06064066017896,SOLUSDT,85.74566901561509,BTCUSDT,62.027370439978974
2024-11-18,BTCUSDT,42.1288611375555,BTCUSDT,53.55322644186285,SOLUSDT,
2024-11-19,BTCUSDT,40.93926202323069,BTCUSDT,63.53937618169257,BTCUSDT,63.53937618169257
2024-11-20,BTCUSDT,40.90881841746598,BTCUSDT,65.83507516399403,BTCUSDT,65.83507516399403
2024-11-21,BTCUSDT,47.562806338446215,BTCUSDT,68.13476084887841,BTCUSDT,68.13476084887841
2024-11-22,BTCUSDT,52.69928662309419,BTCUSDT,58.260709085337545,BTCUSDT,58.260709085337545
2024-11-23,BTCUSDT,54.96425511527992,BTCUSDT,44.03779546537421,BTCUSDT,44.03779546537421
2024-11-24,BTCUSDT,55.07078372319763,BTCUSDT,46.95630235681425,BTCUSDT,46.95630235681425
2024-11-25,BTCUSDT,50.439176693054954,BTCUSDT,33.87699159000506,BTCUSDT,33.87699159000506
2024-11-26,BTCUSDT,46.852047136834074,BTCUSDT,28.435702138860933,BTCUSDT,28.435702138860933
2024-11-27,BTCUSDT,51.492534871571486,BTCUSDT,39.64958902617114,BTCUSDT,39.64958902617114
2024-11-28,BTCUSDT,50.643956397779164,BTCUSDT,36.46693632936503,BTCUSDT,36.46693632936503
2024-11-29,BTCUSDT,52.0955829732219,BTCUSDT,40.12995807175227,BTCUSDT,40.12995807175227
2024-11-30,BTCUSDT,51.128125328770466,TRXUSDT,35.21057622495146,BTCUSDT,31.824477172546132
2024-12-01,TRXUSDT,51.52067874754178,TRXUSDT,36.18169213698967,BTCUSDT,18.589977447168515
2024-12-02,TRXUSDT,54.2719618147703,TRXUSDT,49.392572004263656,TRXUSDT,49.392572004263656
2024-12-03,ETHUSDT,56.53015582018813,ETHUSDT,14.027922151295375,TRXUSDT,
2024-12-04,ETHUSDT,58.14220275765988,ETHUSDT,34.73118873366302,ETHUSDT,34.73118873366302
2024-12-05,ETHUSDT,54.57457203111664,ETHUSDT,32.2000428510878,ETHUSDT,32.2000428510878
2024-12-06,ETHUSDT,57.739917065430355,ETHUSDT,39.251818295644,ETHUSDT,39.251818295644
2024-12-07,ETHUSDT,58.84875895668271,ETHUSDT,40.230760923122865,ETHUSDT,40.230760923122865
2024-12-08,ETHUSDT,58.963230369454465,ETHUSDT,30.578505775953055,ETHUSDT,30.578505775953055
2024-12-09,ETHUSDT,47.75731797384562,ETHUSDT,31.250568907530514,ETHUSDT,31.250568907530514
2024-12-10,ETHUSDT,44.94168991664697,ETHUSDT,27.042433549681128,ETHUSDT,27.042433549681128
2024-12-11,ETHUSDT,48.508170984495074,ETHUSDT,21.64071468747734,ETHUSDT,21.64071468747734
2024-12-12,ETHUSDT,47.07592631200643,ETHUSDT,41.78663655320967,ETHUSDT,41.78663655320967
2024-12-13,ETHUSDT,47.28028456995915,ETHUSDT,53.22967323427068,ETHUSDT,53.22967323427068
2024-12-14,ETHUSDT,45.06859930862732,ETHUSDT,52.56374819822112,ETHUSDT,52.56374819822112
2024-12-15,ETHUSDT,48.097974866361284,ETHUSDT,45.07634468674448,ETHUSDT,45.07634468674448
2024-12-16,ETHUSDT,46.32184996860858,ETHUSDT,67.14299967510459,ETHUSDT,67.14299967510459
2024-12-17,BTCUSDT,43.989601530214834,BTCUSDT,60.93337910191674,ETHUSDT,29.691741430790515
2024-12-18,BTCUSDT,35.18936217177703,BTCUSDT,53.34381600647335,BTCUSDT,53.34381600647335
2024-12-19,ETHUSDT,30.11064371400629,ETHUSDT,28.878324761914577,BTCUSDT,
2024-12-20,BTCUSDT,31.706624364266343,BTCUSDT,59.568656244168466,ETHUSDT,
2024-12-21,BTCUSDT,27.463637390163466,BTCUSDT,69.05695609784951,BTCUSDT,69.05695609784951
2024-12-22,BTCUSDT,25.20038782047637,BTCUSDT,77.71075798817714,BTCUSDT,77.71075798817714
2024-12-23,BTCUSDT,28.62984808194624,BTCUSDT,89.0483683053967,BTCUSDT,89.0483683053967
2024-12-24,BTCUSDT,30.5775694245278,BTCUSDT,94.1548524201277,BTCUSDT,94.1548524201277
2024-12-25,BTCUSDT,30.414696215748418,BTCUSDT,94.98749803558056,BTCUSDT,94.98749803558056
2024-12-26,BTCUSDT,26.68489812545597,BTCUSDT,100.06420984999272,BTCUSDT,100.06420984999272
2024-12-27,BTCUSDT,25.603131268075373,BTCUSDT,99.12106860481032,BTCUSDT,99.12106860481032
2024-12-28,BTCUSDT,28.12633683844369,BNBUSDT,95.68751943454556,BTCUSDT,90.47900629756899
2024-12-29,BNBUSDT,23.58651099851096,BNBUSDT,92.87567339989386,BTCUSDT,
2024-12-30,BNBUSDT,23.154818561713885,BNBUSDT,97.29271123950308,BNBUSDT,97.29271123950308
2024-12-31,BNBUSDT,24.79399043555237,BNBUSDT,96.42712162327553,BNBUSDT,96.42712162327553
2025-01-01,BNBUSDT,28.651248855152218,BNBUSDT,97.20669915917185,BNBUSDT,97.20669915917185
2025-01-02,BNBUSDT,31.91340580485053,BNBUSDT,88.26896231966137,BNBUSDT,88.26896231966137
2025-01-03,BNBUSDT,35.81591346416907,BNBUSDT,78.01501443881043,BNBUSDT,78.01501443881043
2025-01-04,BNBUSDT,37.22925285606863,BNBUSDT,98.3884919293379,BNBUSDT,98.3884919293379
2025-01-05,BNBUSDT,38.876052740327644,BNBUSDT,78.47627422012977,BNBUSDT,78.47627422012977
2025-01-06,BTCUSDT,42.38949006609607,BTCUSDT,64.49194652286512,BNBUSDT,
2025-01-07,BNBUSDT,35.91385159137527,BNBUSDT,86.95789704177793,BTCUSDT,43.668002965238465
2025-01-08,BNBUSDT,33.117744488312425,BNBUSDT,68.20251816248233,BNBUSDT,68.20251816248233
2025-01-09,BNBUSDT,27.047893402384773,BNBUSDT,92.75628491859827,BNBUSDT,92.75628491859827
2025-01-10,BNBUSDT,29.361372425252835,BNBUSDT,87.27202527631343,BNBUSDT,87.27202527631343
2025-01-11,XRPUSDT,30.31714877913653,XRPUSDT,129.0323074183505,BNBUSDT,67.7688423217118
2025-01-12,XRPUSDT,27.36376150340246,XRPUSDT,127.35061199612142,XRPUSDT,127.35061199612142
2025-01-13,XRPUSDT,26.25458518479719,XRPUSDT,127.72749682714928,XRPUSDT,127.72749682714928
2025-01-14,XRPUSDT,29.611763834253917,XRPUSDT,132.2980859284607,XRPUSDT,132.2980859284607
2025-01-15,SOLUSDT,39.29519292979977,SOLUSDT,47.48868452371073,XRPUSDT,
2025-01-16,SOLUSDT,39.060274579527686,SOLUSDT,51.12711452189903,SOLUSDT,51.12711452189903
2025-01-17,SOLUSDT,43.67366217318994,SOLUSDT,43.531169388011264,SOLUSDT,43.531169388011264
2025-01-18,BTCUSDT,41.22259848160863,BTCUSDT,51.25225793515438,SOLUSDT,
2025-01-19,BTCUSDT,32.81943748196124,BTCUSDT,46.11692830066861,BTCUSDT,46.11692830066861
2025-01-20,BTCUSDT,33.7677560442839,BTCUSDT,44.565026205180125,BTCUSDT,44.565026205180125
2025-01-21,BTCUSDT,35.50125154809758,BTCUSDT,59.50848824111085,BTCUSDT,59.50848824111085
2025-01-22,BTCUSDT,33.5467901404647,BTCUSDT,57.59840109425434,BTCUSDT,57.59840109425434
2025-01-23,BTCUSDT,32.716701906997145,BTCUSDT,77.47226215296917,BTCUSDT,77.47226215296917
2025-01-24,BTCUSDT,32.453225010923184,BTCUSDT,89.82415496105324,BTCUSDT,89.82415496105324
2025-01-25,BTCUSDT,33.19506880587346,BTCUSDT,80.51284567043179,BTCUSDT,80.51284567043179
2025-01-26,BNBUSDT,30.716624144986643,BNBUSDT,19.48852293868722,BTCUSDT,
2025-01-27,BNBUSDT,29.90414071839521,BNBUSDT,22.71948178626206,BNBUSDT,22.71948178626206
2025-01-28,BNBUSDT,24.727133230767738,BNBUSDT,7.707253614104172,BNBUSDT,7.707253614104172
2025-01-29,BTCUSDT,26.105135584642543,BTCUSDT,72.54667513643435,BNBUSDT,-4.168196720156798
2025-01-30,BTCUSDT,29.18363611491443,BTCUSDT,71.97640160759352,BTCUSDT,71.97640160759352
2025-01-31,BTCUSDT,27.82582479338461,BTCUSDT,68.40450536765718,BTCUSDT,68.40450536765718
2025-02-01,BTCUSDT,19.993566108780975,BTCUSDT,64.18099956406762,BTCUSDT,64.18099956406762
2025-02-02,BTCUSDT,9.22674238772859,BTCUSDT,61.32769282541658,BTCUSDT,61.32769282541658
2025-02-03,BTCUSDT,14.208413909939159,BTCUSDT,80.86567438589273,BTCUSDT,80.86567438589273
2025-02-04,BTCUSDT,8.234366624781144,BTCUSDT,85.14165515187354,BTCUSDT,85.14165515187354
2025-02-05,BTCUSDT,5.582679288067587,BTCUSDT,92.70147597725824,BTCUSDT,92.70147597725824
2025-02-06,BTCUSDT,3.808053897900488,BTCUSDT,84.14631802697062,BTCUSDT,84.14631802697062
2025-02-07,BTCUSDT,2.3987254276088907,BTCUSDT,83.61643157404563,BTCUSDT,83.61643157404563
2025-02-08,BTCUSDT,1.2508208331203132,BTCUSDT,79.36937653084229,BTCUSDT,79.36937653084229
2025-02-09,BTCUSDT,0.5539783608489331,BTCUSDT,78.9655882609953,BTCUSDT,78.9655882609953
2025-02-10,BTCUSDT,3.9462329491676567,BTCUSDT,72.82726793055443,BTCUSDT,72.82726793055443
2025-02-11,BTCUSDT,3.27291020694223,BTCUSDT,67.95954979282827,BTCUSDT,67.95954979282827
2025-02-12,BTCUSDT,6.355351461911728,BTCUSDT,60.23429697422735,BTCUSDT,60.23429697422735
2025-02-13,BTCUSDT,4.532546510832026,BTCUSDT,69.87556296432736,BTCUSDT,69.87556296432736
2025-02-14,BTCUSDT,5.456760675883373,BTCUSDT,69.45603127368733,BTCUSDT,69.45603127368733
2025-02-15,BTCUSDT,4.932398453527147,BTCUSDT,58.102999171772765,BTCUSDT,58.102999171772765
2025-02-16,BTCUSDT,3.370635243584564,BTCUSDT,55.185426321301335,BTCUSDT,55.185426321301335
2025-02-17,BTCUSDT,2.0407016970287066,BTCUSDT,53.605587005965916,BTCUSDT,53.605587005965916
2025-02-18,CASH,-0.07770327554595309,CASH,,BTCUSDT,
2025-02-19,BTCUSDT,2.001291628025068,BTCUSDT,56.11245091527222,CASH,
2025-02-20,BTCUSDT,4.508159737605816,BTCUSDT,58.206619610149076,BTCUSDT,58.206619610149076
2025-02-21,BTCUSDT,1.690831773251352,BTCUSDT,55.9295551584371,BTCUSDT,55.9295551584371
2025-02-22,BTCUSDT,3.6948483733312028,BTCUSDT,43.852362324178166,BTCUSDT,43.852362324178166
2025-02-23,BTCUSDT,2.1421688206870164,BTCUSDT,27.558026260019382,BTCUSDT,27.558026260019382
2025-02-24,CASH,-10.69136191986322,CASH,,BTCUSDT,
2025-02-25,CASH,-10.58476978877273,CASH,,CASH,
2025-02-26,CASH,-13.586525335324183,CASH,,CASH,
2025-02-27,CASH,-14.303342818908149,CASH,,CASH,
2025-02-28,CASH,-14.456369439786444,CASH,,CASH,
2025-03-01,CASH,-15.93719331596853,CASH,,CASH,
2025-03-02,CASH,-1.4666707631003273,CASH,,CASH,
2025-03-03,CASH,-18.991679930139732,CASH,,CASH,
2025-03-04,CASH,-17.013356700383607,CASH,,CASH,
2025-03-05,CASH,-13.853026938822348,CASH,,CASH,
2025-03-06,CASH,-13.988721272156175,CASH,,CASH,
2025-03-07,CASH,-16.49870809451425,CASH,,CASH,
2025-03-08,CASH,-17.748872699223256,CASH,,CASH,
2025-03-09,CASH,-25.44824358370455,CASH,,CASH,
2025-03-10,CASH,-29.268992935515552,CASH,,CASH,
2025-03-11,CASH,-26.067825696198355,CASH,,CASH,
2025-03-12,CASH,-25.79161052206479,CASH,,CASH,
2025-03-13,CASH,-27.896126918795442,CASH,,CASH,
2025-03-14,CASH,-25.331230904195536,CASH,,CASH,
2025-03-15,CASH,-23.577939278377613,CASH,,CASH,
2025-03-16,CASH,-28.206209274783518,CASH,,CASH,
2025-03-17,CASH,-26.484750413877965,CASH,,CASH,
2025-03-18,CASH,-25.952571029030324,CASH,,CASH,
2025-03-19,CASH,-22.089017961852566,CASH,,CASH,
2025-03-20,CASH,-24.333703248094764,CASH,,CASH,
2025-03-21,CASH,-25.759591442067265,CASH,,CASH,
2025-03-22,CASH,-23.811696497402423,CASH,,CASH,
2025-03-23,CASH,-22.472212065271606,CASH,,CASH,
2025-03-24,CASH,-18.838308070392507,CASH,,CASH,
2025-03-25,CASH,-16.953689863402364,CASH,,CASH,
2025-03-26,CASH,-16.926297207110093,CASH,,CASH,
2025-03-27,CASH,-15.295113156196964,CASH,,CASH,
2025-03-28,CASH,-21.79923866009217,CASH,,CASH,
2025-03-29,CASH,-27.382893363377487,CASH,,CASH,
2025-03-30,CASH,-28.363716933583564,CASH,,CASH,
2025-03-31,CASH,-30.802453596204526,CASH,,CASH,
2025-04-01,CASH,-28.168053160276088,CASH,,CASH,
2025-04-02,CASH,-36.72633571121336,CASH,,CASH,
2025-04-03,CASH,-34.583899653295354,CASH,,CASH,
2025-04-04,CASH,-33.61203062580571,CASH,,CASH,
2025-04-05,CASH,-36.011127098146964,CASH,,CASH,
2025-04-06,CASH,-41.745480303316675,CASH,,CASH,
2025-04-07,CASH,-41.125036608055815,CASH,,CASH,
2025-04-08,CASH,-42.634831091595956,CASH,,CASH,
2025-04-09,CASH,-37.59324815542979,CASH,,CASH,
2025-04-10,CASH,-40.55852412460368,CASH,,CASH,
2025-04-11,CASH,-38.166788516770744,CASH,,CASH,
2025-04-12,CASH,-33.98771538960967,CASH,,CASH,
2025-04-13,CASH,-33.776103080856664,CASH,,CASH,
2025-04-14,CASH,-32.0566875300435,CASH,,CASH,
2025-04-15,CASH,-33.347507680474195,CASH,,CASH,
2025-04-16,CASH,-32.80191492298152,CASH,,CASH,
2025-04-17,CASH,-31.207541260536384,CASH,,CASH,
2025-04-18,CASH,-31.731023800230492,CASH,,CASH,
2025-04-19,CASH,-29.437533166351376,CASH,,CASH,
2025-04-20,CASH,-29.590958586237306,CASH,,CASH,
2025-04-21,CASH,-27.915186048349067,CASH,,CASH,
2025-04-22,CASH,-18.295313242540647,CASH,,CASH,
2025-04-23,CASH,-16.981529130276577,CASH,,CASH,
2025-04-24,CASH,-14.660634019297023,CASH,,CASH,
2025-04-25,CASH,-13.976989499232337,CASH,,CASH,
2025-04-26,CASH,-7.809577552388707,CASH,,CASH,
2025-04-27,CASH,-10.32309167712655,CASH,,CASH,
2025-04-28,CASH,-7.400999473447612,CASH,,CASH,
2025-04-29,CASH,-14.113786341511407,CASH,,CASH,
2025-04-30,CASH,-14.75188113504998,CASH,,CASH,
2025-05-01,CASH,-11.889039045685552,CASH,,CASH,
2025-05-02,CASH,-13.448524270459979,CASH,,CASH,
2025-05-03,CASH,-15.21733498800451,CASH,,CASH,
2025-05-04,CASH,-19.705925642396192,CASH,,CASH,
2025-05-05,CASH,-19.09769471237263,CASH,,CASH,
2025-05-06,CASH,-17.18227316982203,CASH,,CASH,
2025-05-07,CASH,-19.526930736621647,CASH,,CASH,
2025-05-08,CASH,-3.0011378897011816,CASH,,CASH,
2025-05-09,CASH,-1.3281685679084216,CASH,,CASH,
2025-05-10,CASH,7.807143210843332,CASH,,CASH,
2025-05-11,CASH,2.176717144461577,CASH,,CASH,
2025-05-12,CASH,1.722991496147765,CASH,,CASH,
2025-05-13,CASH,7.54088894737781,CASH,,CASH,
2025-05-14,CASH,4.616389595559085,CASH,,CASH,
2025-05-15,CASH,0.29651390210245393,CASH,,CASH,
2025-05-16,CASH,-0.3460270455009429,CASH,,CASH,
2025-05-17,CASH,-2.9224998766729353,CASH,,CASH,
2025-05-18,CASH,2.5520743838691105,CASH,,CASH,
2025-05-19,CASH,0.3621187344341979,CASH,,CASH,
2025-05-20,CASH,0.7768996161464946,CASH,,CASH,
2025-05-21,CASH,3.0754360814510946,CASH,,CASH,
2025-05-22,TRXUSDT,9.59331676924687,TRXUSDT,37.96157363062888,CASH,
2025-05-23,CASH,-0.5203580522098857,CASH,,TRXUSDT,
2025-05-24,TRXUSDT,1.005758495164857,TRXUSDT,29.86433107958324,CASH,
2025-05-25,BTCUSDT,2.39435291336332,BTCUSDT,69.6007160555776,TRXUSDT,16.052995243795678
2025-05-26,BTCUSDT,0.8248881535838418,BTCUSDT,77.90117574017883,BTCUSDT,77.90117574017883
2025-05-27,BTCUSDT,1.4410782839180918,BTCUSDT,43.6731869352409,BTCUSDT,43.6731869352409
2025-05-28,CASH,-5.486099818083165,CASH,,BTCUSDT,
2025-05-29,CASH,-11.301098482706053,CASH,,CASH,
2025-05-30,CASH,-15.968083074778344,CASH,,CASH,
2025-05-31,CASH,-15.24352740197539,CASH,,CASH,
2025-06-01,CASH,-13.454851234975344,CASH,,CASH,
2025-06-02,CASH,-11.736930798177612,CASH,,CASH,
2025-06-03,CASH,-11.496575200320528,CASH,,CASH,
2025-06-04,CASH,-13.731142852738307,CASH,,CASH,
2025-06-05,CASH,-18.491240101642493,CASH,,CASH,
2025-06-06,CASH,-17.54061711543407,CASH,,CASH,
2025-06-07,CASH,-13.646139881003416,CASH,,CASH,
2025-06-08,CASH,-13.792811246822522,CASH,,CASH,
2025-06-09,CASH,-7.9966416347181175,CASH,,CASH,
2025-06-10,CASH,-2.9328765053922794,CASH,,CASH,
2025-06-11,CASH,-4.915745710113233,CASH,,CASH,
2025-06-12,CASH,-10.802765227144725,CASH,,CASH,
2025-06-13,CASH,-12.802792455493924,CASH,,CASH,
2025-06-14,CASH,-14.768136130167823,CASH,,CASH,
2025-06-15,CASH,-13.570484305590634,CASH,,CASH,
2025-06-16,CASH,-12.644131241619677,CASH,,CASH,
2025-06-17,CASH,-15.50484349773816,CASH,,CASH,
2025-06-18,CASH,-16.024004951839363,CASH,,CASH,
2025-06-19,CASH,-17.209008255201365,CASH,,CASH,
2025-06-20,CASH,-20.39670833334091,CASH,,CASH,
2025-06-21,CASH,-22.47016888014528,CASH,,CASH,
2025-06-22,CASH,-22.675716011588406,CASH,,CASH,
2025-06-23,CASH,-17.3829052180709,CASH,,CASH,
2025-06-24,CASH,-16.23473855016259,CASH,,CASH,
2025-06-25,CASH,-18.22304843663945,CASH,,CASH,
2025-06-26,CASH,-20.795600500529996,CASH,,CASH,
2025-06-27,CASH,-19.218772798737337,CASH,,CASH,
2025-06-28,CASH,-17.5105654785342,CASH,,CASH,
2025-06-29,CASH,-13.231839156360637,CASH,,CASH,
2025-06-30,CASH,-11.25061727864869,CASH,,CASH,
2025-07-01,CASH,-14.212901269465315,CASH,,CASH,
2025-07-02,CASH,-7.312764667476962,CASH,,CASH,
2025-07-03,CASH,-5.384393822504847,CASH,,CASH,
2025-07-04,CASH,-9.84238278992242,CASH,,CASH,
