model,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
phase66h_core_guardrail_A,BNB,-53.57671019547505,-69.22960882744118,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,-21.33524151674531,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-12.557370388249844,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,-10.616634248843845,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-22.775390424929775,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,-19.25546372689255,True,12,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-39.9771387354336,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-07-06,2019-07-13,-21.367292455428476,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-9.91166096965945,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,-10.616634248843845,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-17.976848764034447,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,-19.25546372689255,True,12,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-19.94844634313677,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-07-13,2019-07-20,-21.367292455428476,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-10.616634248843845,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,-10.616634248843845,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-19.25546372689255,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,-19.25546372689255,True,12,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-21.367292455428476,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-07-20,2019-07-27,-21.367292455428476,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-10.616634248843845,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,-9.677583744359366,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-19.25546372689255,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,-17.552301264760086,True,12,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-21.367292455428476,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-07-27,2019-08-03,-19.47733691119167,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-10.616634248843845,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,-1.3835109058484942,True,18,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-19.25546372689255,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,-5.874444283760649,True,18,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-21.367292455428476,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-08-03,2019-08-10,-17.968601455883046,True,18,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-10.185641170902418,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,True,18,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-18.473768569621175,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,True,18,,,best_passed
phase66h_core_guardrail_A,BNB,-53.57671019547505,-20.499865460508573,-10.707754530414247,38,-1e+18,False,phase66h_core_guardrail_A,2019-08-10,2019-08-17,0.0,True,18,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-08-17,2019-08-24,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-17,2019-08-24,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-17,2019-08-24,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-08-17,2019-08-24,0.0,False,-1,,,best_passed
