model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,doge_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,signal_days_pct,trigger_days,passes_2025_guardrail,source,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,score_lb,doge_fast_ma,doge_slow_ma,doge_min_score,doge_edge_vs_base,doge_risk_ma,doge_risk_buffer,doge_vol_lb,doge_vol_cap,cooldown_days,doge_data_start,doge_data_end,doge_history_days,doge_non_na_close_ratio,doge_max_gap_days
phase65b_doge_guard_lb20_f20_s150_m16_e06_rm150_rb-03_v30_045_cd0,2874,34199.55898405227,109.99257785168561,-35.11094114188836,1.567720987708767,2.0641763468997807,41.8580375782881,8.420320111343075,48.50382741823243,1.2178148921363952,838,2011.8681925969088,79.6866485904889,-35.11094114188828,1815.8192583537054,151.17876181407453,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2178148921363952,35,False,phase65b_exact_doge_guardrail,8.401555280197655,-1.652786111933942,11.467002992824675,25.50023255877015,-11.065136365276985,20.0,20.0,150.0,0.16,0.06,150.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e06_rm150_rb+00_v30_045_cd0,2874,34199.55898405227,109.99257785168561,-35.11094114188836,1.567720987708767,2.0641763468997807,41.8580375782881,8.420320111343075,48.50382741823243,1.2178148921363952,838,2011.8681925969088,79.6866485904889,-35.11094114188828,1815.8192583537054,151.17876181407453,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2178148921363952,35,False,phase65b_exact_doge_guardrail,8.401555280197655,-1.652786111933942,11.467002992824675,25.50023255877015,-11.065136365276985,20.0,20.0,150.0,0.16,0.06,150.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e06_rm200_rb-03_v30_045_cd0,2874,34199.55898405227,109.99257785168561,-35.11094114188836,1.567720987708767,2.0641763468997807,41.8580375782881,8.420320111343075,48.50382741823243,1.2178148921363952,838,2011.8681925969088,79.6866485904889,-35.11094114188828,1815.8192583537054,151.17876181407453,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2178148921363952,35,False,phase65b_exact_doge_guardrail,8.401555280197655,-1.652786111933942,11.467002992824675,25.50023255877015,-11.065136365276985,20.0,20.0,150.0,0.16,0.06,200.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e06_rm200_rb+00_v30_045_cd0,2874,34199.55898405227,109.99257785168561,-35.11094114188836,1.567720987708767,2.0641763468997807,41.8580375782881,8.420320111343075,48.50382741823243,1.2178148921363952,838,2011.8681925969088,79.6866485904889,-35.11094114188828,1815.8192583537054,151.17876181407453,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2178148921363952,35,False,phase65b_exact_doge_guardrail,8.401555280197655,-1.652786111933942,11.467002992824675,25.50023255877015,-11.065136365276985,20.0,20.0,150.0,0.16,0.06,200.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m08_e03_rm200_rb+00_v30_045_cd0,2874,33609.20696873257,109.52975431869412,-34.561279836491906,1.562183086306338,2.042564001813216,41.8580375782881,8.350730688935283,48.19067501739735,1.6005567153792624,835,1980.8051589447089,79.17579481218536,-34.56127983649188,1787.63986803835,150.02050791316165,-25.593466436350877,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.6005567153792624,46,False,phase65b_exact_doge_guardrail,7.9387317472061625,-1.1031248065374868,10.956149214521133,24.34197865785727,-11.065136365276985,20.0,20.0,100.0,0.08,0.03,200.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m08_e03_rm150_rb+00_v30_045_cd0,2874,32968.05972220006,109.01902379737875,-35.80592066379942,1.5576950901652196,2.0389959173239456,41.8580375782881,8.350730688935283,48.15588030619346,1.6353514265831592,837,1941.2283602539055,78.51592389338697,-35.805920663799384,1751.7370624647792,148.52743352100194,-27.00867457704107,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.6353514265831592,47,False,phase65b_exact_doge_guardrail,7.428001225890796,-2.3477656338450004,10.296278295722743,22.848904265697556,-11.065136365276985,20.0,20.0,100.0,0.08,0.03,150.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m08_e03_rm200_rb-03_v30_045_cd0,2874,32968.05972220006,109.01902379737875,-35.80592066379942,1.5576950901652196,2.0389959173239456,41.8580375782881,8.350730688935283,48.15588030619346,1.6353514265831592,837,1941.2283602539055,78.51592389338697,-35.805920663799384,1751.7370624647792,148.52743352100194,-27.00867457704107,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.6353514265831592,47,False,phase65b_exact_doge_guardrail,7.428001225890796,-2.3477656338450004,10.296278295722743,22.848904265697556,-11.065136365276985,20.0,20.0,100.0,0.08,0.03,200.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e03_rm150_rb-03_v30_045_cd0,2874,32985.2490223131,109.03282891928865,-35.11094114188836,1.5596483793406153,2.0539792908805397,41.8580375782881,8.420320111343075,48.46903270702853,1.2526096033402923,838,1937.1015582695468,78.44652348015586,-35.11094114188828,1747.993359735236,148.37060248227286,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2526096033402923,36,False,phase65b_exact_doge_guardrail,7.441806347800693,-1.652786111933942,10.226877882491635,22.692073226968475,-11.065136365276985,20.0,20.0,150.0,0.16,0.03,150.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e03_rm150_rb+00_v30_045_cd0,2874,32985.2490223131,109.03282891928865,-35.11094114188836,1.5596483793406153,2.0539792908805397,41.8580375782881,8.420320111343075,48.46903270702853,1.2526096033402923,838,1937.1015582695468,78.44652348015586,-35.11094114188828,1747.993359735236,148.37060248227286,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2526096033402923,36,False,phase65b_exact_doge_guardrail,7.441806347800693,-1.652786111933942,10.226877882491635,22.692073226968475,-11.065136365276985,20.0,20.0,150.0,0.16,0.03,150.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e03_rm200_rb-03_v30_045_cd0,2874,32985.2490223131,109.03282891928865,-35.11094114188836,1.5596483793406153,2.0539792908805397,41.8580375782881,8.420320111343075,48.46903270702853,1.2526096033402923,838,1937.1015582695468,78.44652348015586,-35.11094114188828,1747.993359735236,148.37060248227286,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2526096033402923,36,False,phase65b_exact_doge_guardrail,7.441806347800693,-1.652786111933942,10.226877882491635,22.692073226968475,-11.065136365276985,20.0,20.0,150.0,0.16,0.03,200.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m16_e03_rm200_rb+00_v30_045_cd0,2874,32985.2490223131,109.03282891928865,-35.11094114188836,1.5596483793406153,2.0539792908805397,41.8580375782881,8.420320111343075,48.46903270702853,1.2526096033402923,838,1937.1015582695468,78.44652348015586,-35.11094114188828,1747.993359735236,148.37060248227286,-29.594211242562494,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.2526096033402923,36,False,phase65b_exact_doge_guardrail,7.441806347800693,-1.652786111933942,10.226877882491635,22.692073226968475,-11.065136365276985,20.0,20.0,150.0,0.16,0.03,200.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e06_rm200_rb+00_v30_045_cd0,2874,32253.529405741916,108.43955052685126,-41.311779674339434,1.5528952504293891,2.0281267018537372,41.8580375782881,8.350730688935283,48.32985386221294,1.4613778705636742,838,1892.0486354359152,77.68138320620692,-41.311779674339455,1707.1227895394418,146.64406008576015,-29.59421124256252,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.4613778705636742,42,False,phase65b_exact_doge_guardrail,6.848527955363309,-7.853624644385015,9.461737608542691,20.965530830455762,-11.065136365276985,20.0,20.0,150.0,0.08,0.06,200.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e03_rm200_rb+00_v30_045_cd0,2874,31733.845151739642,108.01103533748505,-40.135066625904905,1.548701233175539,2.0244097456578984,41.8580375782881,8.350730688935283,48.26026443980515,1.5309672929714684,836,1860.0510040164859,77.12942774162951,-40.135066625904855,1678.0955620306706,145.4014436040406,-29.59421124256254,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.5309672929714684,44,False,phase65b_exact_doge_guardrail,6.4200127659971,-6.676911595950486,8.909782143965288,19.72291434873621,-11.065136365276985,20.0,20.0,150.0,0.08,0.03,200.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e06_rm150_rb-03_v30_045_cd0,2874,31638.167071251417,107.93147738635871,-42.42802636921397,1.5484078166321025,2.0245530571234904,41.8580375782881,8.350730688935283,48.29505915100904,1.4961725817675715,840,1854.159980898497,77.02701592566802,-42.42802636921399,1672.751414332242,145.17114919070536,-30.933325438979242,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,6.340454814870753,-8.969871339259548,8.807370328003799,19.49261993540098,-11.065136365276985,20.0,20.0,150.0,0.08,0.06,150.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e06_rm150_rb+00_v30_045_cd0,2874,31638.167071251417,107.93147738635871,-42.42802636921397,1.5484078166321025,2.0245530571234904,41.8580375782881,8.350730688935283,48.29505915100904,1.4961725817675715,840,1854.159980898497,77.02701592566802,-42.42802636921399,1672.751414332242,145.17114919070536,-30.933325438979242,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,6.340454814870753,-8.969871339259548,8.807370328003799,19.49261993540098,-11.065136365276985,20.0,20.0,150.0,0.08,0.06,150.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e06_rm200_rb-03_v30_045_cd0,2874,31638.167071251417,107.93147738635871,-42.42802636921397,1.5484078166321025,2.0245530571234904,41.8580375782881,8.350730688935283,48.29505915100904,1.4961725817675715,840,1854.159980898497,77.02701592566802,-42.42802636921399,1672.751414332242,145.17114919070536,-30.933325438979242,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,6.340454814870753,-8.969871339259548,8.807370328003799,19.49261993540098,-11.065136365276985,20.0,20.0,150.0,0.08,0.06,200.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e03_rm150_rb-03_v30_045_cd0,2874,31128.367182931033,107.5040067063358,-41.2736943376827,1.544216412128365,2.02082613751886,41.8580375782881,8.350730688935283,48.22546972860125,1.5657620041753653,838,1822.7709426536067,76.477093209766,-41.273694337682656,1644.2762830804145,143.9359533756491,-30.933325438979253,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,5.9129841348478465,-7.8155393077282795,8.257447612101771,18.25742412034471,-11.065136365276985,20.0,20.0,150.0,0.08,0.03,150.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e03_rm150_rb+00_v30_045_cd0,2874,31128.367182931033,107.5040067063358,-41.2736943376827,1.544216412128365,2.02082613751886,41.8580375782881,8.350730688935283,48.22546972860125,1.5657620041753653,838,1822.7709426536067,76.477093209766,-41.273694337682656,1644.2762830804145,143.9359533756491,-30.933325438979253,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,5.9129841348478465,-7.8155393077282795,8.257447612101771,18.25742412034471,-11.065136365276985,20.0,20.0,150.0,0.08,0.03,150.0,0.0,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m08_e03_rm200_rb-03_v30_045_cd0,2874,31128.367182931033,107.5040067063358,-41.2736943376827,1.544216412128365,2.02082613751886,41.8580375782881,8.350730688935283,48.22546972860125,1.5657620041753653,838,1822.7709426536067,76.477093209766,-41.273694337682656,1644.2762830804145,143.9359533756491,-30.933325438979253,134.41905534891342,102.8318543868887,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,5.9129841348478465,-7.8155393077282795,8.257447612101771,18.25742412034471,-11.065136365276985,20.0,20.0,150.0,0.08,0.03,200.0,-0.03,30.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e03_rm150_rb-03_v20_045_cd3,2874,30371.175806307907,106.85771548884775,-33.45815502995442,1.557647649467161,2.0494039916120244,41.8580375782881,8.315935977731385,48.01670146137787,1.8093249826026443,821,1460.5083500086735,69.53877401983277,-33.45815502995444,1315.6432490666402,128.55847973371098,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.8093249826026443,34,False,phase65b_exact_doge_guardrail,5.266692917359791,0.0,1.3191284221685464,2.879950478406599,-12.83134007376664,20.0,20.0,100.0,0.12,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e03_rm150_rb+00_v20_045_cd3,2874,30371.175806307907,106.85771548884775,-33.45815502995442,1.557647649467161,2.0494039916120244,41.8580375782881,8.315935977731385,48.01670146137787,1.8093249826026443,821,1460.5083500086735,69.53877401983277,-33.45815502995444,1315.6432490666402,128.55847973371098,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.8093249826026443,34,False,phase65b_exact_doge_guardrail,5.266692917359791,0.0,1.3191284221685464,2.879950478406599,-12.83134007376664,20.0,20.0,100.0,0.12,0.03,150.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e03_rm200_rb-03_v20_045_cd3,2874,30371.175806307907,106.85771548884775,-33.45815502995442,1.557647649467161,2.0494039916120244,41.8580375782881,8.315935977731385,48.01670146137787,1.8093249826026443,821,1460.5083500086735,69.53877401983277,-33.45815502995444,1315.6432490666402,128.55847973371098,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.8093249826026443,34,False,phase65b_exact_doge_guardrail,5.266692917359791,0.0,1.3191284221685464,2.879950478406599,-12.83134007376664,20.0,20.0,100.0,0.12,0.03,200.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e03_rm200_rb+00_v20_045_cd3,2874,30371.175806307907,106.85771548884775,-33.45815502995442,1.557647649467161,2.0494039916120244,41.8580375782881,8.315935977731385,48.01670146137787,1.8093249826026443,821,1460.5083500086735,69.53877401983277,-33.45815502995444,1315.6432490666402,128.55847973371098,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.8093249826026443,34,False,phase65b_exact_doge_guardrail,5.266692917359791,0.0,1.3191284221685464,2.879950478406599,-12.83134007376664,20.0,20.0,100.0,0.12,0.03,200.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m08_e03_rm150_rb-03_v20_045_cd3,2874,29441.94812695061,106.04514432705882,-35.13839151953959,1.5447256414789712,2.0134739931704795,41.8580375782881,7.933194154488518,47.7035490605428,2.5052192066805845,822,1412.9201780945332,68.53294010295141,-35.13839151953969,1272.472782016404,126.36125064680397,-29.909911382983534,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,2.5052192066805845,42,False,phase65b_exact_doge_guardrail,4.454121755570867,-1.6802364895851696,0.31329450528718894,0.6827213914995838,-12.83134007376664,20.0,20.0,100.0,0.08,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e06_rm150_rb-03_v20_045_cd3,2874,29393.53542624925,106.00220088392307,-33.45815502995442,1.549892469362577,2.040725119374391,41.8580375782881,8.315935977731385,48.12108559498956,1.7049408489909534,823,1410.4408374819222,68.4798393405461,-33.45815502995444,1270.2236035353212,126.24547942666683,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.7049408489909534,33,False,phase65b_exact_doge_guardrail,4.411178312435112,0.0,0.26019374288188146,0.5669501713624499,-12.83134007376664,20.0,20.0,100.0,0.12,0.06,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e06_rm150_rb+00_v20_045_cd3,2874,29393.53542624925,106.00220088392307,-33.45815502995442,1.549892469362577,2.040725119374391,41.8580375782881,8.315935977731385,48.12108559498956,1.7049408489909534,823,1410.4408374819222,68.4798393405461,-33.45815502995444,1270.2236035353212,126.24547942666683,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.7049408489909534,33,False,phase65b_exact_doge_guardrail,4.411178312435112,0.0,0.26019374288188146,0.5669501713624499,-12.83134007376664,20.0,20.0,100.0,0.12,0.06,150.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e06_rm200_rb-03_v20_045_cd3,2874,29393.53542624925,106.00220088392307,-33.45815502995442,1.549892469362577,2.040725119374391,41.8580375782881,8.315935977731385,48.12108559498956,1.7049408489909534,823,1410.4408374819222,68.4798393405461,-33.45815502995444,1270.2236035353212,126.24547942666683,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.7049408489909534,33,False,phase65b_exact_doge_guardrail,4.411178312435112,0.0,0.26019374288188146,0.5669501713624499,-12.83134007376664,20.0,20.0,100.0,0.12,0.06,200.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m12_e06_rm200_rb+00_v20_045_cd3,2874,29393.53542624925,106.00220088392307,-33.45815502995442,1.549892469362577,2.040725119374391,41.8580375782881,8.315935977731385,48.12108559498956,1.7049408489909534,823,1410.4408374819222,68.4798393405461,-33.45815502995444,1270.2236035353212,126.24547942666683,-26.345351375352944,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.7049408489909534,33,False,phase65b_exact_doge_guardrail,4.411178312435112,0.0,0.26019374288188146,0.5669501713624499,-12.83134007376664,20.0,20.0,100.0,0.12,0.06,200.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s100_m08_e06_rm150_rb-03_v20_045_cd3,2874,28494.12118459387,105.19299032434711,-35.13839151953959,1.5370185512552987,2.0049572712895456,41.8580375782881,7.933194154488518,47.80793319415449,2.4008350730688934,824,1364.379489434775,67.4802878355929,-35.13839151953969,1228.4382222488446,124.07048618748946,-29.909911382983566,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,2.4008350730688934,41,False,phase65b_exact_doge_guardrail,3.601967752859153,-1.6802364895851696,-0.7393577620713216,-1.6080430678149185,-12.83134007376664,20.0,20.0,100.0,0.08,0.06,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb20_f20_s150_m12_e03_rm150_rb-03_v20_045_cd3,2874,28376.854895174558,105.08585293304628,-35.15979577327203,1.5412260345110083,2.027304087978374,41.8580375782881,8.315935977731385,48.01670146137787,1.8093249826026443,820,1354.6693860794926,67.26633977855785,-35.159795773272016,1219.6295271447293,123.60599066021175,-30.305668283361197,131.96224319442203,101.06565067839904,-21.665679110011926,DOGE,1.8093249826026443,32,False,phase65b_exact_doge_guardrail,3.4948303615583285,-1.7016407433176113,-0.9533058191063759,-2.072538595092638,-12.83134007376664,20.0,20.0,150.0,0.12,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
