profile,decision_date,asset,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible,admission_failing,state,state_prev,fail_streaks,pass_streaks,suspended_now
phase68b_dynamic_repair_base,2025-11-01,POL,562,1,100.0,-50.61624140760892,0.0,-0.9976880737680887,8,-60.52030175951115,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,QNT,1704,1,100.0,1.938584624078885,0.0,-1.426828517857981,40,8.373230780098606,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_base,2025-11-01,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,SAND,2053,1,100.0,-23.74942990734509,0.0,-3.003943942954045,4,-27.336787384181363,False,True,SUSPENDED,SUSPENDED,61,0,True
phase68b_dynamic_repair_base,2025-11-01,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,SHIB,1784,1,100.0,-36.7418666373339,0.0,-0.3172198342136454,7,-43.277333296667365,False,True,SUSPENDED,SUSPENDED,51,0,True
phase68b_dynamic_repair_base,2025-11-01,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,SOL,2056,1,100.0,-45.652426186264904,-6.209241749050066,-0.22378687861099777,37,-70.04325797998132,False,True,SUSPENDED,SUSPENDED,53,0,True
phase68b_dynamic_repair_base,2025-11-01,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,STX,2347,1,100.0,-26.435825750102396,0.0,-4.204043439727702,3,-30.794782187627998,False,True,SUSPENDED,SUSPENDED,64,0,True
phase68b_dynamic_repair_base,2025-11-01,SUI,1061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,SUN,2015,4,100.0,-35.771044847395586,0.0,1.0658141036401503e-14,31,-39.8138060592445,False,True,SUSPENDED,SUSPENDED,24,0,True
phase68b_dynamic_repair_base,2025-11-01,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,THETA,2545,1,100.0,-30.185233141432022,0.0,-7.287187639551952,8,-34.98154142679003,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-01,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,22,0,True
phase68b_dynamic_repair_base,2025-11-01,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,TRX,2644,1,100.0,-31.957596334599486,0.0,-0.2844155212322299,19,-36.09699541824936,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_base,2025-11-01,TWT,1887,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,79,0,True
phase68b_dynamic_repair_base,2025-11-01,UNI,2019,1,100.0,-15.55092781864137,0.0,-3.2715616618525303,3,-17.188659773301712,False,True,SUSPENDED,SUSPENDED,55,0,True
phase68b_dynamic_repair_base,2025-11-01,VET,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,64,0,True
phase68b_dynamic_repair_base,2025-11-01,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,XLM,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,25,0,True
phase68b_dynamic_repair_base,2025-11-01,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,XRP,2644,1,100.0,-23.79142464701735,0.0,0.0,26,-25.189280808771688,False,True,SUSPENDED,SUSPENDED,66,0,True
phase68b_dynamic_repair_base,2025-11-01,XTZ,2378,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,103,0,True
phase68b_dynamic_repair_base,2025-11-01,ZEC,2565,1,100.0,98.33137488714128,21.09833193876993,-1.0658141036401503e-14,28,190.95921442523638,True,False,APPROVED,APPROVED,0,24,False
phase68b_dynamic_repair_base,2025-11-01,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-01,ZRO,647,1,100.0,-16.459274653782387,-8.937864515247274,0.0,3,-45.1376868629698,False,True,SUSPENDED,SUSPENDED,340,0,True
phase68b_dynamic_repair_base,2025-11-08,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,AAVE,1991,1,100.0,-16.45046660570199,0.0,0.0,15,-17.11308325712749,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_base,2025-11-08,ADA,2644,1,100.0,-31.901493441025053,0.0,-2.973755426608381,28,-35.12686680128132,False,True,SUSPENDED,SUSPENDED,26,0,True
phase68b_dynamic_repair_base,2025-11-08,ALGO,2472,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,61,0,True
phase68b_dynamic_repair_base,2025-11-08,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,32,0,True
phase68b_dynamic_repair_base,2025-11-08,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,75,0,True
phase68b_dynamic_repair_base,2025-11-08,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,ATOM,2526,1,100.0,-44.54760289296475,0.0,-1.9656172923757431,15,-52.23450361620593,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,AVAX,2014,1,100.0,-32.4719137699942,0.0,0.0,15,-37.139892212492754,False,True,SUSPENDED,SUSPENDED,58,0,True
phase68b_dynamic_repair_base,2025-11-08,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,BCH,2313,1,100.0,-48.36089650295243,0.0,-0.5115277006115129,61,-52.40112062869053,False,True,SUSPENDED,SUSPENDED,18,0,True
phase68b_dynamic_repair_base,2025-11-08,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,BNB,2644,1,100.0,-44.42735287595764,-3.228548060811698,-8.411457228038465,26,-60.66983527738214,False,True,SUSPENDED,SUSPENDED,61,0,True
phase68b_dynamic_repair_base,2025-11-08,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,CAKE,1864,1,100.0,-29.260365785601152,0.0,-3.6845550134804057,24,-32.22545723200144,False,True,SUSPENDED,SUSPENDED,7,0,True
phase68b_dynamic_repair_base,2025-11-08,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,CHZ,2396,1,100.0,-21.179782083678475,0.0,-2.566324808933718,3,-24.224727604598094,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,DASH,2558,1,100.0,-25.3931049770828,0.0,-4.285980193171103,12,-28.5913812213535,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,DCR,2068,1,100.0,-47.9197702223278,0.0,0.0,22,-55.74971277790974,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,106,0,True
phase68b_dynamic_repair_base,2025-11-08,DOGE,2459,1,100.0,-53.73525885418699,0.0,-9.245054670675902,15,-63.71907356773373,False,True,SUSPENDED,SUSPENDED,27,0,True
phase68b_dynamic_repair_base,2025-11-08,DOT,2049,1,100.0,-47.01133206731391,0.0,-3.0759468242473105,9,-55.91416508414238,False,True,SUSPENDED,SUSPENDED,61,0,True
phase68b_dynamic_repair_base,2025-11-08,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,ENS,1600,1,100.0,-37.09767461632586,0.0,-11.778185137653562,26,-41.82209327040732,False,True,SUSPENDED,SUSPENDED,15,0,True
phase68b_dynamic_repair_base,2025-11-08,ETC,2644,1,100.0,-29.82928756154059,0.0,-3.888984685513009,15,-33.83660945192573,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_base,2025-11-08,ETH,2644,1,100.0,-6.618460864593118,0.0,0.0,47,-1.623076080741397,False,True,SUSPENDED,SUSPENDED,23,0,True
phase68b_dynamic_repair_base,2025-11-08,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,FET,2586,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,81,0,True
phase68b_dynamic_repair_base,2025-11-08,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,FIL,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,64,0,True
phase68b_dynamic_repair_base,2025-11-08,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-08,GNO,1672,1,100.0,-26.87489447168722,0.0,-0.9309258270422269,8,-30.843618089609027,False,True,SUSPENDED,SUSPENDED,23,0,True
phase68b_dynamic_repair_base,2025-11-08,GRT,1928,1,100.0,-15.653779790065698,0.0,-1.0658141036401503e-14,4,-17.217224737582125,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-08,HBAR,2373,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,65,0,True
phase68b_dynamic_repair_base,2025-11-08,ICP,1783,1,100.0,-20.54060761163589,0.0,-2.2593484325179496,3,-23.425759514544865,False,True,SUSPENDED,SUSPENDED,33,0,True
phase68b_dynamic_repair_base,2025-11-08,INJ,1985,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,30,0,True
phase68b_dynamic_repair_base,2025-11-08,IOTA,2644,1,100.0,-37.42362421218241,0.0,-2.512651522265074,8,-44.02953026522801,False,True,SUSPENDED,SUSPENDED,118,0,True
phase68b_dynamic_repair_base,2025-11-08,JASMY,1588,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,79,0,True
phase68b_dynamic_repair_base,2025-11-08,JST,2056,1,100.0,-38.4325392168695,0.0,0.0,13,-44.79067402108687,False,True,SUSPENDED,SUSPENDED,90,0,True
phase68b_dynamic_repair_base,2025-11-08,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,LDO,1420,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,79,0,True
phase68b_dynamic_repair_base,2025-11-08,LINK,2629,1,100.0,15.525176882726,0.0,0.0,19,23.2564711034075,True,False,APPROVED,APPROVED,0,14,False
phase68b_dynamic_repair_base,2025-11-08,LTC,2644,1,100.0,-25.147550800194168,0.0,0.0,24,-27.084438500242708,False,True,SUSPENDED,SUSPENDED,29,0,True
phase68b_dynamic_repair_base,2025-11-08,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,MANA,2061,1,100.0,-57.889801694349956,0.0,-1.6450598223279975,15,-68.91225211793744,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,NEAR,1992,1,100.0,-61.36488895273761,0.0,-8.568289363381687,15,-73.25611119092201,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-08,NEO,2644,1,100.0,-51.11133695233633,0.0,-11.112491614052601,11,-60.83917119042041,False,True,SUSPENDED,SUSPENDED,61,0,True
phase68b_dynamic_repair_base,2025-11-08,NEXO,1430,1,100.0,-8.910519267548594,0.0,0.0,12,-7.988149084435743,False,True,SUSPENDED,SUSPENDED,51,0,True
phase68b_dynamic_repair_base,2025-11-08,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,ONDO,352,1,100.0,-15.35384038769378,0.0,-6.684614190288418,10,-16.242300484617225,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,OP,1397,1,100.0,-36.56027870665132,0.0,-8.88728493306823,3,-43.45034838331415,False,True,SUSPENDED,SUSPENDED,77,0,True
phase68b_dynamic_repair_base,2025-11-08,PENDLE,1000,1,100.0,-44.686421818961264,0.0,-2.5546939120508547,6,-53.308027273701576,False,True,SUSPENDED,SUSPENDED,30,0,True
phase68b_dynamic_repair_base,2025-11-08,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,POL,562,1,100.0,-47.081642546387755,0.0,-0.9976880737680887,8,-56.10205318298469,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,QNT,1704,1,100.0,6.638135615320962,0.0,-1.426828517857981,38,14.047669519151203,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_base,2025-11-08,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,SAND,2053,1,100.0,-22.0909759097608,0.0,-3.0039439429540558,4,-25.263719887201002,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-08,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,SHIB,1784,1,100.0,-34.176133655905346,0.0,-0.31721983421363475,7,-40.07016706988168,False,True,SUSPENDED,SUSPENDED,52,0,True
phase68b_dynamic_repair_base,2025-11-08,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,SOL,2056,1,100.0,-48.037160949774496,0.0,-0.2237868786109658,35,-54.596451187218115,False,True,SUSPENDED,SUSPENDED,54,0,True
phase68b_dynamic_repair_base,2025-11-08,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,STX,2347,1,100.0,-24.589777189537088,0.0,-4.204043439727677,3,-28.48722148692136,False,True,SUSPENDED,SUSPENDED,65,0,True
phase68b_dynamic_repair_base,2025-11-08,SUI,1061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,SUN,2015,4,100.0,-36.411950598246705,0.0,0.0,28,-40.91493824780839,False,True,SUSPENDED,SUSPENDED,25,0,True
phase68b_dynamic_repair_base,2025-11-08,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,THETA,2545,1,100.0,-28.077358520157617,0.0,-7.287187639551927,8,-32.34669815019702,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-08,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,23,0,True
phase68b_dynamic_repair_base,2025-11-08,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,TRX,2644,1,100.0,-33.508441998500864,0.0,-0.2844155212322512,17,-38.235552498126076,False,True,SUSPENDED,SUSPENDED,17,0,True
phase68b_dynamic_repair_base,2025-11-08,TWT,1887,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,80,0,True
phase68b_dynamic_repair_base,2025-11-08,UNI,2019,1,100.0,-14.464986029403065,0.0,-3.271561661852541,3,-15.83123253675383,False,True,SUSPENDED,SUSPENDED,56,0,True
phase68b_dynamic_repair_base,2025-11-08,VET,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,65,0,True
phase68b_dynamic_repair_base,2025-11-08,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,XLM,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,26,0,True
phase68b_dynamic_repair_base,2025-11-08,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,XRP,2644,1,100.0,-22.130038101403002,0.0,0.0,26,-23.112547626753752,False,True,SUSPENDED,SUSPENDED,67,0,True
phase68b_dynamic_repair_base,2025-11-08,XTZ,2378,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,104,0,True
phase68b_dynamic_repair_base,2025-11-08,ZEC,2565,1,100.0,83.91580055681845,0.0,-1.0658141036401503e-14,24,109.24475069602308,True,False,APPROVED,APPROVED,0,25,False
phase68b_dynamic_repair_base,2025-11-08,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-08,ZRO,647,1,100.0,-15.30990180763827,0.5845777476165992,0.0,3,-15.133644016698039,False,True,SUSPENDED,SUSPENDED,341,0,True
phase68b_dynamic_repair_base,2025-11-15,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,342,0,True
phase68b_dynamic_repair_base,2025-11-15,AAVE,1991,1,100.0,-16.027654933700504,0.0,0.0,15,-16.58456866712563,False,True,SUSPENDED,SUSPENDED,17,0,True
phase68b_dynamic_repair_base,2025-11-15,ADA,2644,1,100.0,-14.867382158722009,0.0,-2.9737554266084025,23,-14.334227698402511,False,True,SUSPENDED,SUSPENDED,27,0,True
phase68b_dynamic_repair_base,2025-11-15,ALGO,2472,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-15,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,33,0,True
phase68b_dynamic_repair_base,2025-11-15,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,76,0,True
phase68b_dynamic_repair_base,2025-11-15,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,342,0,True
phase68b_dynamic_repair_base,2025-11-15,ATOM,2526,1,100.0,-24.559385752377793,0.0,-1.9656172923757111,9,-27.849232190472243,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,AVAX,2014,1,100.0,-31.637317130077513,0.0,0.0,15,-36.09664641259689,False,True,SUSPENDED,SUSPENDED,59,0,True
phase68b_dynamic_repair_base,2025-11-15,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,BCH,2313,1,100.0,-37.501267134195835,0.0,-0.5115277006115129,54,-39.526583917744794,False,True,SUSPENDED,SUSPENDED,19,0,True
phase68b_dynamic_repair_base,2025-11-15,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,342,0,True
phase68b_dynamic_repair_base,2025-11-15,BNB,2644,1,100.0,-37.37951009993869,-2.7180785548796553,-8.411457228038465,20,-50.92862328956233,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-15,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,342,0,True
phase68b_dynamic_repair_base,2025-11-15,CAKE,1864,1,100.0,-16.644321118186184,0.0,-3.6845550134804057,17,-17.15540139773273,False,True,SUSPENDED,SUSPENDED,8,0,True
phase68b_dynamic_repair_base,2025-11-15,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,CHZ,2396,1,100.0,-20.635417033733525,0.0,-2.5663248089337074,3,-23.544271292166904,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,DASH,2558,1,100.0,-24.740448646413782,0.0,-4.285980193171103,12,-27.77556080801723,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,DCR,2068,1,100.0,-43.46493635670679,0.0,-1.0658141036401503e-14,15,-50.881170445883484,False,True,SUSPENDED,SUSPENDED,63,0,True
phase68b_dynamic_repair_base,2025-11-15,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,107,0,True
phase68b_dynamic_repair_base,2025-11-15,DOGE,2459,1,100.0,-52.35414941904808,0.0,-9.245054670675898,15,-61.99268677381009,False,True,SUSPENDED,SUSPENDED,28,0,True
phase68b_dynamic_repair_base,2025-11-15,DOT,2049,1,100.0,-34.05234109551633,0.0,-3.075946824247332,6,-40.01542636939541,False,True,SUSPENDED,SUSPENDED,62,0,True
phase68b_dynamic_repair_base,2025-11-15,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,342,0,True
phase68b_dynamic_repair_base,2025-11-15,ENS,1600,1,100.0,-36.14418617080906,0.0,-11.778185137653583,26,-40.63023271351132,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_base,2025-11-15,ETC,2644,1,100.0,-29.06261198626303,0.0,-3.8889846855130195,15,-32.87826498282878,False,True,SUSPENDED,SUSPENDED,17,0,True
