decision_date,next_date_exclusive,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,selected_asset
2020-12-12,2020-12-19,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-12,2020-12-19,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-12,2020-12-19,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-12,2020-12-19,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-12,2020-12-19,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-12,2020-12-19,TRX,-5.145912087257329,0.0,-3.676678233841656,3,-7.268868130885994,False,ADA
2020-12-12,2020-12-19,LINK,-29.237349352218985,0.0,-4.050247573028219,6,-42.95602402832848,False,ADA
2020-12-12,2020-12-19,ETH,-89.18064698712942,0.0,-16.178380950165916,9,-132.42097048069414,False,ADA
2020-12-12,2020-12-19,BNB,-99.47305070165817,0.0,-14.283333205104839,6,-148.30957605248724,False,ADA
2020-12-19,2020-12-26,ADA,345.83036548648965,0.0,1.1485295081274813,7,518.3598863445751,True,ADA
2020-12-19,2020-12-26,DOGE,73.82023755068383,0.0,3.3222185308848466,7,107.62758316241968,True,ADA
2020-12-19,2020-12-26,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-19,2020-12-26,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-19,2020-12-26,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-19,2020-12-26,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-19,2020-12-26,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-19,2020-12-26,TRX,-6.227106210017666,0.0,-3.676678233841656,3,-8.8906593150265,False,ADA
2020-12-19,2020-12-26,LINK,-35.38033231591743,0.0,-4.050247573028219,6,-52.170498473876144,False,ADA
2020-12-19,2020-12-26,ETH,-107.91815935645678,0.0,-16.178380950165916,9,-160.52723903468518,False,ADA
2020-12-19,2020-12-26,BNB,-120.37307308214218,0.0,-14.283333205104839,6,-179.65960962321327,False,ADA
2020-12-26,2021-01-02,ADA,387.4992361453362,0.0,1.1485295081274813,7,580.863192332845,True,ADA
2020-12-26,2021-01-02,DOGE,82.71478886105729,0.0,3.3222185308848466,7,120.96941012797987,True,ADA
2020-12-26,2021-01-02,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-26,2021-01-02,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-26,2021-01-02,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-26,2021-01-02,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-26,2021-01-02,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2020-12-26,2021-01-02,TRX,-6.9774060944106395,0.0,-3.676678233841656,3,-10.01610914161596,False,ADA
2020-12-26,2021-01-02,LINK,-39.64328501836462,0.0,-4.050247573028219,6,-58.564927527546935,False,ADA
2020-12-26,2021-01-02,ETH,-120.9211465800895,0.0,-16.178380950165916,9,-180.03171987013425,False,ADA
2020-12-26,2021-01-02,BNB,-134.876744574412,0.0,-14.283333205104839,6,-201.41511686161797,False,ADA
2021-01-02,2021-01-09,ADA,486.555802325953,0.0,1.1485295081274813,7,729.4480416037701,True,ADA
2021-01-02,2021-01-09,DOGE,103.85919946283207,0.0,3.3222185308848466,7,152.68602603064204,True,ADA
2021-01-02,2021-01-09,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-02,2021-01-09,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-02,2021-01-09,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-02,2021-01-09,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-02,2021-01-09,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-02,2021-01-09,TRX,-8.761042871183122,0.0,-3.676678233841656,3,-12.691564306774684,False,ADA
2021-01-02,2021-01-09,LINK,-49.77731192665465,0.0,-4.050247573028219,6,-73.76596788998197,False,ADA
2021-01-02,2021-01-09,ETH,-151.83226185866056,0.0,-16.178380950165916,9,-226.39839278799084,False,ADA
2021-01-02,2021-01-09,BNB,-169.35533428226472,0.0,-14.283333205104839,6,-253.13300142339708,False,ADA
2021-01-09,2021-01-16,ADA,485.8259686224643,0.0,1.1485295081274813,7,728.3532910485371,True,ADA
2021-01-09,2021-01-16,DOGE,103.70341066363778,0.0,3.3222185308848466,7,152.45234283185061,True,ADA
2021-01-09,2021-01-16,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-09,2021-01-16,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-09,2021-01-16,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-09,2021-01-16,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-09,2021-01-16,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-09,2021-01-16,TRX,-8.747901306876315,0.0,-3.676678233841656,3,-12.671851960314473,False,ADA
2021-01-09,2021-01-16,LINK,-49.702645958764606,0.0,-4.050247573028219,6,-73.6539689381469,False,ADA
2021-01-09,2021-01-16,ETH,-151.60451346587251,0.0,-16.178380950165916,9,-226.05677019880878,False,ADA
2021-01-09,2021-01-16,BNB,-169.1013012808413,0.0,-14.283333205104839,6,-252.75195192126196,False,ADA
2021-01-16,2021-01-23,ADA,485.8259686224643,0.0,1.1485295081274813,7,728.3532910485371,True,ADA
2021-01-16,2021-01-23,DOGE,103.70341066363778,0.0,3.3222185308848466,7,152.45234283185061,True,ADA
2021-01-16,2021-01-23,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-16,2021-01-23,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-16,2021-01-23,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-16,2021-01-23,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-16,2021-01-23,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-16,2021-01-23,TRX,-8.747901306876315,0.0,-3.676678233841656,3,-12.671851960314473,False,ADA
2021-01-16,2021-01-23,LINK,-49.702645958764606,0.0,-4.050247573028219,6,-73.6539689381469,False,ADA
2021-01-16,2021-01-23,ETH,-151.60451346587251,0.0,-16.178380950165916,9,-226.05677019880878,False,ADA
2021-01-16,2021-01-23,BNB,-169.1013012808413,0.0,-14.283333205104839,6,-252.75195192126196,False,ADA
2021-01-23,2021-01-30,ADA,506.8606537149823,0.0,1.1485295081275062,7,759.9053186873141,True,ADA
2021-01-23,2021-01-30,DOGE,108.19343122082296,0.0,3.3222185308848466,7,159.18737366762838,True,ADA
2021-01-23,2021-01-30,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-23,2021-01-30,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-23,2021-01-30,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-23,2021-01-30,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-23,2021-01-30,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-23,2021-01-30,TRX,-9.12665699532306,0.0,-3.676678233841656,3,-13.23998549298459,False,ADA
2021-01-23,2021-01-30,LINK,-51.854608952781746,0.0,-4.050247573028219,6,-76.88191342917261,False,ADA
2021-01-23,2021-01-30,ETH,-158.1684960549477,0.0,-16.17838095016589,9,-235.90274408242155,False,ADA
2021-01-23,2021-01-30,BNB,-176.42283790282067,0.0,-14.283333205104807,6,-263.73425685423103,False,ADA
2021-01-30,2021-02-06,ADA,450.4728306410274,0.0,1.148529508127492,7,675.3235840763816,True,ADA
2021-01-30,2021-02-06,DOGE,96.15700264281236,0.0,3.3222185308848573,7,141.13273080061248,True,ADA
2021-01-30,2021-02-06,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-30,2021-02-06,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-30,2021-02-06,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-30,2021-02-06,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-30,2021-02-06,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-01-30,2021-02-06,TRX,-8.111324050977828,0.0,-3.676678233841656,3,-11.716986076466743,False,ADA
2021-01-30,2021-02-06,LINK,-46.08582715098248,0.0,-4.050247573028223,6,-68.22874072647372,False,ADA
2021-01-30,2021-02-06,ETH,-140.5723833836435,0.0,-16.178380950165902,9,-209.50857507546527,False,ADA
2021-01-30,2021-02-06,BNB,-156.79594499457113,0.0,-14.28333320510481,6,-234.2939174918567,False,ADA
2021-02-06,2021-02-13,ADA,427.2350145943773,0.0,1.1485295081275133,7,640.4668600064064,True,ADA
2021-02-06,2021-02-13,DOGE,91.19670628968777,0.0,3.3222185308848786,7,133.69228627092556,True,ADA
2021-02-06,2021-02-13,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-06,2021-02-13,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-06,2021-02-13,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-06,2021-02-13,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-06,2021-02-13,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-06,2021-02-13,TRX,-7.692898247310495,0.0,-3.6766782338416455,3,-11.089347370965744,False,ADA
2021-02-06,2021-02-13,LINK,-43.70847184596187,0.0,-4.050247573028223,6,-64.6627077689428,False,ADA
2021-02-06,2021-02-13,ETH,-133.32090235279048,0.0,-16.17838095016589,9,-198.63135352918573,False,ADA
2021-02-06,2021-02-13,BNB,-148.7075652326667,0.0,-14.283333205104807,6,-222.16134784900004,False,ADA
2021-02-13,2021-02-20,ADA,424.36371287555846,0.0,0.0,7,637.5955693133376,True,ADA
2021-02-13,2021-02-20,DOGE,90.58380413847203,0.0,1.0658141036401503e-14,7,136.92570620770806,True,ADA
2021-02-13,2021-02-20,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-13,2021-02-20,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-13,2021-02-20,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-13,2021-02-20,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-13,2021-02-20,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-13,2021-02-20,TRX,-7.64119688575056,0.0,1.0658141036401503e-14,3,-11.011795328625855,False,ADA
2021-02-13,2021-02-20,LINK,-43.41472202197406,0.0,-0.0053110404941385525,6,-64.22208303296108,False,ADA
2021-02-13,2021-02-20,ETH,-132.4248977581205,0.0,-19.500599481050738,9,-197.28734663718075,False,ADA
2021-02-13,2021-02-20,BNB,-147.7081520921967,0.0,-17.605551735989653,6,-220.66222813829506,False,ADA
2021-02-20,2021-02-27,ADA,425.00121469760484,0.0,1.0658141036401503e-14,7,638.5518220464072,True,ADA
2021-02-20,2021-02-27,DOGE,90.71988396441827,0.0,2.1316282072803006e-14,7,137.1298259466274,True,ADA
2021-02-20,2021-02-27,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-20,2021-02-27,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-20,2021-02-27,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-20,2021-02-27,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-20,2021-02-27,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-20,2021-02-27,TRX,-7.6526758995996715,0.0,1.0658141036401503e-14,3,-11.029013849399522,False,ADA
2021-02-20,2021-02-27,LINK,-43.479941934876706,0.0,1.0658141036401503e-14,6,-64.31991290231507,False,ADA
2021-02-20,2021-02-27,ETH,-132.62383350838275,0.0,-19.50059948105074,9,-197.58575026257412,False,ADA
2021-02-20,2021-02-27,BNB,-147.93004716294223,0.0,-17.605551735989657,6,-220.99507074441334,False,ADA
2021-02-27,2021-03-06,ADA,425.00121469760484,0.0,1.0658141036401503e-14,7,638.5518220464072,True,ADA
2021-02-27,2021-03-06,DOGE,90.71988396441827,0.0,2.1316282072803006e-14,7,137.1298259466274,True,ADA
2021-02-27,2021-03-06,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-27,2021-03-06,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-27,2021-03-06,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-27,2021-03-06,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-27,2021-03-06,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-02-27,2021-03-06,TRX,-7.6526758995996715,0.0,1.0658141036401503e-14,3,-11.029013849399522,False,ADA
2021-02-27,2021-03-06,LINK,-43.479941934876706,0.0,1.0658141036401503e-14,6,-64.31991290231507,False,ADA
2021-02-27,2021-03-06,ETH,-132.62383350838275,0.0,-19.50059948105074,9,-197.58575026257412,False,ADA
2021-02-27,2021-03-06,BNB,-147.93004716294223,0.0,-17.605551735989657,6,-220.99507074441334,False,ADA
2021-03-06,2021-03-13,ADA,425.00121469760484,0.0,1.0658141036401503e-14,7,638.5518220464072,True,ADA
2021-03-06,2021-03-13,DOGE,90.71988396441827,0.0,2.1316282072803006e-14,7,137.1298259466274,True,ADA
2021-03-06,2021-03-13,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-06,2021-03-13,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-06,2021-03-13,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-06,2021-03-13,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-06,2021-03-13,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-06,2021-03-13,TRX,-7.6526758995996715,0.0,1.0658141036401503e-14,3,-11.029013849399522,False,ADA
2021-03-06,2021-03-13,LINK,-43.479941934876706,0.0,1.0658141036401503e-14,6,-64.31991290231507,False,ADA
2021-03-06,2021-03-13,ETH,-132.62383350838275,0.0,-19.50059948105074,9,-197.58575026257412,False,ADA
2021-03-06,2021-03-13,BNB,-147.93004716294223,0.0,-17.605551735989657,6,-220.99507074441334,False,ADA
2021-03-13,2021-03-20,ADA,465.6114548465098,0.0,1.0658141036401503e-14,7,699.4671822697646,True,ADA
2021-03-13,2021-03-20,DOGE,99.3884621864762,0.0,2.1316282072803006e-14,7,150.1326932797143,True,ADA
2021-03-13,2021-03-20,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-13,2021-03-20,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-13,2021-03-20,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-13,2021-03-20,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-13,2021-03-20,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-13,2021-03-20,TRX,-8.383913823909097,0.0,1.0658141036401503e-14,3,-12.12587073586366,False,ADA
2021-03-13,2021-03-20,LINK,-47.6345909630968,0.0,1.0658141036401503e-14,6,-70.5518864446452,False,ADA
2021-03-13,2021-03-20,ETH,-145.2964695903193,0.0,-19.50059948105074,9,-216.59470438547896,False,ADA
2021-03-13,2021-03-20,BNB,-162.0652414465639,0.0,-17.605551735989657,6,-242.19786216984585,False,ADA
2021-03-20,2021-03-27,ADA,442.1277814418597,0.0,1.0658141036401503e-14,7,664.2416721627895,True,ADA
2021-03-20,2021-03-27,DOGE,94.37568562807519,0.0,2.1316282072803006e-14,7,142.61352844211277,True,ADA
2021-03-20,2021-03-27,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-20,2021-03-27,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-20,2021-03-27,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-20,2021-03-27,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-20,2021-03-27,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-20,2021-03-27,TRX,-7.9610610524746335,0.0,1.0658141036401503e-14,3,-11.491591578711965,False,ADA
2021-03-20,2021-03-27,LINK,-45.232083109611494,0.0,1.0658141036401503e-14,6,-66.94812466441725,False,ADA
2021-03-20,2021-03-27,ETH,-137.9682674956511,0.0,-19.50059948105074,9,-205.60240124347666,False,ADA
2021-03-20,2021-03-27,BNB,-153.89128618674016,0.0,-17.605551735989657,6,-229.93692928011023,False,ADA
2021-03-27,2021-04-03,ADA,460.6928233287417,0.0,1.0658141036401503e-14,7,692.0892349931125,True,ADA
2021-03-27,2021-04-03,DOGE,98.33854123301955,0.0,2.1316282072803006e-14,7,148.55781184952932,True,ADA
2021-03-27,2021-04-03,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-27,2021-04-03,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-27,2021-04-03,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-27,2021-04-03,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-27,2021-04-03,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-03-27,2021-04-03,TRX,-8.295347740864145,0.0,1.0658141036401503e-14,3,-11.993021611296232,False,ADA
2021-03-27,2021-04-03,LINK,-47.13138813591479,0.0,1.0658141036401503e-14,6,-69.7970822038722,False,ADA
2021-03-27,2021-04-03,ETH,-143.7615851124816,0.0,-19.50059948105074,9,-214.29237766872242,False,ADA
2021-03-27,2021-04-03,BNB,-160.353214828197,0.0,-17.605551735989657,6,-239.6298222422955,False,ADA
2021-04-03,2021-04-10,ADA,480.71688076936334,0.0,1.0658141036401503e-14,7,722.125321154045,True,ADA
2021-04-03,2021-04-10,DOGE,102.61283529310276,0.0,2.1316282072803006e-14,7,154.96925293965413,True,ADA
2021-04-03,2021-04-10,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-03,2021-04-10,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-03,2021-04-10,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-03,2021-04-10,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-03,2021-04-10,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-03,2021-04-10,TRX,-8.655905820438193,0.0,1.0658141036401503e-14,3,-12.533858730657304,False,ADA
2021-04-03,2021-04-10,LINK,-49.179958409857136,0.0,1.0658141036401503e-14,6,-72.86993761478571,False,ADA
2021-04-03,2021-04-10,ETH,-150.01019610070398,0.0,-19.50059948105074,9,-223.66529415105597,False,ADA
2021-04-03,2021-04-10,BNB,-167.32298258213677,0.0,-17.605551735989657,6,-250.08447387320516,False,ADA
2021-04-10,2021-04-17,ADA,497.0814739100896,0.0,1.0658141036401503e-14,7,746.6722108651343,True,ADA
2021-04-10,2021-04-17,DOGE,106.10598764069755,0.0,2.1316282072803006e-14,7,160.2089814610463,True,ADA
2021-04-10,2021-04-17,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-10,2021-04-17,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-10,2021-04-17,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-10,2021-04-17,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-10,2021-04-17,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-10,2021-04-17,TRX,-8.950570690099653,0.0,1.0658141036401503e-14,3,-12.975856035149494,False,ADA
2021-04-10,2021-04-17,LINK,-50.85414552965847,0.0,1.0658141036401503e-14,6,-75.38121829448771,False,ADA
2021-04-10,2021-04-17,ETH,-155.116852272669,0.0,-19.50059948105074,9,-231.32527840900352,False,ADA
2021-04-10,2021-04-17,BNB,-173.01900167900567,0.0,-17.605551735989657,6,-258.6285025185085,False,ADA
2021-04-17,2021-04-24,ADA,516.5547497082558,0.0,1.0658141036401503e-14,7,775.8821245623838,True,ADA
2021-04-17,2021-04-24,DOGE,110.26271298576239,0.0,2.1316282072803006e-14,7,166.44406947864357,True,ADA
2021-04-17,2021-04-24,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-17,2021-04-24,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-17,2021-04-24,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-17,2021-04-24,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-17,2021-04-24,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-17,2021-04-24,TRX,-9.301211260604532,0.0,1.0658141036401503e-14,3,-13.501816890906813,False,ADA
2021-04-17,2021-04-24,LINK,-52.84636783798419,0.0,1.0658141036401503e-14,6,-78.36955175697629,False,ADA
2021-04-17,2021-04-24,ETH,-161.19358899248357,0.0,-19.50059948105074,9,-240.44038348872536,False,ADA
2021-04-17,2021-04-24,BNB,-179.79705902947524,0.0,-17.605551735989657,6,-268.7955885442129,False,ADA
2021-04-24,2021-05-01,ADA,468.20076375742815,0.0,1.0658141036401503e-14,7,703.3511456361422,True,ADA
2021-04-24,2021-05-01,DOGE,99.94117073370671,0.0,2.1316282072803006e-14,7,150.96175610056005,True,ADA
2021-04-24,2021-05-01,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-24,2021-05-01,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-24,2021-05-01,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-24,2021-05-01,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-24,2021-05-01,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-04-24,2021-05-01,TRX,-8.4305375539451,0.0,1.0658141036401503e-14,3,-12.195806330917666,False,ADA
2021-04-24,2021-05-01,LINK,-47.8994913850363,0.0,1.0658141036401503e-14,6,-70.94923707755446,False,ADA
2021-04-24,2021-05-01,ETH,-146.10447686659904,0.0,-19.50059948105074,9,-217.80671529989857,False,ADA
2021-04-24,2021-05-01,BNB,-162.96650143374768,0.0,-17.605551735989657,6,-243.54975215062152,False,ADA
2021-05-01,2021-05-08,ADA,468.20076375742815,0.0,1.0658141036401503e-14,7,703.3511456361422,True,ADA
2021-05-01,2021-05-08,DOGE,99.94117073370671,0.0,2.1316282072803006e-14,7,150.96175610056005,True,ADA
2021-05-01,2021-05-08,ETH,19.10999334826454,29.637506825557924,-19.50059948105074,15,149.4650173246285,True,ADA
2021-05-01,2021-05-08,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-01,2021-05-08,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-01,2021-05-08,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-01,2021-05-08,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-01,2021-05-08,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-01,2021-05-08,TRX,-8.4305375539451,0.0,1.0658141036401503e-14,3,-12.195806330917666,False,ADA
2021-05-01,2021-05-08,LINK,-47.8994913850363,0.0,1.0658141036401503e-14,6,-70.94923707755446,False,ADA
2021-05-01,2021-05-08,BNB,-162.96650143374768,0.0,-17.605551735989657,6,-243.54975215062152,False,ADA
2021-05-08,2021-05-15,ADA,490.1398523164123,0.0,0.0,7,736.2597784746184,True,ADA
2021-05-08,2021-05-15,ETH,180.55256939106027,57.14862175850877,-19.500599481050763,19,502.2733411206255,True,ADA
2021-05-08,2021-05-15,DOGE,22.292124599829435,0.0,0.0,5,34.18818689974415,True,ADA
2021-05-08,2021-05-15,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-08,2021-05-15,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-08,2021-05-15,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-08,2021-05-15,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-08,2021-05-15,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-08,2021-05-15,TRX,-8.825578152579851,0.0,-1.0658141036401503e-14,3,-12.788367228869777,False,ADA
2021-05-08,2021-05-15,LINK,-50.143979785680926,0.0,-1.0658141036401503e-14,6,-74.31596967852138,False,ADA
2021-05-08,2021-05-15,BNB,-170.60283350294435,0.0,-17.605551735989685,6,-255.00425025441652,False,ADA
2021-05-15,2021-05-22,ADA,435.09641239348946,0.0,-2.1316282072803006e-14,7,653.6946185902341,True,ADA
2021-05-15,2021-05-22,ETH,160.2762452781809,49.88980696191475,-9.983240864209066,19,442.82359576493036,True,ADA
2021-05-15,2021-05-22,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-15,2021-05-22,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-15,2021-05-22,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-15,2021-05-22,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-15,2021-05-22,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-15,2021-05-22,DOGE,-2.6223269592819634,0.0,-1.0658141036401503e-14,3,-3.483490438922945,False,ADA
2021-05-15,2021-05-22,TRX,-7.8344525003187755,0.0,-2.1316282072803006e-14,3,-11.301678750478164,False,ADA
2021-05-15,2021-05-22,LINK,-44.512735711596406,0.0,-3.552713678800501e-14,6,-65.8691035673946,False,ADA
2021-05-15,2021-05-22,BNB,-151.44387964065402,0.0,-8.08819311914798,6,-226.26581946098102,False,ADA
2021-05-22,2021-05-29,ADA,444.6770039376911,0.0,-2.1316282072803006e-14,7,668.0655059065366,True,ADA
2021-05-22,2021-05-29,ETH,163.80544293761886,49.88980696191475,-9.983240864209066,19,448.11739225408735,True,ADA
2021-05-22,2021-05-29,AVAX,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-22,2021-05-29,DOT,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-22,2021-05-29,LTC,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-22,2021-05-29,SOL,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-22,2021-05-29,XRP,0.0,0.0,0.0,0,0.0,False,ADA
2021-05-22,2021-05-29,DOGE,-2.680069203936341,0.0,-2.1316282072803006e-14,3,-3.5701038059045116,False,ADA
2021-05-22,2021-05-29,TRX,-8.006962976709588,0.0,0.0,3,-11.560444465064382,False,ADA
2021-05-22,2021-05-29,LINK,-45.49288247268316,0.0,-1.0658141036401503e-14,6,-67.33932370902474,False,ADA
2021-05-22,2021-05-29,BNB,-154.778593307275,0.0,-8.08819311914798,6,-231.2678899609125,False,ADA
2021-05-29,2021-06-05,ETH,87.6233978106485,49.88980696191475,-9.983240864209062,18,333.6943245636317,True,ETH
2021-05-29,2021-06-05,ADA,99.38417414559342,0.0,-1.0658141036401503e-14,4,149.67626121839012,True,ETH
2021-05-29,2021-06-05,AVAX,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,DOGE,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,DOT,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,LTC,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,SOL,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,XRP,0.0,0.0,0.0,0,0.0,False,ETH
2021-05-29,2021-06-05,TRX,-7.906373528936683,0.0,-1.0658141036401503e-14,3,-11.409560293405026,False,ETH
2021-05-29,2021-06-05,LINK,-44.921366913185466,0.0,1.0658141036401503e-14,6,-66.48205036977821,False,ETH
2021-05-29,2021-06-05,BNB,-152.83414904381613,0.0,-8.08819311914797,6,-228.35122356572418,False,ETH
2021-06-05,2021-06-12,ETH,105.08258795220945,49.88980696191475,-9.98324086420903,16,359.5831097759732,True,ETH
2021-06-05,2021-06-12,ADA,96.92158507982026,0.0,3.552713678800501e-14,3,145.83237761973032,True,ETH
